Metadata_Plate,Metadata_Well,cell_count
BR00092684,A01,899
BR00092684,A02,1054
BR00092684,A03,1141
BR00092684,A04,914
BR00092684,A05,985
BR00092684,A06,948
BR00092684,A07,1050
BR00092684,A08,1106
BR00092684,A09,1093
BR00092684,A10,1027
BR00092684,A11,958
BR00092684,A12,926
BR00092684,A13,592
BR00092684,A14,769
BR00092684,A15,815
BR00092684,A16,836
BR00092684,A17,726
BR00092684,A18,893
BR00092684,A19,877
BR00092684,A20,941
BR00092684,A21,871
BR00092684,A22,539
BR00092684,A23,481
BR00092684,A24,826
BR00092684,B01,908
BR00092684,B02,1068
BR00092684,B03,867
BR00092684,B04,788
BR00092684,B05,987
BR00092684,B06,983
BR00092684,B07,898
BR00092684,B08,865
BR00092684,B09,897
BR00092684,B10,800
BR00092684,B11,837
BR00092684,B12,910
BR00092684,B13,934
BR00092684,B14,999
BR00092684,B15,949
BR00092684,B16,1038
BR00092684,B17,947
BR00092684,B18,868
BR00092684,B19,1041
BR00092684,B20,830
BR00092684,B21,863
BR00092684,B22,938
BR00092684,B23,933
BR00092684,B24,863
BR00092684,C01,842
BR00092684,C02,925
BR00092684,C03,1015
BR00092684,C04,531
BR00092684,C05,1054
BR00092684,C06,863
BR00092684,C07,1092
BR00092684,C08,821
BR00092684,C09,1079
BR00092684,C10,871
BR00092684,C11,799
BR00092684,C12,821
BR00092684,C13,979
BR00092684,C14,884
BR00092684,C15,1034
BR00092684,C16,1030
BR00092684,C17,976
BR00092684,C18,807
BR00092684,C19,774
BR00092684,C20,580
BR00092684,C21,781
BR00092684,C22,748
BR00092684,C23,751
BR00092684,C24,571
BR00092684,D01,786
BR00092684,D02,743
BR00092684,D03,1016
BR00092684,D04,1040
BR00092684,D05,943
BR00092684,D06,782
BR00092684,D07,770
BR00092684,D08,802
BR00092684,D09,844
BR00092684,D10,536
BR00092684,D11,567
BR00092684,D12,811
BR00092684,D13,895
BR00092684,D14,910
BR00092684,D15,732
BR00092684,D16,902
BR00092684,D17,848
BR00092684,D18,882
BR00092684,D19,908
BR00092684,D20,915
BR00092684,D21,698
BR00092684,D22,915
BR00092684,D23,861
BR00092684,D24,761
BR00092684,E01,994
BR00092684,E02,772
BR00092684,E03,833
BR00092684,E04,978
BR00092684,E05,931
BR00092684,E06,796
BR00092684,E07,847
BR00092684,E08,679
BR00092684,E09,782
BR00092684,E10,986
BR00092684,E11,769
BR00092684,E12,709
BR00092684,E13,1001
BR00092684,E14,752
BR00092684,E15,928
BR00092684,E16,955
BR00092684,E17,1028
BR00092684,E18,820
BR00092684,E19,722
BR00092684,E20,773
BR00092684,E21,902
BR00092684,E22,696
BR00092684,E23,957
BR00092684,E24,783
BR00092684,F01,909
