Metadata_Plate,Metadata_Well,cell_count
BR00092739,A01,1024
BR00092739,A02,714
BR00092739,A03,843
BR00092739,A04,722
BR00092739,A05,785
BR00092739,A06,714
BR00092739,A07,560
BR00092739,A08,826
BR00092739,A09,633
BR00092739,A10,485
BR00092739,A11,707
BR00092739,A12,784
BR00092739,A13,881
BR00092739,A14,850
BR00092739,A15,871
BR00092739,A16,781
BR00092739,A17,703
BR00092739,A18,947
BR00092739,A19,878
BR00092739,A20,920
BR00092739,A21,933
BR00092739,A22,26
BR00092739,A23,120
BR00092739,A24,180
BR00092739,B01,775
BR00092739,B02,784
BR00092739,B03,846
BR00092739,B04,808
BR00092739,B05,758
BR00092739,B06,835
BR00092739,B07,683
BR00092739,B08,729
BR00092739,B09,875
BR00092739,B10,632
BR00092739,B11,744
BR00092739,B12,842
BR00092739,B13,512
BR00092739,B14,571
BR00092739,B15,701
BR00092739,B16,851
BR00092739,B17,819
BR00092739,B18,860
BR00092739,B19,792
BR00092739,B20,884
BR00092739,B21,910
BR00092739,B22,831
BR00092739,B23,936
BR00092739,B24,809
BR00092739,C01,798
BR00092739,C02,880
BR00092739,C03,1034
BR00092739,C04,1037
BR00092739,C05,1003
BR00092739,C06,972
BR00092739,C07,932
BR00092739,C08,878
BR00092739,C09,818
BR00092739,C10,910
BR00092739,C11,949
BR00092739,C12,889
BR00092739,C13,822
BR00092739,C14,913
BR00092739,C15,864
BR00092739,C16,1039
BR00092739,C17,994
BR00092739,C18,977
BR00092739,C19,403
BR00092739,C20,396
BR00092739,C21,364
BR00092739,C22,1102
BR00092739,C23,969
BR00092739,C24,970
BR00092739,D01,818
BR00092739,D02,803
BR00092739,D03,1066
BR00092739,D04,1105
BR00092739,D05,1273
BR00092739,D06,1085
BR00092739,D07,1311
BR00092739,D08,1135
BR00092739,D09,1220
BR00092739,D10,1170
BR00092739,D11,1277
BR00092739,D12,1233
BR00092739,D13,1071
BR00092739,D14,1188
BR00092739,D15,1189
BR00092739,D16,1004
BR00092739,D17,1206
BR00092739,D18,1232
BR00092739,D19,1214
BR00092739,D20,1181
BR00092739,D21,1248
BR00092739,D22,348
BR00092739,D23,1016
BR00092739,D24,854
BR00092739,E01,652
BR00092739,E02,864
BR00092739,E03,1094
BR00092739,E04,1303
BR00092739,E05,1322
BR00092739,E06,1360
BR00092739,E07,1353
BR00092739,E08,1436
BR00092739,E09,1279
BR00092739,E10,1132
BR00092739,E11,1239
BR00092739,E12,1284
BR00092739,E13,1224
BR00092739,E14,1257
BR00092739,E15,1340
BR00092739,E16,680
BR00092739,E17,935
BR00092739,E18,1104
BR00092739,E19,1354
BR00092739,E20,1128
BR00092739,E21,1248
BR00092739,E22,1259
BR00092739,E23,1049
BR00092739,E24,1040
BR00092739,F01,641
BR00092739,F02,908
BR00092739,F03,1236
BR00092739,F04,416
BR00092739,F05,551
BR00092739,F06,1306
BR00092739,F07,1374
BR00092739,F08,1394
BR00092739,F09,1285
BR00092739,F10,1257
BR00092739,F11,1362
BR00092739,F12,1314
BR00092739,F13,1154
BR00092739,F14,1429
BR00092739,F15,1196
BR00092739,F16,1282
BR00092739,F17,1314
BR00092739,F18,1375
BR00092739,F19,735
BR00092739,F20,1218
BR00092739,F21,1187
BR00092739,F22,1085
BR00092739,F23,958
BR00092739,F24,1120
BR00092739,G01,824
BR00092739,G02,925
BR00092739,G03,1066
BR00092739,G04,1352
BR00092739,G05,1463
BR00092739,G06,1388
BR00092739,G07,271
BR00092739,G08,930
BR00092739,G09,1365
BR00092739,G10,1357
BR00092739,G11,1374
BR00092739,G12,1212
BR00092739,G13,1232
BR00092739,G14,1379
BR00092739,G15,1385
BR00092739,G16,1408
BR00092739,G17,1418
BR00092739,G18,1483
BR00092739,G19,1075
BR00092739,G20,1331
BR00092739,G21,1237
BR00092739,G22,594
BR00092739,G23,1092
BR00092739,G24,932
BR00092739,H01,692
BR00092739,H02,942
BR00092739,H03,1163
BR00092739,H04,1167
BR00092739,H05,1477
BR00092739,H06,1442
BR00092739,H07,888
BR00092739,H08,1383
BR00092739,H09,1487
BR00092739,H10,1554
BR00092739,H11,1471
BR00092739,H12,1443
BR00092739,H13,1371
BR00092739,H14,1301
BR00092739,H15,1411
BR00092739,H16,1289
BR00092739,H17,1444
BR00092739,H18,1404
BR00092739,H19,1292
BR00092739,H20,1471
BR00092739,H21,1330
BR00092739,H22,1179
BR00092739,H23,1053
BR00092739,H24,928
BR00092739,I01,840
BR00092739,I02,911
BR00092739,I03,1128
BR00092739,I04,351
BR00092739,I05,815
BR00092739,I06,1361
BR00092739,I07,1385
BR00092739,I08,1403
BR00092739,I09,1525
BR00092739,I10,897
BR00092739,I11,1005
BR00092739,I12,1323
BR00092739,I13,1024
BR00092739,I14,1330
BR00092739,I15,1487
BR00092739,I16,1401
BR00092739,I17,1391
BR00092739,I18,1366
BR00092739,I19,1371
BR00092739,I20,1431
BR00092739,I21,1207
BR00092739,I22,14
BR00092739,I23,581
BR00092739,I24,649
BR00092739,J01,605
BR00092739,J02,906
BR00092739,J03,1163
BR00092739,J04,18
BR00092739,J05,1370
BR00092739,J06,1446
BR00092739,J07,6
BR00092739,J08,1438
BR00092739,J09,1378
BR00092739,J10,1073
BR00092739,J11,1308
BR00092739,J12,1463
BR00092739,J13,560
BR00092739,J14,1511
BR00092739,J15,1382
BR00092739,J16,484
BR00092739,J17,709
BR00092739,J18,1320
BR00092739,J19,909
BR00092739,J20,1293
BR00092739,J21,1281
BR00092739,J22,1122
BR00092739,J23,1063
BR00092739,J24,1011
BR00092739,K01,846
BR00092739,K02,980
BR00092739,K03,1274
BR00092739,K04,584
BR00092739,K05,832
BR00092739,K06,1082
BR00092739,K07,1465
BR00092739,K08,1497
BR00092739,K09,1571
BR00092739,K10,1429
BR00092739,K11,1390
BR00092739,K12,1382
BR00092739,K13,1313
BR00092739,K14,1467
BR00092739,K15,1515
BR00092739,K16,1519
BR00092739,K17,1449
BR00092739,K18,1435
BR00092739,K19,1237
BR00092739,K20,1442
BR00092739,K21,1352
BR00092739,K22,615
BR00092739,K23,570
BR00092739,K24,579
BR00092739,L01,1104
BR00092739,L02,1062
