plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-016	A01				DMSO
C-7161-01-LM6-016	A02				DMSO
C-7161-01-LM6-016	A03				DMSO
C-7161-01-LM6-016	A04				DMSO
C-7161-01-LM6-016	A05				DMSO
C-7161-01-LM6-016	A06				DMSO
C-7161-01-LM6-016	A07	BRD-K81672972-001-03-1	3.54480999999999994	9.99999999999999999	DMSO
C-7161-01-LM6-016	A08	BRD-K81672972-001-03-1	1.18160333333242439	3.33333333333076923	DMSO
C-7161-01-LM6-016	A09	BRD-K81672972-001-03-1	0.393867777779292649	1.11111111111538462	DMSO
C-7161-01-LM6-016	A10	BRD-K81672972-001-03-1	0.131289259258855290	0.370370370369230769	DMSO
C-7161-01-LM6-016	A11	BRD-K81672972-001-03-1	0.0437630864196184301	0.123456790123076923	DMSO
C-7161-01-LM6-016	A12	BRD-K81672972-001-03-1	0.0145876954741150690	0.0411522633769230769	DMSO
C-7161-01-LM6-016	A13	BRD-K51143828-003-03-1	5.29136999999999943	9.99999999999999999	DMSO
C-7161-01-LM6-016	A14	BRD-K51143828-003-03-1	1.76378999999864305	3.33333333333076923	DMSO
C-7161-01-LM6-016	A15	BRD-K51143828-003-03-1	0.587930000002261209	1.11111111111538462	DMSO
C-7161-01-LM6-016	A16	BRD-K51143828-003-03-1	0.195976666666063641	0.370370370369230769	DMSO
C-7161-01-LM6-016	A17	BRD-K51143828-003-03-1	0.0653255555553545468	0.123456790123076923	DMSO
C-7161-01-LM6-016	A18	BRD-K51143828-003-03-1	0.0217751851864749438	0.0411522633769230769	DMSO
C-7161-01-LM6-016	A19	BRD-K51313569-003-03-3	4.83994000000000028	9.99999999999999999	DMSO
C-7161-01-LM6-016	A20	BRD-K51313569-003-03-3	1.61331333333209242	3.33333333333076923	DMSO
C-7161-01-LM6-016	A21	BRD-K51313569-003-03-3	0.537771111113179495	1.11111111111538462	DMSO
C-7161-01-LM6-016	A22	BRD-K51313569-003-03-3	0.179257037036485487	0.370370370369230769	DMSO
C-7161-01-LM6-016	A23	BRD-K51313569-003-03-3	0.0597523456788284958	0.123456790123076923	DMSO
C-7161-01-LM6-016	A24	BRD-K51313569-003-03-3	0.0199174485608505088	0.0411522633769230769	DMSO
C-7161-01-LM6-016	B01				DMSO
