plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-012	A01				DMSO
C-7161-01-LM6-012	A02				DMSO
C-7161-01-LM6-012	A03				DMSO
C-7161-01-LM6-012	A04				DMSO
C-7161-01-LM6-012	A05				DMSO
C-7161-01-LM6-012	A06				DMSO
C-7161-01-LM6-012	A07	BRD-K00077635-304-01-2	5.66363000000000056	9.99999999999999999	DMSO
C-7161-01-LM6-012	A08	BRD-K00077635-304-01-2	1.88787666666521464	3.33333333333076923	DMSO
C-7161-01-LM6-012	A09	BRD-K00077635-304-01-2	0.629292222224642642	1.11111111111538462	DMSO
C-7161-01-LM6-012	A10	BRD-K00077635-304-01-2	0.209764074073428667	0.370370370369230769	DMSO
C-7161-01-LM6-012	A11	BRD-K00077635-304-01-2	0.0699213580244762223	0.123456790123076923	DMSO
C-7161-01-LM6-012	A12	BRD-K00077635-304-01-2	0.0233071193429442869	0.0411522633769230769	DMSO
C-7161-01-LM6-012	A13	BRD-K00152668-001-01-5	3.74472100000000011	9.99999999999999999	DMSO
C-7161-01-LM6-012	A14	BRD-K00152668-001-01-5	1.24824033333237319	3.33333333333076923	DMSO
C-7161-01-LM6-012	A15	BRD-K00152668-001-01-5	0.416080111112711434	1.11111111111538462	DMSO
C-7161-01-LM6-012	A16	BRD-K00152668-001-01-5	0.138693370369943626	0.370370370369230769	DMSO
C-7161-01-LM6-012	A17	BRD-K00152668-001-01-5	0.0462311234566478753	0.123456790123076923	DMSO
C-7161-01-LM6-012	A18	BRD-K00152668-001-01-5	0.0154103744865094766	0.0411522633769230769	DMSO
C-7161-01-LM6-012	A19	BRD-K00259736-001-16-4	3.99437000000000011	9.99999999999999999	DMSO
C-7161-01-LM6-012	A20	BRD-K00259736-001-16-4	1.33145666666564251	3.33333333333076923	DMSO
C-7161-01-LM6-012	A21	BRD-K00259736-001-16-4	0.443818888890595900	1.11111111111538462	DMSO
C-7161-01-LM6-012	A22	BRD-K00259736-001-16-4	0.147939629629174435	0.370370370369230769	DMSO
C-7161-01-LM6-012	A23	BRD-K00259736-001-16-4	0.0493132098763914784	0.123456790123076923	DMSO
C-7161-01-LM6-012	A24	BRD-K00259736-001-16-4	0.0164377366264880236	0.0411522633769230769	DMSO
C-7161-01-LM6-012	B01				DMSO
C-7161-01-LM6-012	B02				DMSO
C-7161-01-LM6-012	B03				DMSO
C-7161-01-LM6-012	B04				DMSO
C-7161-01-LM6-012	B05				DMSO
C-7161-01-LM6-012	B06				DMSO
C-7161-01-LM6-012	B07	BRD-A00147595-001-01-5	3.95432000000000016	9.99999999999999999	DMSO
C-7161-01-LM6-012	B08	BRD-A00147595-001-01-5	1.31810666666565279	3.33333333333076923	DMSO
C-7161-01-LM6-012	B09	BRD-A00147595-001-01-5	0.439368888890578789	1.11111111111538462	DMSO
C-7161-01-LM6-012	B10	BRD-A00147595-001-01-5	0.146456296295845668	0.370370370369230769	DMSO
