	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015221	A01	1392
1	SQ00015221	A02	905
2	SQ00015221	A03	1334
3	SQ00015221	A04	1483
4	SQ00015221	A05	1545
5	SQ00015221	A06	1881
6	SQ00015221	A07	206
7	SQ00015221	A08	153
8	SQ00015221	A09	208
9	SQ00015221	A10	214
10	SQ00015221	A11	233
11	SQ00015221	A12	225
12	SQ00015221	A13	1782
13	SQ00015221	A14	1661
14	SQ00015221	A15	1347
15	SQ00015221	A16	1457
16	SQ00015221	A17	1538
17	SQ00015221	A18	1343
18	SQ00015221	A19	1369
19	SQ00015221	A20	1350
20	SQ00015221	A21	1225
21	SQ00015221	A22	1190
22	SQ00015221	A23	1247
23	SQ00015221	A24	1130
24	SQ00015221	B01	1541
25	SQ00015221	B02	1680
26	SQ00015221	B03	1547
27	SQ00015221	B04	1721
28	SQ00015221	B05	1428
29	SQ00015221	B06	1479
30	SQ00015221	B07	216
31	SQ00015221	B08	206
32	SQ00015221	B09	181
33	SQ00015221	B10	250
34	SQ00015221	B11	369
35	SQ00015221	B12	1629
36	SQ00015221	B13	1638
37	SQ00015221	B14	1457
38	SQ00015221	B15	1398
39	SQ00015221	B16	1537
40	SQ00015221	B17	1313
41	SQ00015221	B18	1538
42	SQ00015221	B19	1461
43	SQ00015221	B20	1744
44	SQ00015221	B21	1406
45	SQ00015221	B22	1261
46	SQ00015221	B23	1451
47	SQ00015221	B24	919
48	SQ00015221	C01	1248
49	SQ00015221	C02	531
50	SQ00015221	C03	1611
51	SQ00015221	C04	1907
52	SQ00015221	C05	1726
53	SQ00015221	C06	1735
54	SQ00015221	C07	1614
55	SQ00015221	C08	1914
56	SQ00015221	C09	1780
57	SQ00015221	C10	1896
58	SQ00015221	C11	1745
59	SQ00015221	C12	1688
60	SQ00015221	C13	1469
61	SQ00015221	C14	1733
62	SQ00015221	C15	1656
63	SQ00015221	C16	1633
64	SQ00015221	C17	1836
65	SQ00015221	C18	1780
66	SQ00015221	C19	79
67	SQ00015221	C20	90
68	SQ00015221	C21	86
69	SQ00015221	C22	99
70	SQ00015221	C23	57
71	SQ00015221	C24	78
72	SQ00015221	D01	1441
73	SQ00015221	D02	1575
74	SQ00015221	D03	1729
75	SQ00015221	D04	2087
76	SQ00015221	D05	1641
77	SQ00015221	D06	1679
78	SQ00015221	D07	2007
79	SQ00015221	D08	1721
80	SQ00015221	D09	1975
81	SQ00015221	D10	1843
82	SQ00015221	D11	1997
83	SQ00015221	D12	1934
84	SQ00015221	D13	1674
85	SQ00015221	D14	1810
