Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015138,A01,2392
SQ00015138,A02,2403
SQ00015138,A03,2644
SQ00015138,A04,2170
SQ00015138,A05,2452
SQ00015138,A06,2536
SQ00015138,A07,2383
SQ00015138,A08,2611
SQ00015138,A09,2607
SQ00015138,A10,2852
SQ00015138,A11,2496
SQ00015138,A12,2322
SQ00015138,A13,2036
SQ00015138,A14,2381
SQ00015138,A15,2719
SQ00015138,A16,2533
SQ00015138,A17,2477
SQ00015138,A18,2504
SQ00015138,A19,1312
SQ00015138,A20,1130
SQ00015138,A21,1327
SQ00015138,A22,1431
SQ00015138,A23,1567
SQ00015138,A24,2159
SQ00015138,B01,1996
SQ00015138,B02,2307
SQ00015138,B03,2437
SQ00015138,B04,2200
SQ00015138,B05,2213
SQ00015138,B06,2662
SQ00015138,B07,2344
SQ00015138,B08,2597
SQ00015138,B09,2483
SQ00015138,B10,2511
SQ00015138,B11,2818
SQ00015138,B12,2408
SQ00015138,B13,2644
SQ00015138,B14,2860
SQ00015138,B15,2703
SQ00015138,B16,2740
SQ00015138,B17,2673
SQ00015138,B18,2629
SQ00015138,B19,2621
SQ00015138,B20,2593
SQ00015138,B21,2738
SQ00015138,B22,2457
SQ00015138,B23,2320
SQ00015138,B24,2229
SQ00015138,C01,864
SQ00015138,C02,2330
SQ00015138,C03,1768
SQ00015138,C04,2861
SQ00015138,C05,3116
SQ00015138,C06,2619
SQ00015138,C07,2837
SQ00015138,C08,3113
SQ00015138,C09,3299
SQ00015138,C10,3001
SQ00015138,C11,3305
SQ00015138,C12,3179
SQ00015138,C13,2423
SQ00015138,C14,2461
SQ00015138,C15,2880
SQ00015138,C16,2932
SQ00015138,C17,3153
SQ00015138,C18,2965
SQ00015138,C19,138
SQ00015138,C20,163
SQ00015138,C21,148
SQ00015138,C22,139
SQ00015138,C23,144
SQ00015138,C24,118
SQ00015138,D01,2917
SQ00015138,D02,2854
SQ00015138,D03,3102
SQ00015138,D04,2830
SQ00015138,D05,3103
