	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015136	A01	2451
1	SQ00015136	A02	2486
2	SQ00015136	A03	2445
3	SQ00015136	A04	2074
4	SQ00015136	A05	2198
5	SQ00015136	A06	2192
6	SQ00015136	A07	2294
7	SQ00015136	A08	2482
8	SQ00015136	A09	2035
9	SQ00015136	A10	2334
10	SQ00015136	A11	1955
11	SQ00015136	A12	2340
12	SQ00015136	A13	1797
13	SQ00015136	A14	2548
14	SQ00015136	A15	2309
15	SQ00015136	A16	2103
16	SQ00015136	A17	2532
17	SQ00015136	A18	2088
18	SQ00015136	A19	1453
19	SQ00015136	A20	2874
20	SQ00015136	A21	2908
21	SQ00015136	A22	2371
22	SQ00015136	A23	2858
23	SQ00015136	A24	2617
24	SQ00015136	B01	2165
25	SQ00015136	B02	2433
26	SQ00015136	B03	2585
27	SQ00015136	B04	2401
28	SQ00015136	B05	2254
29	SQ00015136	B06	2200
30	SQ00015136	B07	2482
31	SQ00015136	B08	2110
32	SQ00015136	B09	2380
33	SQ00015136	B10	2657
34	SQ00015136	B11	2508
35	SQ00015136	B12	2093
36	SQ00015136	B13	2440
37	SQ00015136	B14	2529
38	SQ00015136	B15	2493
39	SQ00015136	B16	2298
40	SQ00015136	B17	2602
41	SQ00015136	B18	2209
42	SQ00015136	B19	2140
43	SQ00015136	B20	2144
44	SQ00015136	B21	2766
45	SQ00015136	B22	2361
46	SQ00015136	B23	2389
47	SQ00015136	B24	2014
48	SQ00015136	C01	2149
49	SQ00015136	C02	2283
50	SQ00015136	C03	2609
51	SQ00015136	C04	2958
52	SQ00015136	C05	2607
53	SQ00015136	C06	3058
54	SQ00015136	C07	802
55	SQ00015136	C08	1773
56	SQ00015136	C09	2407
57	SQ00015136	C10	2715
58	SQ00015136	C11	2728
59	SQ00015136	C12	2818
60	SQ00015136	C13	476
61	SQ00015136	C14	681
62	SQ00015136	C15	1871
63	SQ00015136	C16	2995
64	SQ00015136	C17	2663
65	SQ00015136	C18	2725
66	SQ00015136	C19	144
67	SQ00015136	C20	120
68	SQ00015136	C21	164
69	SQ00015136	C22	121
70	SQ00015136	C23	144
71	SQ00015136	C24	130
72	SQ00015136	D01	1744
73	SQ00015136	D02	2109
74	SQ00015136	D03	2741
75	SQ00015136	D04	2743
76	SQ00015136	D05	3263
77	SQ00015136	D06	3177
78	SQ00015136	D07	2157
79	SQ00015136	D08	2686
80	SQ00015136	D09	2893
81	SQ00015136	D10	2781
82	SQ00015136	D11	2944
83	SQ00015136	D12	2878
84	SQ00015136	D13	2063
85	SQ00015136	D14	2569
86	SQ00015136	D15	2913
87	SQ00015136	D16	2447
88	SQ00015136	D17	3036
89	SQ00015136	D18	2760
90	SQ00015136	D19	1741
91	SQ00015136	D20	2719
92	SQ00015136	D21	2390
93	SQ00015136	D22	2443
94	SQ00015136	D23	2836
95	SQ00015136	D24	2654
96	SQ00015136	E01	1919
97	SQ00015136	E02	2476
98	SQ00015136	E03	2944
99	SQ00015136	E04	2953
100	SQ00015136	E05	3170
101	SQ00015136	E06	3127
102	SQ00015136	E07	257
103	SQ00015136	E08	177
104	SQ00015136	E09	452
105	SQ00015136	E10	454
106	SQ00015136	E11	490
107	SQ00015136	E12	767
108	SQ00015136	E13	153
109	SQ00015136	E14	179
110	SQ00015136	E15	220
111	SQ00015136	E16	260
112	SQ00015136	E17	881
113	SQ00015136	E18	1800
114	SQ00015136	E19	1500
115	SQ00015136	E20	1781
116	SQ00015136	E21	2155
117	SQ00015136	E22	2140
118	SQ00015136	E23	2251
119	SQ00015136	E24	2344
120	SQ00015136	F01	2111
121	SQ00015136	F02	2510
122	SQ00015136	F03	2584
123	SQ00015136	F04	2868
124	SQ00015136	F05	3134
125	SQ00015136	F06	3259
126	SQ00015136	F07	2596
127	SQ00015136	F08	3172
128	SQ00015136	F09	2920
129	SQ00015136	F10	2439
130	SQ00015136	F11	2751
131	SQ00015136	F12	2881
132	SQ00015136	F13	1491
133	SQ00015136	F14	2984
134	SQ00015136	F15	2474
135	SQ00015136	F16	2952
136	SQ00015136	F17	2478
137	SQ00015136	F18	2580
138	SQ00015136	F19	546
139	SQ00015136	F20	2517
140	SQ00015136	F21	2779
141	SQ00015136	F22	3063
142	SQ00015136	F23	2811
143	SQ00015136	F24	2870
144	SQ00015136	G01	1926
145	SQ00015136	G02	2734
146	SQ00015136	G03	2732
147	SQ00015136	G04	3140
148	SQ00015136	G05	3291
149	SQ00015136	G06	3018
150	SQ00015136	G07	2903
151	SQ00015136	G08	2840
152	SQ00015136	G09	2982
153	SQ00015136	G10	3178
154	SQ00015136	G11	3077
155	SQ00015136	G12	3054
156	SQ00015136	G13	121
157	SQ00015136	G14	137
158	SQ00015136	G15	136
159	SQ00015136	G16	157
160	SQ00015136	G17	154
161	SQ00015136	G18	122
162	SQ00015136	G19	2870
163	SQ00015136	G20	2929
164	SQ00015136	G21	3143
165	SQ00015136	G22	3060
166	SQ00015136	G23	3204
167	SQ00015136	G24	2941
168	SQ00015136	H01	2509
169	SQ00015136	H02	2628
170	SQ00015136	H03	3116
171	SQ00015136	H04	3133
172	SQ00015136	H05	3214
173	SQ00015136	H06	3169
174	SQ00015136	H07	2732
175	SQ00015136	H08	3140
176	SQ00015136	H09	3353
177	SQ00015136	H10	3133
178	SQ00015136	H11	3159
179	SQ00015136	H12	3036
180	SQ00015136	H13	2517
181	SQ00015136	H14	2869
182	SQ00015136	H15	3134
183	SQ00015136	H16	3257
184	SQ00015136	H17	3028
185	SQ00015136	H18	3002
186	SQ00015136	H19	2917
187	SQ00015136	H20	2872
188	SQ00015136	H21	3135
189	SQ00015136	H22	2731
190	SQ00015136	H23	2626
191	SQ00015136	H24	2955
192	SQ00015136	I01	271
193	SQ00015136	I02	438
194	SQ00015136	I03	1370
195	SQ00015136	I04	2975
196	SQ00015136	I05	3121
197	SQ00015136	I06	2767
198	SQ00015136	I07	2902
199	SQ00015136	I08	3646
200	SQ00015136	I09	3002
201	SQ00015136	I10	2934
202	SQ00015136	I11	2812
203	SQ00015136	I12	2793
204	SQ00015136	I13	2921
205	SQ00015136	I14	3125
206	SQ00015136	I15	2998
207	SQ00015136	I16	2457
208	SQ00015136	I17	2670
209	SQ00015136	I18	2793
210	SQ00015136	I19	2723
211	SQ00015136	I20	2785
212	SQ00015136	I21	2700
213	SQ00015136	I22	3073
214	SQ00015136	I23	2941
215	SQ00015136	I24	2999
216	SQ00015136	J01	1178
217	SQ00015136	J02	2521
218	SQ00015136	J03	2408
219	SQ00015136	J04	3020
220	SQ00015136	J05	2867
221	SQ00015136	J06	2928
222	SQ00015136	J07	3087
223	SQ00015136	J08	3011
224	SQ00015136	J09	3086
225	SQ00015136	J10	2954
226	SQ00015136	J11	2663
227	SQ00015136	J12	3041
228	SQ00015136	J13	2771
229	SQ00015136	J14	2790
230	SQ00015136	J15	2891
231	SQ00015136	J16	2857
232	SQ00015136	J17	2851
233	SQ00015136	J18	3038
234	SQ00015136	J19	2497
235	SQ00015136	J20	2740
236	SQ00015136	J21	3254
237	SQ00015136	J22	2745
238	SQ00015136	J23	2427
239	SQ00015136	J24	2450
240	SQ00015136	K01	2100
241	SQ00015136	K02	2520
242	SQ00015136	K03	2871
243	SQ00015136	K04	2961
244	SQ00015136	K05	2937
245	SQ00015136	K06	3078
246	SQ00015136	K07	79
247	SQ00015136	K08	88
248	SQ00015136	K09	81
249	SQ00015136	K10	73
250	SQ00015136	K11	73
251	SQ00015136	K12	78
252	SQ00015136	K13	2944
253	SQ00015136	K14	2756
254	SQ00015136	K15	2926
255	SQ00015136	K16	3011
256	SQ00015136	K17	2708
257	SQ00015136	K18	2948
258	SQ00015136	K19	2906
259	SQ00015136	K20	2742
260	SQ00015136	K21	3021
261	SQ00015136	K22	3177
262	SQ00015136	K23	2987
263	SQ00015136	K24	2625
264	SQ00015136	L01	447
265	SQ00015136	L02	712
266	SQ00015136	L03	782
267	SQ00015136	L04	895
268	SQ00015136	L05	947
269	SQ00015136	L06	878
270	SQ00015136	L07	2679
271	SQ00015136	L08	3099
272	SQ00015136	L09	2828
273	SQ00015136	L10	2970
274	SQ00015136	L11	2886
275	SQ00015136	L12	2698
276	SQ00015136	L13	596
277	SQ00015136	L14	575
278	SQ00015136	L15	476
279	SQ00015136	L16	559
280	SQ00015136	L17	583
281	SQ00015136	L18	2502
282	SQ00015136	L19	2316
283	SQ00015136	L20	2034
284	SQ00015136	L21	2360
285	SQ00015136	L22	2743
286	SQ00015136	L23	2817
287	SQ00015136	L24	2777
288	SQ00015136	M01	1413
289	SQ00015136	M02	2211
290	SQ00015136	M03	2629
291	SQ00015136	M04	2572
292	SQ00015136	M05	2663
293	SQ00015136	M06	3064
294	SQ00015136	M07	3099
295	SQ00015136	M08	3134
296	SQ00015136	M09	2797
297	SQ00015136	M10	3066
298	SQ00015136	M11	3029
299	SQ00015136	M12	3274
300	SQ00015136	M13	2450
301	SQ00015136	M14	3061
302	SQ00015136	M15	2995
303	SQ00015136	M16	2926
304	SQ00015136	M17	2419
305	SQ00015136	M18	2529
306	SQ00015136	M19	2860
307	SQ00015136	M20	2742
308	SQ00015136	M21	3012
309	SQ00015136	M22	2614
310	SQ00015136	M23	2836
311	SQ00015136	M24	2848
312	SQ00015136	N01	1776
313	SQ00015136	N02	2285
314	SQ00015136	N03	2672
315	SQ00015136	N04	2688
316	SQ00015136	N05	2818
317	SQ00015136	N06	2965
318	SQ00015136	N07	3130
319	SQ00015136	N08	2950
320	SQ00015136	N09	2780
321	SQ00015136	N10	2877
322	SQ00015136	N11	2627
323	SQ00015136	N12	2717
324	SQ00015136	N13	2971
325	SQ00015136	N14	3198
326	SQ00015136	N15	2582
327	SQ00015136	N16	2717
328	SQ00015136	N17	2940
329	SQ00015136	N18	2730
330	SQ00015136	N19	2561
331	SQ00015136	N20	2629
332	SQ00015136	N21	2768
333	SQ00015136	N22	2597
334	SQ00015136	N23	2827
335	SQ00015136	N24	2849
336	SQ00015136	O01	92
337	SQ00015136	O02	65
338	SQ00015136	O03	85
339	SQ00015136	O04	97
340	SQ00015136	O05	99
341	SQ00015136	O06	101
342	SQ00015136	O07	197
343	SQ00015136	O08	262
344	SQ00015136	O09	300
345	SQ00015136	O10	356
346	SQ00015136	O11	424
347	SQ00015136	O12	574
348	SQ00015136	O13	1959
349	SQ00015136	O14	2394
350	SQ00015136	O15	2914
351	SQ00015136	O16	2780
352	SQ00015136	O17	2691
353	SQ00015136	O18	2447
354	SQ00015136	O19	2677
355	SQ00015136	O20	2805
356	SQ00015136	O21	2753
357	SQ00015136	O22	2813
358	SQ00015136	O23	2659
359	SQ00015136	O24	2561
360	SQ00015136	P01	1802
361	SQ00015136	P02	1972
362	SQ00015136	P03	2148
363	SQ00015136	P04	2330
364	SQ00015136	P05	2467
365	SQ00015136	P06	2158
366	SQ00015136	P07	2032
367	SQ00015136	P08	2129
368	SQ00015136	P09	2162
369	SQ00015136	P10	2203
370	SQ00015136	P11	2199
371	SQ00015136	P12	2076
372	SQ00015136	P13	70
373	SQ00015136	P14	101
374	SQ00015136	P15	122
375	SQ00015136	P16	173
376	SQ00015136	P17	105
377	SQ00015136	P18	107
378	SQ00015136	P19	2615
379	SQ00015136	P20	2542
380	SQ00015136	P21	2301
381	SQ00015136	P22	2894
382	SQ00015136	P23	2338
383	SQ00015136	P24	2777
