Metadata_Plate,Metadata_Well,cell_count
BR00092699,A01,861
BR00092699,A02,713
BR00092699,A03,839
BR00092699,A04,866
BR00092699,A05,718
BR00092699,A06,901
BR00092699,A07,917
BR00092699,A08,829
BR00092699,A09,831
BR00092699,A10,841
BR00092699,A11,899
BR00092699,A12,702
BR00092699,A13,679
BR00092699,A14,856
BR00092699,A15,698
BR00092699,A16,769
BR00092699,A17,834
BR00092699,A18,835
BR00092699,A19,773
BR00092699,A20,734
BR00092699,A21,773
BR00092699,A22,886
BR00092699,A23,902
BR00092699,A24,851
BR00092699,B01,937
BR00092699,B02,926
BR00092699,B03,1006
BR00092699,B04,830
BR00092699,B05,930
BR00092699,B06,1009
BR00092699,B07,891
BR00092699,B08,953
BR00092699,B09,893
BR00092699,B10,968
BR00092699,B11,816
BR00092699,B12,925
BR00092699,B13,794
BR00092699,B14,897
BR00092699,B15,788
BR00092699,B16,908
BR00092699,B17,977
BR00092699,B18,875
BR00092699,B19,799
BR00092699,B20,948
BR00092699,B21,802
BR00092699,B22,881
BR00092699,B23,949
BR00092699,B24,840
BR00092699,C01,828
BR00092699,C02,831
BR00092699,C03,894
BR00092699,C04,139
BR00092699,C05,898
BR00092699,C06,998
BR00092699,C07,787
BR00092699,C08,862
BR00092699,C09,882
BR00092699,C10,852
BR00092699,C11,916
BR00092699,C12,975
BR00092699,C13,905
BR00092699,C14,920
BR00092699,C15,928
BR00092699,C16,897
BR00092699,C17,826
BR00092699,C18,896
BR00092699,C19,847
BR00092699,C20,807
BR00092699,C21,865
BR00092699,C22,857
BR00092699,C23,920
BR00092699,C24,835
BR00092699,D01,888
BR00092699,D02,1007
BR00092699,D03,1084
BR00092699,D04,1014
BR00092699,D05,1051
BR00092699,D06,1038
BR00092699,D07,1188
BR00092699,D08,1077
BR00092699,D09,988
BR00092699,D10,949
BR00092699,D11,1054
BR00092699,D12,978
BR00092699,D13,983
BR00092699,D14,980
BR00092699,D15,1076
BR00092699,D16,994
BR00092699,D17,1078
BR00092699,D18,1029
BR00092699,D19,1070
BR00092699,D20,1068
BR00092699,D21,953
BR00092699,D22,964
BR00092699,D23,840
BR00092699,D24,820
BR00092699,E01,899
BR00092699,E02,1010
BR00092699,E03,1061
BR00092699,E04,1170
BR00092699,E05,1359
BR00092699,E06,1102
BR00092699,E07,1168
BR00092699,E08,1160
BR00092699,E09,1186
BR00092699,E10,1196
BR00092699,E11,1128
BR00092699,E12,1141
BR00092699,E13,1193
BR00092699,E14,1109
