Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015207,A01,2248
SQ00015207,A02,2062
SQ00015207,A03,2116
SQ00015207,A04,2235
SQ00015207,A05,2085
SQ00015207,A06,2122
SQ00015207,A07,1863
SQ00015207,A08,2276
SQ00015207,A09,2491
SQ00015207,A10,1884
SQ00015207,A11,2037
SQ00015207,A12,2183
SQ00015207,A13,1765
SQ00015207,A14,2381
SQ00015207,A15,2078
SQ00015207,A16,2031
SQ00015207,A17,2026
SQ00015207,A18,2170
SQ00015207,A19,920
SQ00015207,A20,1282
SQ00015207,A21,1651
SQ00015207,A22,1967
SQ00015207,A23,1580
SQ00015207,A24,1644
SQ00015207,B01,2398
SQ00015207,B02,2222
SQ00015207,B03,2386
SQ00015207,B04,2321
SQ00015207,B05,2224
SQ00015207,B06,2465
SQ00015207,B07,1062
SQ00015207,B08,1916
SQ00015207,B09,2173
SQ00015207,B10,2391
SQ00015207,B11,2397
SQ00015207,B12,2770
SQ00015207,B13,2343
SQ00015207,B14,2319
SQ00015207,B15,2306
SQ00015207,B16,2183
SQ00015207,B17,2266
SQ00015207,B18,2281
SQ00015207,B19,2118
SQ00015207,B20,2473
SQ00015207,B21,2266
SQ00015207,B22,2372
SQ00015207,B23,2017
SQ00015207,B24,1865
SQ00015207,C01,2682
SQ00015207,C02,2539
SQ00015207,C03,2367
SQ00015207,C04,2451
SQ00015207,C05,2175
SQ00015207,C06,2614
SQ00015207,C07,395
SQ00015207,C08,465
SQ00015207,C09,1197
SQ00015207,C10,1425
SQ00015207,C11,2457
SQ00015207,C12,2324
SQ00015207,C13,378
SQ00015207,C14,421
SQ00015207,C15,397
SQ00015207,C16,1107
SQ00015207,C17,2009
SQ00015207,C18,2279
SQ00015207,C19,73
SQ00015207,C20,97
SQ00015207,C21,63
SQ00015207,C22,69
SQ00015207,C23,79
SQ00015207,C24,66
SQ00015207,D01,2702
SQ00015207,D02,2569
SQ00015207,D03,2460
SQ00015207,D04,2638
SQ00015207,D05,2643
SQ00015207,D06,2673
SQ00015207,D07,251
SQ00015207,D08,342
SQ00015207,D09,393
SQ00015207,D10,454
SQ00015207,D11,527
SQ00015207,D12,827
SQ00015207,D13,2224
SQ00015207,D14,2151
SQ00015207,D15,2296
SQ00015207,D16,2329
SQ00015207,D17,2233
SQ00015207,D18,2123
SQ00015207,D19,362
SQ00015207,D20,2425
SQ00015207,D21,2453
SQ00015207,D22,2472
SQ00015207,D23,2305
SQ00015207,D24,2090
SQ00015207,E01,1589
SQ00015207,E02,2530
SQ00015207,E03,2432
SQ00015207,E04,2438
SQ00015207,E05,2491
SQ00015207,E06,2705
SQ00015207,E07,2352
SQ00015207,E08,2542
SQ00015207,E09,2376
SQ00015207,E10,2347
SQ00015207,E11,2561
SQ00015207,E12,2421
SQ00015207,E13,2767
SQ00015207,E14,2854
SQ00015207,E15,2550
SQ00015207,E16,2663
SQ00015207,E17,2566
SQ00015207,E18,2635
SQ00015207,E19,186
SQ00015207,E20,2098
SQ00015207,E21,2353
SQ00015207,E22,2329
SQ00015207,E23,2188
SQ00015207,E24,2383
SQ00015207,F01,2183
SQ00015207,F02,2965
SQ00015207,F03,3033
SQ00015207,F04,2914
SQ00015207,F05,2887
SQ00015207,F06,2453
SQ00015207,F07,2409
SQ00015207,F08,2734
SQ00015207,F09,2615
SQ00015207,F10,2525
SQ00015207,F11,2547
SQ00015207,F12,2478
SQ00015207,F13,1246
SQ00015207,F14,2941
SQ00015207,F15,2629
SQ00015207,F16,2465
SQ00015207,F17,2565
SQ00015207,F18,2464
SQ00015207,F19,2675
SQ00015207,F20,2752
SQ00015207,F21,2831
SQ00015207,F22,2657
SQ00015207,F23,2525
SQ00015207,F24,2218
SQ00015207,G01,2258
SQ00015207,G02,2708
SQ00015207,G03,2829
SQ00015207,G04,2629
SQ00015207,G05,2602
SQ00015207,G06,2354
SQ00015207,G07,337
SQ00015207,G08,1163
SQ00015207,G09,2306
SQ00015207,G10,2164
SQ00015207,G11,2661
SQ00015207,G12,2529
SQ00015207,G13,89
SQ00015207,G14,82
SQ00015207,G15,76
SQ00015207,G16,121
SQ00015207,G17,121
SQ00015207,G18,89
SQ00015207,G19,1925
SQ00015207,G20,2117
SQ00015207,G21,2417
SQ00015207,G22,2628
SQ00015207,G23,2172
SQ00015207,G24,2078
SQ00015207,H01,1496
SQ00015207,H02,2248
SQ00015207,H03,2908
SQ00015207,H04,2446
SQ00015207,H05,2394
SQ00015207,H06,2481
SQ00015207,H07,169
SQ00015207,H08,275
SQ00015207,H09,248
SQ00015207,H10,337
SQ00015207,H11,300
SQ00015207,H12,352
SQ00015207,H13,2525
SQ00015207,H14,2345
SQ00015207,H15,2647
SQ00015207,H16,2463
SQ00015207,H17,2352
SQ00015207,H18,2259
SQ00015207,H19,1969
SQ00015207,H20,2444
SQ00015207,H21,2589
SQ00015207,H22,2392
SQ00015207,H23,2546
SQ00015207,H24,2064
SQ00015207,I01,2336
SQ00015207,I02,2427
SQ00015207,I03,2441
SQ00015207,I04,2135
SQ00015207,I05,2461
SQ00015207,I06,2679
SQ00015207,I07,2364
SQ00015207,I08,2592
SQ00015207,I09,2729
SQ00015207,I10,2472
SQ00015207,I11,2208
SQ00015207,I12,2656
SQ00015207,I13,283
SQ00015207,I14,295
SQ00015207,I15,415
SQ00015207,I16,780
SQ00015207,I17,2256
SQ00015207,I18,2705
SQ00015207,I19,2367
SQ00015207,I20,2465
SQ00015207,I21,2673
SQ00015207,I22,2451
SQ00015207,I23,2310
SQ00015207,I24,2270
SQ00015207,J01,1927
SQ00015207,J02,2443
SQ00015207,J03,2393
SQ00015207,J04,2596
SQ00015207,J05,2776
SQ00015207,J06,2838
SQ00015207,J07,1741
SQ00015207,J08,1894
SQ00015207,J09,2486
SQ00015207,J10,2521
SQ00015207,J11,2094
SQ00015207,J12,1943
SQ00015207,J13,2612
SQ00015207,J14,2698
SQ00015207,J15,2311
SQ00015207,J16,2736
SQ00015207,J17,2548
SQ00015207,J18,2551
SQ00015207,J19,2587
SQ00015207,J20,2566
SQ00015207,J21,2534
SQ00015207,J22,2476
SQ00015207,J23,2283
SQ00015207,J24,2565
SQ00015207,K01,2862
SQ00015207,K02,2634
SQ00015207,K03,3068
SQ00015207,K04,2713
SQ00015207,K05,2359
SQ00015207,K06,2427
SQ00015207,K07,50
SQ00015207,K08,63
SQ00015207,K09,70
SQ00015207,K10,61
SQ00015207,K11,52
SQ00015207,K12,61
SQ00015207,K13,2688
SQ00015207,K14,2523
SQ00015207,K15,2660
SQ00015207,K16,2312
SQ00015207,K17,2403
SQ00015207,K18,2445
SQ00015207,K19,1904
SQ00015207,K20,2381
SQ00015207,K21,2532
SQ00015207,K22,2604
SQ00015207,K23,2584
SQ00015207,K24,2183
SQ00015207,L01,2485
SQ00015207,L02,2391
SQ00015207,L03,2946
SQ00015207,L04,2702
SQ00015207,L05,2406
SQ00015207,L06,2857
SQ00015207,L07,2017
SQ00015207,L08,2377
SQ00015207,L09,2376
SQ00015207,L10,2340
SQ00015207,L11,2637
SQ00015207,L12,2211
SQ00015207,L13,2540
SQ00015207,L14,2531
SQ00015207,L15,2685
SQ00015207,L16,2518
SQ00015207,L17,3049
SQ00015207,L18,2533
SQ00015207,L19,1784
SQ00015207,L20,2544
SQ00015207,L21,2343
SQ00015207,L22,2478
SQ00015207,L23,2644
SQ00015207,L24,2064
SQ00015207,M01,2471
SQ00015207,M02,2688
SQ00015207,M03,2348
SQ00015207,M04,2683
SQ00015207,M05,2505
SQ00015207,M06,2487
SQ00015207,M07,2449
SQ00015207,M08,2142
SQ00015207,M09,2445
SQ00015207,M10,2194
SQ00015207,M11,2432
SQ00015207,M12,2505
SQ00015207,M13,2500
SQ00015207,M14,2513
SQ00015207,M15,2737
SQ00015207,M16,2746
SQ00015207,M17,2679
SQ00015207,M18,2535
SQ00015207,M19,1867
SQ00015207,M20,2272
SQ00015207,M21,2449
SQ00015207,M22,2685
SQ00015207,M23,2372
SQ00015207,M24,2205
SQ00015207,N01,2608
SQ00015207,N02,2253
SQ00015207,N03,2258
SQ00015207,N04,2688
SQ00015207,N05,2552
SQ00015207,N06,2720
SQ00015207,N07,1959
SQ00015207,N08,2560
SQ00015207,N09,2548
SQ00015207,N10,2230
SQ00015207,N11,2615
SQ00015207,N12,2629
SQ00015207,N13,2666
SQ00015207,N14,2355
SQ00015207,N15,2231
SQ00015207,N16,2183
SQ00015207,N17,2016
SQ00015207,N18,2383
SQ00015207,N19,2355
SQ00015207,N20,2533
SQ00015207,N21,2664
SQ00015207,N22,2429
SQ00015207,N23,2632
SQ00015207,N24,2202
SQ00015207,O01,2
SQ00015207,O02,80
SQ00015207,O03,57
SQ00015207,O04,74
SQ00015207,O05,56
SQ00015207,O06,59
SQ00015207,O07,704
SQ00015207,O08,1571
SQ00015207,O09,1873
SQ00015207,O10,2561
SQ00015207,O11,2775
SQ00015207,O12,2570
SQ00015207,O13,226
SQ00015207,O14,459
SQ00015207,O15,569
SQ00015207,O16,702
SQ00015207,O17,1546
SQ00015207,O18,2422
SQ00015207,O19,2669
SQ00015207,O20,2402
SQ00015207,O21,2392
SQ00015207,O22,2563
SQ00015207,O23,2184
SQ00015207,O24,2482
SQ00015207,P02,2049
SQ00015207,P03,2040
SQ00015207,P04,1623
SQ00015207,P05,2211
SQ00015207,P06,2369
SQ00015207,P07,2707
SQ00015207,P08,2555
SQ00015207,P09,2381
SQ00015207,P10,2568
SQ00015207,P11,2182
SQ00015207,P12,2592
SQ00015207,P13,746
SQ00015207,P14,814
SQ00015207,P15,791
SQ00015207,P16,920
SQ00015207,P17,1086
SQ00015207,P18,1066
SQ00015207,P19,2284
SQ00015207,P20,2349
SQ00015207,P21,2285
SQ00015207,P22,2446
SQ00015207,P23,2651
SQ00015207,P24,2284
