	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015121	A01	2002
1	SQ00015121	A02	1798
2	SQ00015121	A03	2012
3	SQ00015121	A04	2215
4	SQ00015121	A05	1982
5	SQ00015121	A06	1872
6	SQ00015121	A07	1894
7	SQ00015121	A08	1969
8	SQ00015121	A09	2168
9	SQ00015121	A10	1534
10	SQ00015121	A11	1713
11	SQ00015121	A12	1877
12	SQ00015121	A13	675
13	SQ00015121	A14	980
14	SQ00015121	A15	1605
15	SQ00015121	A16	1588
16	SQ00015121	A17	1787
17	SQ00015121	A18	1730
18	SQ00015121	A19	2020
19	SQ00015121	A20	1486
20	SQ00015121	A21	1979
21	SQ00015121	A22	1344
22	SQ00015121	A23	1499
23	SQ00015121	A24	1796
24	SQ00015121	B01	2171
25	SQ00015121	B02	2139
26	SQ00015121	B03	2075
27	SQ00015121	B04	2281
28	SQ00015121	B05	2035
29	SQ00015121	B06	2240
30	SQ00015121	B07	2130
31	SQ00015121	B08	2195
32	SQ00015121	B09	2303
33	SQ00015121	B10	2178
34	SQ00015121	B11	2281
35	SQ00015121	B12	2333
36	SQ00015121	B13	2286
37	SQ00015121	B14	2095
38	SQ00015121	B15	2062
39	SQ00015121	B16	2278
40	SQ00015121	B17	1950
41	SQ00015121	B18	2048
42	SQ00015121	B19	1561
43	SQ00015121	B20	2040
44	SQ00015121	B21	1739
45	SQ00015121	B22	1918
46	SQ00015121	B23	1624
47	SQ00015121	B24	1747
48	SQ00015121	C01	2008
49	SQ00015121	C02	2140
50	SQ00015121	C03	2290
51	SQ00015121	C04	2726
52	SQ00015121	C05	2496
53	SQ00015121	C06	2386
54	SQ00015121	C07	1691
55	SQ00015121	C08	2375
56	SQ00015121	C09	2440
57	SQ00015121	C10	2894
58	SQ00015121	C11	2604
59	SQ00015121	C12	2641
60	SQ00015121	C13	1738
61	SQ00015121	C14	2301
62	SQ00015121	C15	2394
63	SQ00015121	C16	2348
64	SQ00015121	C17	2778
65	SQ00015121	C18	2589
66	SQ00015121	C19	51
67	SQ00015121	C20	87
68	SQ00015121	C21	62
69	SQ00015121	C22	51
70	SQ00015121	C23	59
71	SQ00015121	C24	47
72	SQ00015121	D01	2194
73	SQ00015121	D02	2160
74	SQ00015121	D03	2562
75	SQ00015121	D04	2572
76	SQ00015121	D05	2671
77	SQ00015121	D06	2808
78	SQ00015121	D07	2279
79	SQ00015121	D08	2927
80	SQ00015121	D09	2786
81	SQ00015121	D10	2561
82	SQ00015121	D11	2373
83	SQ00015121	D12	2667
84	SQ00015121	D13	2766
85	SQ00015121	D14	3090
86	SQ00015121	D15	2910
87	SQ00015121	D16	2772
88	SQ00015121	D17	2803
89	SQ00015121	D18	2679
90	SQ00015121	D19	2697
91	SQ00015121	D20	2736
92	SQ00015121	D21	2445
93	SQ00015121	D22	2703
94	SQ00015121	D23	2496
95	SQ00015121	D24	2113
96	SQ00015121	E01	2001
97	SQ00015121	E02	2286
98	SQ00015121	E03	2755
99	SQ00015121	E04	3106
100	SQ00015121	E05	3182
101	SQ00015121	E06	2765
102	SQ00015121	E07	2888
103	SQ00015121	E08	3040
104	SQ00015121	E09	2925
105	SQ00015121	E10	3065
106	SQ00015121	E11	3190
107	SQ00015121	E12	3157
108	SQ00015121	E13	3029
109	SQ00015121	E14	2675
110	SQ00015121	E15	2619
111	SQ00015121	E16	3112
112	SQ00015121	E17	2963
113	SQ00015121	E18	2905
114	SQ00015121	E19	2063
115	SQ00015121	E20	2646
116	SQ00015121	E21	2762
117	SQ00015121	E22	2655
