	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015153	A01	1978
1	SQ00015153	A02	1818
2	SQ00015153	A03	2294
3	SQ00015153	A04	2369
4	SQ00015153	A05	2479
5	SQ00015153	A06	2484
6	SQ00015153	A07	786
7	SQ00015153	A08	1364
8	SQ00015153	A09	1869
9	SQ00015153	A10	2012
10	SQ00015153	A11	2266
11	SQ00015153	A12	2263
12	SQ00015153	A13	1753
13	SQ00015153	A14	2111
14	SQ00015153	A15	2380
15	SQ00015153	A16	2046
16	SQ00015153	A17	2297
17	SQ00015153	A18	2466
18	SQ00015153	A19	2181
19	SQ00015153	A20	2521
20	SQ00015153	A21	2612
21	SQ00015153	A22	2532
22	SQ00015153	A23	2372
23	SQ00015153	A24	2276
24	SQ00015153	B01	2115
25	SQ00015153	B02	2132
26	SQ00015153	B03	2228
27	SQ00015153	B04	2326
28	SQ00015153	B05	2550
29	SQ00015153	B06	2631
30	SQ00015153	B07	2280
31	SQ00015153	B08	2635
32	SQ00015153	B09	1995
33	SQ00015153	B10	2578
34	SQ00015153	B11	2335
35	SQ00015153	B12	2624
36	SQ00015153	B13	2464
37	SQ00015153	B14	2429
38	SQ00015153	B15	2842
39	SQ00015153	B16	2887
40	SQ00015153	B17	2856
41	SQ00015153	B18	2609
42	SQ00015153	B19	2097
43	SQ00015153	B20	2108
44	SQ00015153	B21	2223
45	SQ00015153	B22	2177
46	SQ00015153	B23	2230
47	SQ00015153	B24	2506
48	SQ00015153	C01	1746
49	SQ00015153	C02	2454
50	SQ00015153	C03	2374
51	SQ00015153	C04	2863
52	SQ00015153	C05	2415
53	SQ00015153	C06	2577
54	SQ00015153	C07	2879
55	SQ00015153	C08	2948
56	SQ00015153	C09	2584
57	SQ00015153	C10	2718
58	SQ00015153	C11	3055
59	SQ00015153	C12	2960
60	SQ00015153	C13	2613
61	SQ00015153	C14	2785
62	SQ00015153	C15	3166
63	SQ00015153	C16	2965
64	SQ00015153	C17	2479
65	SQ00015153	C18	2723
66	SQ00015153	C19	179
67	SQ00015153	C20	174
68	SQ00015153	C21	181
69	SQ00015153	C22	166
70	SQ00015153	C23	144
71	SQ00015153	C24	134
72	SQ00015153	D01	1835
73	SQ00015153	D02	2305
74	SQ00015153	D03	2871
75	SQ00015153	D04	2777
76	SQ00015153	D05	2960
77	SQ00015153	D06	2840
78	SQ00015153	D07	2848
79	SQ00015153	D08	3324
80	SQ00015153	D09	2844
81	SQ00015153	D10	3172
82	SQ00015153	D11	2819
83	SQ00015153	D12	2741
84	SQ00015153	D13	3215
85	SQ00015153	D14	2534
86	SQ00015153	D15	2749
87	SQ00015153	D16	3047
88	SQ00015153	D17	2839
89	SQ00015153	D18	2756
90	SQ00015153	D19	2863
91	SQ00015153	D20	3058
92	SQ00015153	D21	2702
93	SQ00015153	D22	1410
94	SQ00015153	D23	2728
95	SQ00015153	D24	2816
96	SQ00015153	E01	2320
97	SQ00015153	E02	2177
98	SQ00015153	E03	2977
99	SQ00015153	E04	3055
100	SQ00015153	E05	2797
101	SQ00015153	E06	2956
102	SQ00015153	E07	3306
103	SQ00015153	E08	2848
104	SQ00015153	E09	3258
105	SQ00015153	E10	2955
106	SQ00015153	E11	3363
107	SQ00015153	E12	3041
108	SQ00015153	E13	3075
109	SQ00015153	E14	3171
110	SQ00015153	E15	2891
111	SQ00015153	E16	3214
112	SQ00015153	E17	3212
113	SQ00015153	E18	3151
114	SQ00015153	E19	3255
115	SQ00015153	E20	3083
116	SQ00015153	E21	2877
117	SQ00015153	E22	2843
118	SQ00015153	E23	2804
119	SQ00015153	E24	2474
120	SQ00015153	F01	2205
121	SQ00015153	F02	2564
122	SQ00015153	F03	2897
123	SQ00015153	F04	3035
124	SQ00015153	F05	2809
125	SQ00015153	F06	3192
126	SQ00015153	F07	3060
127	SQ00015153	F08	2992
128	SQ00015153	F09	2875
129	SQ00015153	F10	3124
130	SQ00015153	F11	3051
131	SQ00015153	F12	3237
132	SQ00015153	F13	2975
133	SQ00015153	F14	2895
134	SQ00015153	F15	3340
135	SQ00015153	F16	2886
136	SQ00015153	F17	2856
137	SQ00015153	F18	2845
138	SQ00015153	F19	2595
139	SQ00015153	F20	3022
140	SQ00015153	F21	2887
141	SQ00015153	F22	2980
142	SQ00015153	F23	2901
143	SQ00015153	F24	2868
144	SQ00015153	G01	1905
145	SQ00015153	G02	2521
146	SQ00015153	G03	2556
147	SQ00015153	G04	3265
148	SQ00015153	G05	2941
149	SQ00015153	G06	3091
150	SQ00015153	G07	2999
151	SQ00015153	G08	3120
152	SQ00015153	G09	3216
153	SQ00015153	G10	3063
154	SQ00015153	G11	2838
155	SQ00015153	G12	3147
156	SQ00015153	G13	170
157	SQ00015153	G14	172
158	SQ00015153	G15	164
159	SQ00015153	G16	131
160	SQ00015153	G17	119
161	SQ00015153	G18	160
162	SQ00015153	G19	2809
163	SQ00015153	G20	2901
164	SQ00015153	G21	2776
165	SQ00015153	G22	3064
166	SQ00015153	G23	2606
167	SQ00015153	G24	2461
168	SQ00015153	H01	2063
169	SQ00015153	H02	2646
170	SQ00015153	H03	3029
171	SQ00015153	H04	3030
172	SQ00015153	H05	2969
173	SQ00015153	H06	2950
174	SQ00015153	H07	2973
175	SQ00015153	H08	2874
176	SQ00015153	H09	3017
177	SQ00015153	H10	3220
178	SQ00015153	H11	2776
179	SQ00015153	H12	2779
180	SQ00015153	H13	1923
181	SQ00015153	H14	2533
182	SQ00015153	H15	2557
183	SQ00015153	H16	2786
184	SQ00015153	H17	2882
185	SQ00015153	H18	2682
186	SQ00015153	H19	2910
187	SQ00015153	H20	2807
188	SQ00015153	H21	2905
189	SQ00015153	H22	2648
190	SQ00015153	H23	2908
191	SQ00015153	H24	2355
192	SQ00015153	I01	2037
193	SQ00015153	I02	2047
194	SQ00015153	I03	2869
195	SQ00015153	I04	3220
196	SQ00015153	I05	3038
197	SQ00015153	I06	2817
198	SQ00015153	I07	307
199	SQ00015153	I08	197
200	SQ00015153	I09	489
201	SQ00015153	I10	752
202	SQ00015153	I11	1068
203	SQ00015153	I12	1747
204	SQ00015153	I13	2448
205	SQ00015153	I14	2718
206	SQ00015153	I15	2950
207	SQ00015153	I16	2841
208	SQ00015153	I17	3444
209	SQ00015153	I18	2920
210	SQ00015153	I19	2821
211	SQ00015153	I20	2884
212	SQ00015153	I21	2774
213	SQ00015153	I22	2763
214	SQ00015153	I23	2675
215	SQ00015153	I24	2629
216	SQ00015153	J01	2190
217	SQ00015153	J02	2631
218	SQ00015153	J03	2808
219	SQ00015153	J04	2403
220	SQ00015153	J05	1042
221	SQ00015153	J06	2711
222	SQ00015153	J07	2901
223	SQ00015153	J08	2906
224	SQ00015153	J09	2911
225	SQ00015153	J10	2984
226	SQ00015153	J11	2914
227	SQ00015153	J12	3066
228	SQ00015153	J13	2819
229	SQ00015153	J14	2696
230	SQ00015153	J15	3017
231	SQ00015153	J16	2860
232	SQ00015153	J17	2803
233	SQ00015153	J18	2773
234	SQ00015153	J19	152
235	SQ00015153	J20	1256
236	SQ00015153	J21	2392
237	SQ00015153	J22	2455
238	SQ00015153	J23	2473
239	SQ00015153	J24	2328
240	SQ00015153	K01	2188
241	SQ00015153	K02	2158
