Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015153,A01,1978
SQ00015153,A02,1818
SQ00015153,A03,2294
SQ00015153,A04,2369
SQ00015153,A05,2479
SQ00015153,A06,2484
SQ00015153,A07,786
SQ00015153,A08,1364
SQ00015153,A09,1869
SQ00015153,A10,2012
SQ00015153,A11,2266
SQ00015153,A12,2263
SQ00015153,A13,1753
SQ00015153,A14,2111
SQ00015153,A15,2380
SQ00015153,A16,2046
SQ00015153,A17,2297
SQ00015153,A18,2466
SQ00015153,A19,2181
SQ00015153,A20,2521
SQ00015153,A21,2612
SQ00015153,A22,2532
SQ00015153,A23,2372
SQ00015153,A24,2276
SQ00015153,B01,2115
SQ00015153,B02,2132
SQ00015153,B03,2228
SQ00015153,B04,2326
SQ00015153,B05,2550
SQ00015153,B06,2631
SQ00015153,B07,2280
SQ00015153,B08,2635
SQ00015153,B09,1995
SQ00015153,B10,2578
SQ00015153,B11,2335
SQ00015153,B12,2624
SQ00015153,B13,2464
SQ00015153,B14,2429
SQ00015153,B15,2842
SQ00015153,B16,2887
SQ00015153,B17,2856
SQ00015153,B18,2609
SQ00015153,B19,2097
SQ00015153,B20,2108
SQ00015153,B21,2223
SQ00015153,B22,2177
SQ00015153,B23,2230
SQ00015153,B24,2506
SQ00015153,C01,1746
SQ00015153,C02,2454
SQ00015153,C03,2374
SQ00015153,C04,2863
SQ00015153,C05,2415
SQ00015153,C06,2577
SQ00015153,C07,2879
SQ00015153,C08,2948
SQ00015153,C09,2584
SQ00015153,C10,2718
SQ00015153,C11,3055
SQ00015153,C12,2960
SQ00015153,C13,2613
SQ00015153,C14,2785
SQ00015153,C15,3166
SQ00015153,C16,2965
SQ00015153,C17,2479
SQ00015153,C18,2723
SQ00015153,C19,179
SQ00015153,C20,174
SQ00015153,C21,181
SQ00015153,C22,166
SQ00015153,C23,144
SQ00015153,C24,134
SQ00015153,D01,1835
SQ00015153,D02,2305
SQ00015153,D03,2871
SQ00015153,D04,2777
SQ00015153,D05,2960
SQ00015153,D06,2840
SQ00015153,D07,2848
SQ00015153,D08,3324
SQ00015153,D09,2844
SQ00015153,D10,3172
SQ00015153,D11,2819
SQ00015153,D12,2741
SQ00015153,D13,3215
SQ00015153,D14,2534
SQ00015153,D15,2749
SQ00015153,D16,3047
SQ00015153,D17,2839
SQ00015153,D18,2756
SQ00015153,D19,2863
SQ00015153,D20,3058
SQ00015153,D21,2702
SQ00015153,D22,1410
SQ00015153,D23,2728
SQ00015153,D24,2816
SQ00015153,E01,2320
SQ00015153,E02,2177
SQ00015153,E03,2977
SQ00015153,E04,3055
SQ00015153,E05,2797
SQ00015153,E06,2956
SQ00015153,E07,3306
SQ00015153,E08,2848
SQ00015153,E09,3258
SQ00015153,E10,2955
SQ00015153,E11,3363
SQ00015153,E12,3041
SQ00015153,E13,3075
SQ00015153,E14,3171
SQ00015153,E15,2891
SQ00015153,E16,3214
SQ00015153,E17,3212
SQ00015153,E18,3151
SQ00015153,E19,3255
SQ00015153,E20,3083
SQ00015153,E21,2877
SQ00015153,E22,2843
SQ00015153,E23,2804
SQ00015153,E24,2474
SQ00015153,F01,2205
SQ00015153,F02,2564
SQ00015153,F03,2897
SQ00015153,F04,3035
SQ00015153,F05,2809
SQ00015153,F06,3192
SQ00015153,F07,3060
SQ00015153,F08,2992
SQ00015153,F09,2875
SQ00015153,F10,3124
SQ00015153,F11,3051
SQ00015153,F12,3237
SQ00015153,F13,2975
SQ00015153,F14,2895
SQ00015153,F15,3340
SQ00015153,F16,2886
SQ00015153,F17,2856
SQ00015153,F18,2845
SQ00015153,F19,2595
SQ00015153,F20,3022
SQ00015153,F21,2887
SQ00015153,F22,2980
SQ00015153,F23,2901
SQ00015153,F24,2868
SQ00015153,G01,1905
SQ00015153,G02,2521
SQ00015153,G03,2556
SQ00015153,G04,3265
SQ00015153,G05,2941
SQ00015153,G06,3091
SQ00015153,G07,2999
SQ00015153,G08,3120
SQ00015153,G09,3216
SQ00015153,G10,3063
SQ00015153,G11,2838
SQ00015153,G12,3147
SQ00015153,G13,170
SQ00015153,G14,172
SQ00015153,G15,164
SQ00015153,G16,131
SQ00015153,G17,119
SQ00015153,G18,160
SQ00015153,G19,2809
SQ00015153,G20,2901
SQ00015153,G21,2776
SQ00015153,G22,3064
SQ00015153,G23,2606
SQ00015153,G24,2461
SQ00015153,H01,2063
SQ00015153,H02,2646
SQ00015153,H03,3029
SQ00015153,H04,3030
SQ00015153,H05,2969
SQ00015153,H06,2950
SQ00015153,H07,2973
SQ00015153,H08,2874
SQ00015153,H09,3017
SQ00015153,H10,3220
SQ00015153,H11,2776
SQ00015153,H12,2779
SQ00015153,H13,1923
SQ00015153,H14,2533
SQ00015153,H15,2557
SQ00015153,H16,2786
SQ00015153,H17,2882
SQ00015153,H18,2682
SQ00015153,H19,2910
SQ00015153,H20,2807
SQ00015153,H21,2905
SQ00015153,H22,2648
SQ00015153,H23,2908
SQ00015153,H24,2355
SQ00015153,I01,2037
SQ00015153,I02,2047
SQ00015153,I03,2869
SQ00015153,I04,3220
SQ00015153,I05,3038
SQ00015153,I06,2817
SQ00015153,I07,307
SQ00015153,I08,197
SQ00015153,I09,489
SQ00015153,I10,752
SQ00015153,I11,1068
SQ00015153,I12,1747
SQ00015153,I13,2448
SQ00015153,I14,2718
SQ00015153,I15,2950
SQ00015153,I16,2841
SQ00015153,I17,3444
SQ00015153,I18,2920
SQ00015153,I19,2821
SQ00015153,I20,2884
SQ00015153,I21,2774
SQ00015153,I22,2763
SQ00015153,I23,2675
SQ00015153,I24,2629
SQ00015153,J01,2190
SQ00015153,J02,2631
SQ00015153,J03,2808
SQ00015153,J04,2403
SQ00015153,J05,1042
SQ00015153,J06,2711
SQ00015153,J07,2901
SQ00015153,J08,2906
SQ00015153,J09,2911
SQ00015153,J10,2984
SQ00015153,J11,2914
SQ00015153,J12,3066
SQ00015153,J13,2819
SQ00015153,J14,2696
SQ00015153,J15,3017
SQ00015153,J16,2860
SQ00015153,J17,2803
SQ00015153,J18,2773
SQ00015153,J19,152
SQ00015153,J20,1256
SQ00015153,J21,2392
SQ00015153,J22,2455
SQ00015153,J23,2473
SQ00015153,J24,2328
SQ00015153,K01,2188
SQ00015153,K02,2158
SQ00015153,K03,3014
SQ00015153,K04,2700
SQ00015153,K05,2815
SQ00015153,K06,3180
SQ00015153,K07,106
SQ00015153,K08,109
SQ00015153,K09,78
SQ00015153,K10,92
SQ00015153,K11,90
SQ00015153,K12,137
SQ00015153,K13,3128
SQ00015153,K14,2950
SQ00015153,K15,3058
SQ00015153,K16,3141
SQ00015153,K17,2778
SQ00015153,K18,2941
SQ00015153,K19,626
SQ00015153,K20,1312
SQ00015153,K21,1985
SQ00015153,K22,2898
SQ00015153,K23,2456
