Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015139,A01,2739
SQ00015139,A02,2669
SQ00015139,A03,2399
SQ00015139,A04,2322
SQ00015139,A05,2498
SQ00015139,A06,2025
SQ00015139,A07,2236
SQ00015139,A08,2293
SQ00015139,A09,2461
SQ00015139,A10,2398
SQ00015139,A11,2662
SQ00015139,A12,2601
SQ00015139,A13,2267
SQ00015139,A14,2862
SQ00015139,A15,2416
SQ00015139,A16,2583
SQ00015139,A17,2700
SQ00015139,A18,2853
SQ00015139,A19,1034
SQ00015139,A20,1147
SQ00015139,A21,1400
SQ00015139,A22,1493
SQ00015139,A23,1560
SQ00015139,A24,2196
SQ00015139,B01,2363
SQ00015139,B02,2674
SQ00015139,B03,2419
SQ00015139,B04,2042
SQ00015139,B05,2547
SQ00015139,B06,2601
SQ00015139,B07,2436
SQ00015139,B08,2425
SQ00015139,B09,2601
SQ00015139,B10,2408
SQ00015139,B11,2666
SQ00015139,B12,3013
SQ00015139,B13,2247
SQ00015139,B14,2519
SQ00015139,B15,2528
SQ00015139,B16,2777
SQ00015139,B17,2712
SQ00015139,B18,2665
SQ00015139,B19,2183
SQ00015139,B20,2573
SQ00015139,B21,2258
SQ00015139,B22,2774
SQ00015139,B23,2425
SQ00015139,B24,2280
SQ00015139,C01,749
SQ00015139,C02,2012
SQ00015139,C03,1452
SQ00015139,C04,2921
SQ00015139,C05,2705
SQ00015139,C06,2705
SQ00015139,C07,2826
SQ00015139,C08,2972
SQ00015139,C09,2790
SQ00015139,C10,2778
SQ00015139,C11,2921
SQ00015139,C12,3210
SQ00015139,C13,2327
SQ00015139,C14,2953
SQ00015139,C15,2828
SQ00015139,C16,3134
SQ00015139,C17,2927
SQ00015139,C18,2888
SQ00015139,C19,131
SQ00015139,C20,169
SQ00015139,C21,133
SQ00015139,C22,147
SQ00015139,C23,136
SQ00015139,C24,138
SQ00015139,D01,2615
SQ00015139,D02,2531
SQ00015139,D03,3027
SQ00015139,D04,2857
SQ00015139,D05,3167
SQ00015139,D06,2934
SQ00015139,D07,2969
SQ00015139,D08,2861
SQ00015139,D09,2993
SQ00015139,D10,2851
SQ00015139,D11,3344
SQ00015139,D12,3004
SQ00015139,D13,1993
SQ00015139,D14,2825
SQ00015139,D15,3097
SQ00015139,D16,2967
SQ00015139,D17,2812
SQ00015139,D18,2942
SQ00015139,D19,393
SQ00015139,D20,438
SQ00015139,D21,489
SQ00015139,D22,502
SQ00015139,D23,605
SQ00015139,D24,952
SQ00015139,E01,376
SQ00015139,E02,434
SQ00015139,E03,413
SQ00015139,E04,612
SQ00015139,E05,1525
SQ00015139,E06,2238
SQ00015139,E07,1301
SQ00015139,E08,2102
SQ00015139,E09,2911
SQ00015139,E10,3094
SQ00015139,E11,2657
SQ00015139,E12,2973
SQ00015139,E13,2072
SQ00015139,E14,3346
SQ00015139,E15,2655
SQ00015139,E16,3187
SQ00015139,E17,3046
SQ00015139,E18,2910
SQ00015139,E19,2455
SQ00015139,E20,3183
SQ00015139,E21,3091
SQ00015139,E22,2875
SQ00015139,E23,2945
SQ00015139,E24,3372
SQ00015139,F01,2678
SQ00015139,F02,2739
SQ00015139,F03,2506
SQ00015139,F04,3122
SQ00015139,F05,3175
SQ00015139,F06,3010
SQ00015139,F07,3189
SQ00015139,F08,2855
SQ00015139,F09,3382
SQ00015139,F10,3213
SQ00015139,F11,2875
SQ00015139,F12,2908
SQ00015139,F13,3200
SQ00015139,F14,3125
SQ00015139,F15,2760
SQ00015139,F16,3206
SQ00015139,F17,3053
SQ00015139,F18,3194
SQ00015139,F19,1313
SQ00015139,F20,2989
SQ00015139,F21,3303
SQ00015139,F22,3314
SQ00015139,F23,3007
SQ00015139,F24,2814
SQ00015139,G01,2028
SQ00015139,G02,2647
SQ00015139,G03,2905
SQ00015139,G04,3113
SQ00015139,G05,3415
SQ00015139,G06,3302
SQ00015139,G07,2645
SQ00015139,G08,2904
SQ00015139,G09,3042
SQ00015139,G10,2851
SQ00015139,G11,3126
SQ00015139,G12,3481
SQ00015139,G13,147
SQ00015139,G14,128
SQ00015139,G15,118
SQ00015139,G16,110
SQ00015139,G17,124
SQ00015139,G18,130
SQ00015139,G19,2469
SQ00015139,G20,3126
SQ00015139,G21,2933
SQ00015139,G22,2944
SQ00015139,G23,3097
SQ00015139,G24,3036
SQ00015139,H01,1791
SQ00015139,H02,2296
SQ00015139,H03,2534
SQ00015139,H04,2695
SQ00015139,H05,2610
SQ00015139,H06,2301
SQ00015139,H07,593
SQ00015139,H08,1317
SQ00015139,H09,2067
SQ00015139,H10,2576
SQ00015139,H11,2620
SQ00015139,H12,3328
SQ00015139,H13,2954
SQ00015139,H14,2965
SQ00015139,H15,2812
SQ00015139,H16,2739
SQ00015139,H17,2863
SQ00015139,H18,2928
SQ00015139,H19,2806
SQ00015139,H20,3168
SQ00015139,H21,2700
SQ00015139,H22,3217
SQ00015139,H23,2714
SQ00015139,H24,2822
SQ00015139,I01,2408
SQ00015139,I02,2394
SQ00015139,I03,2980
SQ00015139,I04,3453
SQ00015139,I05,3287
SQ00015139,I06,2835
SQ00015139,I07,2190
SQ00015139,I08,2969
SQ00015139,I09,2901
SQ00015139,I10,3012
SQ00015139,I11,2714
SQ00015139,I12,3152
SQ00015139,I13,3143
SQ00015139,I14,3351
SQ00015139,I15,3259
SQ00015139,I16,2909
SQ00015139,I17,2792
SQ00015139,I18,2987
SQ00015139,I19,354
SQ00015139,I20,693
SQ00015139,I21,1998
SQ00015139,I22,2567
SQ00015139,I23,2586
SQ00015139,I24,3029
SQ00015139,J01,1952
SQ00015139,J02,2608
SQ00015139,J03,3018
SQ00015139,J04,3100
SQ00015139,J05,3288
SQ00015139,J06,2960
SQ00015139,J07,2567
SQ00015139,J08,2961
SQ00015139,J09,2738
SQ00015139,J10,2982
SQ00015139,J11,2878
SQ00015139,J12,2777
SQ00015139,J13,2713
SQ00015139,J14,2971
SQ00015139,J15,3235
SQ00015139,J16,2954
SQ00015139,J17,2775
SQ00015139,J18,2576
SQ00015139,J19,2793
SQ00015139,J20,2906
SQ00015139,J21,2942
SQ00015139,J22,3144
SQ00015139,J23,2785
SQ00015139,J24,2943
SQ00015139,K01,2165
SQ00015139,K02,2571
SQ00015139,K03,3051
SQ00015139,K04,3344
SQ00015139,K05,2966
SQ00015139,K06,3086
SQ00015139,K07,109
SQ00015139,K08,119
SQ00015139,K09,86
SQ00015139,K10,97
SQ00015139,K11,78
SQ00015139,K12,65
SQ00015139,K13,2810
SQ00015139,K14,2782
SQ00015139,K15,2785
SQ00015139,K16,2904
SQ00015139,K17,2656
SQ00015139,K18,3252
SQ00015139,K19,2345
SQ00015139,K20,2809
SQ00015139,K21,2670
SQ00015139,K22,2775
SQ00015139,K23,2960
SQ00015139,K24,2749
SQ00015139,L01,2311
SQ00015139,L02,2446
SQ00015139,L03,3295
SQ00015139,L04,3195
SQ00015139,L05,3647
SQ00015139,L06,2995
SQ00015139,L07,2069
SQ00015139,L08,2787
SQ00015139,L09,2782
SQ00015139,L10,3044
SQ00015139,L11,2946
SQ00015139,L12,2832
SQ00015139,L13,345
SQ00015139,L14,805
SQ00015139,L15,1305
SQ00015139,L16,2539
SQ00015139,L17,2489
SQ00015139,L18,3021
SQ00015139,L19,2933
SQ00015139,L20,2669
SQ00015139,L21,3164
SQ00015139,L22,3028
SQ00015139,L23,2668
SQ00015139,L24,3166
SQ00015139,M01,366
SQ00015139,M02,464
SQ00015139,M03,820
SQ00015139,M04,1105
SQ00015139,M05,1841
SQ00015139,M06,2386
SQ00015139,M07,189
SQ00015139,M08,2995
SQ00015139,M09,3041
SQ00015139,M10,2924
SQ00015139,M11,2861
SQ00015139,M12,2798
SQ00015139,M13,2677
SQ00015139,M14,3092
SQ00015139,M15,2769
SQ00015139,M16,2809
SQ00015139,M17,2771
SQ00015139,M18,2708
SQ00015139,M19,2716
SQ00015139,M20,2457
SQ00015139,M21,2517
SQ00015139,M22,2616
SQ00015139,M23,2513
SQ00015139,M24,2558
SQ00015139,N01,1553
SQ00015139,N02,1896
SQ00015139,N03,2043
SQ00015139,N04,2355
SQ00015139,N05,2588
SQ00015139,N06,2417
SQ00015139,N07,3090
SQ00015139,N08,2707
SQ00015139,N09,2514
SQ00015139,N10,3321
SQ00015139,N11,3112
SQ00015139,N12,2121
SQ00015139,N13,1496
SQ00015139,N14,2792
SQ00015139,N15,3101
SQ00015139,N16,2829
SQ00015139,N17,2742
SQ00015139,N18,2394
SQ00015139,N19,2346
SQ00015139,N20,2743
SQ00015139,N21,2862
SQ00015139,N22,2707
SQ00015139,N23,2701
SQ00015139,N24,2699
SQ00015139,O01,66
SQ00015139,O02,119
SQ00015139,O03,98
SQ00015139,O04,106
SQ00015139,O05,98
SQ00015139,O06,120
SQ00015139,O07,130
SQ00015139,O08,228
SQ00015139,O09,219
SQ00015139,O10,367
SQ00015139,O11,416
SQ00015139,O12,444
SQ00015139,O13,2722
SQ00015139,O14,2406
SQ00015139,O15,2827
SQ00015139,O16,2807
SQ00015139,O17,2886
SQ00015139,O18,2711
SQ00015139,O19,2077
SQ00015139,O20,2281
SQ00015139,O21,2779
SQ00015139,O22,2491
SQ00015139,O23,2732
SQ00015139,O24,2401
SQ00015139,P01,2022
SQ00015139,P02,1751
SQ00015139,P03,2370
SQ00015139,P04,2611
SQ00015139,P05,2696
SQ00015139,P06,2511
SQ00015139,P07,2620
SQ00015139,P08,2620
SQ00015139,P09,2759
SQ00015139,P10,2878
SQ00015139,P11,2457
SQ00015139,P12,2980
SQ00015139,P13,2863
SQ00015139,P14,3061
SQ00015139,P15,2774
SQ00015139,P16,2454
SQ00015139,P17,2687
SQ00015139,P18,2373
SQ00015139,P19,2910
SQ00015139,P20,2834
SQ00015139,P21,2930
SQ00015139,P22,2922
SQ00015139,P23,2694
SQ00015139,P24,2715
