Metadata_Plate,Metadata_Well,cell_count
BR00092786,A01,732
BR00092786,A02,753
BR00092786,A03,831
BR00092786,A04,767
BR00092786,A05,748
BR00092786,A06,903
BR00092786,A07,437
BR00092786,A08,493
BR00092786,A09,707
BR00092786,A10,941
BR00092786,A11,800
BR00092786,A12,903
BR00092786,A13,110
BR00092786,A14,188
BR00092786,A15,563
BR00092786,A16,227
BR00092786,A17,294
BR00092786,A18,856
BR00092786,A19,941
BR00092786,A20,981
BR00092786,A21,982
BR00092786,A22,207
BR00092786,A23,179
BR00092786,A24,583
BR00092786,B01,755
BR00092786,B02,803
BR00092786,B03,916
BR00092786,B04,209
BR00092786,B05,262
BR00092786,B06,735
BR00092786,B07,886
BR00092786,B08,989
BR00092786,B09,828
BR00092786,B10,560
BR00092786,B11,515
BR00092786,B12,693
BR00092786,B13,836
BR00092786,B14,928
BR00092786,B15,949
BR00092786,B16,550
BR00092786,B17,865
BR00092786,B18,944
BR00092786,B19,1032
BR00092786,B20,1007
BR00092786,B21,993
BR00092786,B22,958
BR00092786,B23,979
BR00092786,B24,919
BR00092786,C01,453
BR00092786,C02,814
BR00092786,C03,986
BR00092786,C04,23
BR00092786,C05,173
BR00092786,C06,293
BR00092786,C07,375
BR00092786,C08,634
BR00092786,C09,1117
BR00092786,C10,1162
BR00092786,C11,1064
BR00092786,C12,1004
BR00092786,C13,812
BR00092786,C14,966
BR00092786,C15,940
BR00092786,C16,1065
BR00092786,C17,893
BR00092786,C18,1033
BR00092786,C19,25
BR00092786,C20,11
BR00092786,C21,13
BR00092786,C22,21
BR00092786,C23,21
BR00092786,C24,16
BR00092786,D01,231
BR00092786,D02,366
BR00092786,D03,641
BR00092786,D04,158
BR00092786,D05,210
BR00092786,D06,280
BR00092786,D07,719
BR00092786,D08,1330
BR00092786,D09,1333
BR00092786,D10,50
BR00092786,D11,220
BR00092786,D12,1397
BR00092786,D13,933
BR00092786,D14,1096
BR00092786,D15,1268
BR00092786,D16,426
BR00092786,D17,454
BR00092786,D18,453
BR00092786,D19,647
BR00092786,D20,993
BR00092786,D21,1066
BR00092786,D22,729
BR00092786,D23,1015
BR00092786,D24,875
BR00092786,E01,704
BR00092786,E02,860
BR00092786,E03,973
BR00092786,E04,1055
BR00092786,E05,1372
BR00092786,E06,1601
BR00092786,E07,1220
BR00092786,E08,1406
BR00092786,E09,1724
BR00092786,E10,1669
BR00092786,E11,1762
BR00092786,E12,1377
BR00092786,E13,551
BR00092786,E14,1450
BR00092786,E15,862
BR00092786,E16,1248
BR00092786,E17,1184
BR00092786,E18,1269
BR00092786,E19,1285
BR00092786,E20,1222
BR00092786,E21,1227
BR00092786,E22,824
BR00092786,E23,924
BR00092786,E24,820
