	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015046	A01	2287
1	SQ00015046	A02	1984
2	SQ00015046	A03	2156
3	SQ00015046	A04	2368
4	SQ00015046	A05	2248
5	SQ00015046	A06	2221
6	SQ00015046	A07	2880
7	SQ00015046	A08	2439
8	SQ00015046	A09	2930
9	SQ00015046	A10	2726
10	SQ00015046	A11	2723
11	SQ00015046	A12	2628
12	SQ00015046	A13	2814
13	SQ00015046	A14	2676
14	SQ00015046	A15	2917
15	SQ00015046	A16	3010
16	SQ00015046	A17	2668
17	SQ00015046	A18	2450
18	SQ00015046	A19	2871
19	SQ00015046	A20	2730
20	SQ00015046	A21	2505
21	SQ00015046	A22	2551
22	SQ00015046	A23	2537
23	SQ00015046	A24	2651
24	SQ00015046	B01	2234
25	SQ00015046	B02	2364
26	SQ00015046	B03	2199
27	SQ00015046	B04	2681
28	SQ00015046	B05	2664
29	SQ00015046	B06	2747
30	SQ00015046	B07	2241
31	SQ00015046	B08	2282
32	SQ00015046	B09	2634
33	SQ00015046	B10	3120
34	SQ00015046	B11	3099
35	SQ00015046	B12	2836
36	SQ00015046	B13	2620
37	SQ00015046	B14	2821
38	SQ00015046	B15	2966
39	SQ00015046	B16	2680
40	SQ00015046	B17	2977
41	SQ00015046	B18	2982
42	SQ00015046	B19	2846
43	SQ00015046	B20	2456
44	SQ00015046	B21	3035
45	SQ00015046	B22	2666
46	SQ00015046	B23	2801
47	SQ00015046	B24	2191
48	SQ00015046	C01	2349
49	SQ00015046	C02	2635
50	SQ00015046	C03	2873
51	SQ00015046	C04	2986
52	SQ00015046	C05	2898
53	SQ00015046	C06	3118
54	SQ00015046	C07	2465
55	SQ00015046	C08	2644
56	SQ00015046	C09	3038
57	SQ00015046	C10	2887
58	SQ00015046	C11	3055
59	SQ00015046	C12	3117
60	SQ00015046	C13	2096
61	SQ00015046	C14	2783
62	SQ00015046	C15	2967
63	SQ00015046	C16	2873
64	SQ00015046	C17	3065
65	SQ00015046	C18	2746
66	SQ00015046	C19	92
67	SQ00015046	C20	96
68	SQ00015046	C21	124
69	SQ00015046	C22	100
70	SQ00015046	C23	98
71	SQ00015046	C24	117
72	SQ00015046	D01	2242
73	SQ00015046	D02	2392
74	SQ00015046	D03	2753
75	SQ00015046	D04	2984
76	SQ00015046	D05	3164
77	SQ00015046	D06	3141
78	SQ00015046	D07	3172
79	SQ00015046	D08	2740
80	SQ00015046	D09	2949
81	SQ00015046	D10	3354
82	SQ00015046	D11	2835
83	SQ00015046	D12	3176
84	SQ00015046	D13	1530
85	SQ00015046	D14	2316
86	SQ00015046	D15	2412
87	SQ00015046	D16	2609
88	SQ00015046	D17	2874
89	SQ00015046	D18	2556
90	SQ00015046	D19	2099
91	SQ00015046	D20	2183
92	SQ00015046	D21	2801
93	SQ00015046	D22	2727
94	SQ00015046	D23	2406
95	SQ00015046	D24	2460
96	SQ00015046	E01	40
97	SQ00015046	E02	310
98	SQ00015046	E03	432
99	SQ00015046	E04	452
100	SQ00015046	E05	515
101	SQ00015046	E06	498
102	SQ00015046	E07	3275
103	SQ00015046	E08	3451
104	SQ00015046	E09	3191
105	SQ00015046	E10	3478
106	SQ00015046	E11	2895
107	SQ00015046	E12	2722
108	SQ00015046	E13	2384
109	SQ00015046	E14	3235
110	SQ00015046	E15	3082
111	SQ00015046	E16	2777
112	SQ00015046	E17	2867
113	SQ00015046	E18	3233
114	SQ00015046	E19	2710
115	SQ00015046	E20	3173
116	SQ00015046	E21	3043
117	SQ00015046	E22	2872
118	SQ00015046	E23	2732
119	SQ00015046	E24	2438
120	SQ00015046	F01	2696
121	SQ00015046	F02	2555
122	SQ00015046	F03	3138
123	SQ00015046	F04	3068
124	SQ00015046	F05	3075
125	SQ00015046	F06	3234
126	SQ00015046	F07	3131
127	SQ00015046	F08	3103
128	SQ00015046	F09	2934
129	SQ00015046	F10	3154
130	SQ00015046	F11	3085
131	SQ00015046	F12	2806
132	SQ00015046	F13	2992
133	SQ00015046	F14	2981
134	SQ00015046	F15	2957
135	SQ00015046	F16	3170
136	SQ00015046	F17	2828
137	SQ00015046	F18	2588
138	SQ00015046	F19	2365
139	SQ00015046	F20	2671
140	SQ00015046	F21	2904
141	SQ00015046	F22	2892
142	SQ00015046	F23	3040
143	SQ00015046	F24	2920
144	SQ00015046	G01	2467
145	SQ00015046	G02	2561
