Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015118,A01,1932
SQ00015118,A02,2193
SQ00015118,A03,2114
SQ00015118,A04,2216
SQ00015118,A05,2174
SQ00015118,A06,2071
SQ00015118,A07,1923
SQ00015118,A08,2104
SQ00015118,A09,2266
SQ00015118,A10,2415
SQ00015118,A11,1918
SQ00015118,A12,2241
SQ00015118,A13,1352
SQ00015118,A14,1664
SQ00015118,A15,2267
SQ00015118,A16,1763
SQ00015118,A17,1966
SQ00015118,A18,1730
SQ00015118,A19,1611
SQ00015118,A20,1673
SQ00015118,A21,2131
SQ00015118,A22,1941
SQ00015118,A23,1931
SQ00015118,A24,1712
SQ00015118,B01,2148
SQ00015118,B02,2267
SQ00015118,B03,2271
SQ00015118,B04,2408
SQ00015118,B05,2839
SQ00015118,B06,2568
SQ00015118,B07,2231
SQ00015118,B08,2158
SQ00015118,B09,2947
SQ00015118,B10,2597
SQ00015118,B11,2554
SQ00015118,B12,2597
SQ00015118,B13,2783
SQ00015118,B14,2804
SQ00015118,B15,2462
SQ00015118,B16,2931
SQ00015118,B17,2421
SQ00015118,B18,2760
SQ00015118,B19,2509
SQ00015118,B20,2447
SQ00015118,B21,2354
SQ00015118,B22,2155
SQ00015118,B23,2314
SQ00015118,B24,1971
SQ00015118,C01,2336
SQ00015118,C02,2674
SQ00015118,C03,2811
SQ00015118,C04,3131
SQ00015118,C05,2930
SQ00015118,C06,3042
SQ00015118,C07,2897
SQ00015118,C08,2835
SQ00015118,C09,2972
SQ00015118,C10,2576
SQ00015118,C11,3210
SQ00015118,C12,2727
SQ00015118,C13,2761
SQ00015118,C14,3027
SQ00015118,C15,3007
SQ00015118,C16,2816
SQ00015118,C17,3136
SQ00015118,C18,2854
SQ00015118,C19,91
SQ00015118,C20,63
SQ00015118,C21,73
SQ00015118,C22,84
SQ00015118,C23,65
SQ00015118,C24,49
SQ00015118,D01,2092
SQ00015118,D02,2387
SQ00015118,D03,2714
