Metadata_Plate,Metadata_Well,cell_count
BR00092741,A01,848
BR00092741,A02,660
BR00092741,A03,898
BR00092741,A04,683
BR00092741,A05,866
BR00092741,A06,762
BR00092741,A07,553
BR00092741,A08,603
BR00092741,A09,683
BR00092741,A10,877
BR00092741,A11,688
BR00092741,A12,850
BR00092741,A13,289
BR00092741,A14,471
BR00092741,A15,647
BR00092741,A16,456
BR00092741,A17,582
BR00092741,A18,963
BR00092741,A19,853
BR00092741,A20,1522
BR00092741,A21,881
BR00092741,A22,597
BR00092741,A23,508
BR00092741,A24,827
BR00092741,B01,679
BR00092741,B02,791
BR00092741,B03,894
BR00092741,B04,401
BR00092741,B05,453
BR00092741,B06,676
BR00092741,B07,626
BR00092741,B08,732
BR00092741,B09,700
BR00092741,B10,811
BR00092741,B11,958
BR00092741,B12,722
BR00092741,B13,1006
BR00092741,B14,878
BR00092741,B15,850
BR00092741,B16,656
BR00092741,B17,937
BR00092741,B18,897
BR00092741,B19,955
BR00092741,B20,959
BR00092741,B21,960
BR00092741,B22,896
BR00092741,B23,1031
BR00092741,B24,915
BR00092741,C01,520
BR00092741,C02,703
BR00092741,C03,892
BR00092741,C04,64
BR00092741,C05,489
BR00092741,C06,545
BR00092741,C07,524
BR00092741,C08,940
BR00092741,C09,901
BR00092741,C10,932
BR00092741,C11,1062
BR00092741,C12,944
BR00092741,C13,728
BR00092741,C14,1011
BR00092741,C15,905
BR00092741,C16,985
BR00092741,C17,933
BR00092741,C18,1102
BR00092741,C19,130
BR00092741,C20,156
BR00092741,C21,156
BR00092741,C22,145
BR00092741,C23,144
BR00092741,C24,135
BR00092741,D01,603
BR00092741,D02,740
BR00092741,D03,960
BR00092741,D04,509
BR00092741,D05,581
BR00092741,D06,474
BR00092741,D07,856
BR00092741,D08,1120
BR00092741,D09,1257
BR00092741,D10,146
BR00092741,D11,648
BR00092741,D12,1054
BR00092741,D13,1034
BR00092741,D14,1053
BR00092741,D15,1058
BR00092741,D16,781
BR00092741,D17,844
BR00092741,D18,825
BR00092741,D19,933
BR00092741,D20,1087
BR00092741,D21,1163
BR00092741,D22,928
BR00092741,D23,1143
BR00092741,D24,1002
BR00092741,E01,563
BR00092741,E02,701
BR00092741,E03,957
BR00092741,E04,1216
BR00092741,E05,1451
BR00092741,E06,1269
BR00092741,E07,1166
BR00092741,E08,1326
BR00092741,E09,1319
BR00092741,E10,1384
BR00092741,E11,1298
BR00092741,E12,1243
BR00092741,E13,960
BR00092741,E14,1288
BR00092741,E15,1341
BR00092741,E16,1112
BR00092741,E17,1250
BR00092741,E18,1278
BR00092741,E19,1347
BR00092741,E20,1267
BR00092741,E21,1210
BR00092741,E22,1025
BR00092741,E23,1222
BR00092741,E24,965
BR00092741,F01,832
BR00092741,F02,870
BR00092741,F03,1156
BR00092741,F04,684
BR00092741,F05,1394
BR00092741,F06,1471
BR00092741,F07,1299
BR00092741,F08,1350
BR00092741,F09,1368
BR00092741,F10,795
BR00092741,F11,1158
BR00092741,F12,1336
BR00092741,F13,995
BR00092741,F14,1305
BR00092741,F15,1254
BR00092741,F16,67
BR00092741,F17,654
BR00092741,F18,751
BR00092741,F19,1061
BR00092741,F20,1317
BR00092741,F21,1212
BR00092741,F22,1075
BR00092741,F23,977
BR00092741,F24,1188
BR00092741,G01,612
BR00092741,G02,718
BR00092741,G03,1068
BR00092741,G04,600
BR00092741,G05,1490
BR00092741,G06,1464
BR00092741,G07,1479
BR00092741,G08,1467
BR00092741,G09,1426
BR00092741,G10,1351
BR00092741,G11,1442
BR00092741,G12,1346
BR00092741,G13,1432
BR00092741,G14,1377
BR00092741,G15,1455
BR00092741,G16,1354
BR00092741,G17,1423
BR00092741,G18,1390
BR00092741,G19,1439
BR00092741,G20,1442
BR00092741,G21,1369
