Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015220,A01,1540
SQ00015220,A02,1371
SQ00015220,A03,1649
SQ00015220,A04,1272
SQ00015220,A05,1445
SQ00015220,A06,1533
SQ00015220,A07,174
SQ00015220,A08,148
SQ00015220,A09,176
SQ00015220,A10,221
SQ00015220,A11,275
SQ00015220,A12,266
SQ00015220,A13,1505
SQ00015220,A14,1821
SQ00015220,A15,1628
SQ00015220,A16,1246
SQ00015220,A17,1470
SQ00015220,A18,1206
SQ00015220,A19,1148
SQ00015220,A20,1211
SQ00015220,A21,1214
SQ00015220,A22,1285
SQ00015220,A23,1213
SQ00015220,A24,1000
SQ00015220,B01,1468
SQ00015220,B02,1671
SQ00015220,B03,1339
SQ00015220,B04,1466
SQ00015220,B05,1638
SQ00015220,B06,1471
SQ00015220,B07,212
SQ00015220,B08,209
SQ00015220,B09,199
SQ00015220,B10,210
SQ00015220,B11,387
SQ00015220,B12,1428
SQ00015220,B13,1621
SQ00015220,B14,1412
SQ00015220,B15,1327
SQ00015220,B16,1458
SQ00015220,B17,1419
SQ00015220,B18,1476
SQ00015220,B19,1488
SQ00015220,B20,1411
SQ00015220,B21,1740
SQ00015220,B22,1423
SQ00015220,B23,1414
SQ00015220,B24,1360
SQ00015220,C01,1740
SQ00015220,C02,543
SQ00015220,C03,1630
SQ00015220,C04,1553
SQ00015220,C05,1614
SQ00015220,C06,1619
SQ00015220,C07,1529
SQ00015220,C08,1495
SQ00015220,C09,1775
SQ00015220,C10,1965
SQ00015220,C11,1444
SQ00015220,C12,1648
SQ00015220,C13,1305
SQ00015220,C14,1784
SQ00015220,C15,1696
SQ00015220,C16,1328
SQ00015220,C17,1501
SQ00015220,C18,1731
SQ00015220,C19,64
SQ00015220,C20,82
SQ00015220,C21,77
SQ00015220,C22,86
SQ00015220,C23,54
SQ00015220,C24,66
SQ00015220,D01,1727
SQ00015220,D02,1664
SQ00015220,D03,1975
SQ00015220,D04,1974
SQ00015220,D05,1585
SQ00015220,D06,1625
SQ00015220,D07,1816
SQ00015220,D08,2046
SQ00015220,D09,1902
SQ00015220,D10,1794
SQ00015220,D11,1857
SQ00015220,D12,1649
SQ00015220,D13,1531
SQ00015220,D14,2041
SQ00015220,D15,1777
SQ00015220,D16,2024
SQ00015220,D17,1837
SQ00015220,D18,1736
SQ00015220,D19,486
SQ00015220,D20,1686
SQ00015220,D21,1565
SQ00015220,D22,1634
SQ00015220,D23,1313
SQ00015220,D24,1111
SQ00015220,E01,347
SQ00015220,E02,739
SQ00015220,E03,1390
SQ00015220,E04,1469
SQ00015220,E05,1629
SQ00015220,E06,1616
SQ00015220,E07,1522
SQ00015220,E08,1879
SQ00015220,E09,1873
SQ00015220,E10,1665
SQ00015220,E11,1794
SQ00015220,E12,1463
SQ00015220,E13,1701
SQ00015220,E14,1815
SQ00015220,E15,1985
SQ00015220,E16,1918
SQ00015220,E17,2175
SQ00015220,E18,1677
SQ00015220,E19,1134
SQ00015220,E20,1286
SQ00015220,E21,1615
SQ00015220,E22,1456
SQ00015220,E23,1270
SQ00015220,E24,1294
SQ00015220,F01,1646
SQ00015220,F02,1506
SQ00015220,F03,1666
SQ00015220,F04,1811
SQ00015220,F05,1625
SQ00015220,F06,1785
SQ00015220,F07,2002
SQ00015220,F08,2020
SQ00015220,F09,1909
SQ00015220,F10,1865
SQ00015220,F11,1950
SQ00015220,F12,1780
SQ00015220,F13,1873
SQ00015220,F14,2059
SQ00015220,F15,2138
SQ00015220,F16,1939
SQ00015220,F17,1873
SQ00015220,F18,1970
SQ00015220,F19,1869
SQ00015220,F20,2078
SQ00015220,F21,1600
SQ00015220,F22,1817
SQ00015220,F23,1295
SQ00015220,F24,1242
SQ00015220,G01,752
SQ00015220,G02,1349
SQ00015220,G03,1856
SQ00015220,G04,2005
SQ00015220,G05,1932
SQ00015220,G06,1942
SQ00015220,G07,1186
SQ00015220,G08,1338
SQ00015220,G09,140
SQ00015220,G10,2122
SQ00015220,G11,2099
SQ00015220,G12,1612
SQ00015220,G13,71
SQ00015220,G14,86
SQ00015220,G15,96
SQ00015220,G16,91
SQ00015220,G17,73
SQ00015220,G18,92
SQ00015220,G19,2040
SQ00015220,G20,1915
SQ00015220,G21,1915
SQ00015220,G22,1513
SQ00015220,G23,1262
SQ00015220,G24,1382
SQ00015220,H01,1320
SQ00015220,H02,1728
SQ00015220,H03,1834
SQ00015220,H04,2049
SQ00015220,H05,2055
SQ00015220,H06,1907
SQ00015220,H07,613
SQ00015220,H08,377
SQ00015220,H09,1928
SQ00015220,H10,1799
SQ00015220,H11,1791
SQ00015220,H12,2012
SQ00015220,H13,281
SQ00015220,H14,273
SQ00015220,H15,271
SQ00015220,H16,241
SQ00015220,H17,249
SQ00015220,H18,277
SQ00015220,H19,918
SQ00015220,H20,1766
SQ00015220,H21,1842
SQ00015220,H22,1596
SQ00015220,H23,1561
SQ00015220,H24,461
SQ00015220,I01,1046
SQ00015220,I02,1242
SQ00015220,I03,1688
SQ00015220,I04,1827
SQ00015220,I05,2090
SQ00015220,I06,2031
SQ00015220,I07,2136
SQ00015220,I08,2277
SQ00015220,I09,2024
SQ00015220,I10,2046
SQ00015220,I11,1909
SQ00015220,I12,1830
SQ00015220,I13,1605
SQ00015220,I14,1731
SQ00015220,I15,1804
SQ00015220,I16,2086
SQ00015220,I17,1893
SQ00015220,I18,1927
SQ00015220,I19,2052
SQ00015220,I20,1914
SQ00015220,I21,1929
SQ00015220,I22,1710
SQ00015220,I23,1337
SQ00015220,I24,1239
SQ00015220,J01,1573
SQ00015220,J02,1443
SQ00015220,J03,1943
SQ00015220,J04,2203
SQ00015220,J05,2106
SQ00015220,J06,1962
SQ00015220,J07,1770
SQ00015220,J08,2028
SQ00015220,J09,1693
SQ00015220,J10,2053
SQ00015220,J11,2078
SQ00015220,J12,1772
SQ00015220,J13,2071
SQ00015220,J14,1977
SQ00015220,J15,1955
SQ00015220,J16,1804
SQ00015220,J17,2043
SQ00015220,J18,1830
SQ00015220,J19,393
SQ00015220,J20,388
SQ00015220,J21,311
SQ00015220,J22,255
SQ00015220,J23,185
SQ00015220,J24,190
SQ00015220,K01,1607
SQ00015220,K02,1579
SQ00015220,K03,1813
SQ00015220,K04,1873
SQ00015220,K05,1494
SQ00015220,K06,1813
SQ00015220,K07,54
SQ00015220,K08,38
SQ00015220,K09,55
SQ00015220,K10,40
SQ00015220,K11,42
SQ00015220,K12,52
SQ00015220,K13,2014
SQ00015220,K14,1982
SQ00015220,K15,2167
