	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015151	A01	2135
1	SQ00015151	A02	2642
2	SQ00015151	A03	2623
3	SQ00015151	A04	2421
4	SQ00015151	A05	2543
5	SQ00015151	A06	2695
6	SQ00015151	A07	789
7	SQ00015151	A08	1159
8	SQ00015151	A09	1945
9	SQ00015151	A10	2061
10	SQ00015151	A11	2247
11	SQ00015151	A12	2398
12	SQ00015151	A13	1826
13	SQ00015151	A14	2143
14	SQ00015151	A15	2505
15	SQ00015151	A16	2652
16	SQ00015151	A17	2407
17	SQ00015151	A18	2736
18	SQ00015151	A19	2268
19	SQ00015151	A20	2447
20	SQ00015151	A21	2685
21	SQ00015151	A22	2418
22	SQ00015151	A23	2217
23	SQ00015151	A24	2488
24	SQ00015151	B01	2501
25	SQ00015151	B02	2349
26	SQ00015151	B03	2325
27	SQ00015151	B04	2534
28	SQ00015151	B05	2781
29	SQ00015151	B06	2997
30	SQ00015151	B07	2496
31	SQ00015151	B08	2367
32	SQ00015151	B09	2326
33	SQ00015151	B10	2780
34	SQ00015151	B11	2524
35	SQ00015151	B12	2359
36	SQ00015151	B13	2550
37	SQ00015151	B14	2921
38	SQ00015151	B15	2841
39	SQ00015151	B16	2708
40	SQ00015151	B17	2749
41	SQ00015151	B18	2804
42	SQ00015151	B19	3020
43	SQ00015151	B20	2306
44	SQ00015151	B21	2565
45	SQ00015151	B22	2854
46	SQ00015151	B23	2577
47	SQ00015151	B24	2610
48	SQ00015151	C01	1919
49	SQ00015151	C02	2672
50	SQ00015151	C03	2776
51	SQ00015151	C04	3172
52	SQ00015151	C05	3158
53	SQ00015151	C06	2993
54	SQ00015151	C07	3047
55	SQ00015151	C08	3518
56	SQ00015151	C09	3495
57	SQ00015151	C10	2684
58	SQ00015151	C11	2866
59	SQ00015151	C12	3039
60	SQ00015151	C13	2612
61	SQ00015151	C14	2966
62	SQ00015151	C15	3085
63	SQ00015151	C16	2993
64	SQ00015151	C17	3065
65	SQ00015151	C18	2720
66	SQ00015151	C19	157
67	SQ00015151	C20	156
68	SQ00015151	C21	143
69	SQ00015151	C22	147
70	SQ00015151	C23	120
71	SQ00015151	C24	165
72	SQ00015151	D01	2318
73	SQ00015151	D02	2151
74	SQ00015151	D03	2561
75	SQ00015151	D04	2811
76	SQ00015151	D05	3047
77	SQ00015151	D06	2850
78	SQ00015151	D07	2993
79	SQ00015151	D08	2959
80	SQ00015151	D09	3025
81	SQ00015151	D10	2588
82	SQ00015151	D11	2826
83	SQ00015151	D12	2899
84	SQ00015151	D13	3033
85	SQ00015151	D14	2866
86	SQ00015151	D15	2920
87	SQ00015151	D16	2904
88	SQ00015151	D17	2557
89	SQ00015151	D18	2803
90	SQ00015151	D19	3332
91	SQ00015151	D20	2344
92	SQ00015151	D21	2644
93	SQ00015151	D22	1483
94	SQ00015151	D23	2925
95	SQ00015151	D24	2312
96	SQ00015151	E01	2261
97	SQ00015151	E02	2721
98	SQ00015151	E03	2814
99	SQ00015151	E04	2984
100	SQ00015151	E05	3296
101	SQ00015151	E06	2931
102	SQ00015151	E07	2604
103	SQ00015151	E08	2884
104	SQ00015151	E09	2680
105	SQ00015151	E10	2822
106	SQ00015151	E11	2629
107	SQ00015151	E12	3087
108	SQ00015151	E13	2943
109	SQ00015151	E14	2911
110	SQ00015151	E15	2777
111	SQ00015151	E16	2852
112	SQ00015151	E17	3053
113	SQ00015151	E18	3015
114	SQ00015151	E19	3011
115	SQ00015151	E20	2740
116	SQ00015151	E21	2657
117	SQ00015151	E22	2972
118	SQ00015151	E23	2610
119	SQ00015151	E24	2348
120	SQ00015151	F01	2670
121	SQ00015151	F02	2557
122	SQ00015151	F03	2917
123	SQ00015151	F04	3204
124	SQ00015151	F05	3047
125	SQ00015151	F06	3023
126	SQ00015151	F07	2985
127	SQ00015151	F08	3031
128	SQ00015151	F09	2683
129	SQ00015151	F10	3056
130	SQ00015151	F11	2894
131	SQ00015151	F12	3163
132	SQ00015151	F13	3065
133	SQ00015151	F14	2959
134	SQ00015151	F15	2928
135	SQ00015151	F16	2847
136	SQ00015151	F17	2999
137	SQ00015151	F18	2885
138	SQ00015151	F19	2663
139	SQ00015151	F20	3349
140	SQ00015151	F21	2974
141	SQ00015151	F22	2859
142	SQ00015151	F23	3150
143	SQ00015151	F24	2824
144	SQ00015151	G01	2451
145	SQ00015151	G02	2354
146	SQ00015151	G03	2777
147	SQ00015151	G04	2936
148	SQ00015151	G05	3019
149	SQ00015151	G06	3218
150	SQ00015151	G07	2606
151	SQ00015151	G08	2821
152	SQ00015151	G09	2871
153	SQ00015151	G10	3078
154	SQ00015151	G11	2738
155	SQ00015151	G12	3234
156	SQ00015151	G13	136
157	SQ00015151	G14	172
158	SQ00015151	G15	144
159	SQ00015151	G16	182
160	SQ00015151	G17	136
161	SQ00015151	G18	173
162	SQ00015151	G19	2682
163	SQ00015151	G20	2974
164	SQ00015151	G21	3182
165	SQ00015151	G22	2841
166	SQ00015151	G23	2858
167	SQ00015151	G24	2268
168	SQ00015151	H01	2288
169	SQ00015151	H02	3042
170	SQ00015151	H03	2902
171	SQ00015151	H04	3069
172	SQ00015151	H05	3218
173	SQ00015151	H06	3185
174	SQ00015151	H07	2682
175	SQ00015151	H08	3280
176	SQ00015151	H09	3339
177	SQ00015151	H10	3015
178	SQ00015151	H11	2874
179	SQ00015151	H12	3152
180	SQ00015151	H13	2246
181	SQ00015151	H14	2134
182	SQ00015151	H15	2299
183	SQ00015151	H16	2772
184	SQ00015151	H17	2654
185	SQ00015151	H18	3132
186	SQ00015151	H19	2591
187	SQ00015151	H20	2776
188	SQ00015151	H21	2835
189	SQ00015151	H22	3062
190	SQ00015151	H23	2784
191	SQ00015151	H24	2630
192	SQ00015151	I01	2204
193	SQ00015151	I02	2667
194	SQ00015151	I03	3037
195	SQ00015151	I04	2892
196	SQ00015151	I05	3118
197	SQ00015151	I06	2996
198	SQ00015151	I07	267
199	SQ00015151	I08	208
200	SQ00015151	I09	493
201	SQ00015151	I10	612
202	SQ00015151	I11	1013
203	SQ00015151	I12	1667
204	SQ00015151	I13	2481
205	SQ00015151	I14	2839
206	SQ00015151	I15	2921
207	SQ00015151	I16	2740
208	SQ00015151	I17	3069
209	SQ00015151	I18	2844
210	SQ00015151	I19	3150
211	SQ00015151	I20	3030
212	SQ00015151	I21	2941
213	SQ00015151	I22	2922
214	SQ00015151	I23	2353
215	SQ00015151	I24	2281
216	SQ00015151	J01	2504
217	SQ00015151	J02	2748
218	SQ00015151	J03	3226
219	SQ00015151	J04	2758
220	SQ00015151	J05	963
221	SQ00015151	J06	2941
222	SQ00015151	J07	2671
223	SQ00015151	J08	2621
224	SQ00015151	J09	2815
225	SQ00015151	J10	2821
226	SQ00015151	J11	2576
227	SQ00015151	J12	2661
228	SQ00015151	J13	2858
229	SQ00015151	J14	2865
230	SQ00015151	J15	2735
231	SQ00015151	J16	2785
232	SQ00015151	J17	2457
233	SQ00015151	J18	2847
234	SQ00015151	J19	45
235	SQ00015151	J20	986
236	SQ00015151	J21	2341
237	SQ00015151	J22	2960
238	SQ00015151	J23	2651
239	SQ00015151	J24	2487
240	SQ00015151	K01	2413
241	SQ00015151	K02	2577
242	SQ00015151	K03	3189
243	SQ00015151	K04	3462
244	SQ00015151	K05	3005
245	SQ00015151	K06	3009
246	SQ00015151	K07	92
247	SQ00015151	K08	75
248	SQ00015151	K09	72
249	SQ00015151	K10	95
250	SQ00015151	K11	69
251	SQ00015151	K12	92
252	SQ00015151	K13	2945
253	SQ00015151	K14	2892
254	SQ00015151	K15	2814
255	SQ00015151	K16	2731
256	SQ00015151	K17	3095
257	SQ00015151	K18	2541
258	SQ00015151	K19	645
259	SQ00015151	K20	1150
260	SQ00015151	K21	1825
261	SQ00015151	K22	2761
262	SQ00015151	K23	2424
263	SQ00015151	K24	2530
264	SQ00015151	L01	1647
265	SQ00015151	L02	2219
266	SQ00015151	L03	2813
267	SQ00015151	L04	3237
268	SQ00015151	L05	3250
269	SQ00015151	L06	2693
270	SQ00015151	L07	2928
271	SQ00015151	L08	3234
272	SQ00015151	L09	3010
273	SQ00015151	L10	3223
274	SQ00015151	L11	3237
275	SQ00015151	L12	2806
276	SQ00015151	L13	565
277	SQ00015151	L14	897
278	SQ00015151	L15	822
279	SQ00015151	L16	899
280	SQ00015151	L17	1363
281	SQ00015151	L18	1870
282	SQ00015151	L19	2799
283	SQ00015151	L20	2948
284	SQ00015151	L21	2756
285	SQ00015151	L22	2980
286	SQ00015151	L23	2535
287	SQ00015151	L24	2650
288	SQ00015151	M01	2082
289	SQ00015151	M02	2551
290	SQ00015151	M03	3066
291	SQ00015151	M04	2823
292	SQ00015151	M05	2909
293	SQ00015151	M06	2695
294	SQ00015151	M07	2640
295	SQ00015151	M08	2890
296	SQ00015151	M09	2589
297	SQ00015151	M10	2509
298	SQ00015151	M11	2619
299	SQ00015151	M12	2704
300	SQ00015151	M13	3137
301	SQ00015151	M14	2795
302	SQ00015151	M15	2647
303	SQ00015151	M16	2887
304	SQ00015151	M17	2826
305	SQ00015151	M18	2767
306	SQ00015151	M19	1309
307	SQ00015151	M20	1322
308	SQ00015151	M21	1445
309	SQ00015151	M22	1392
310	SQ00015151	M23	1408
311	SQ00015151	M24	1467
312	SQ00015151	N01	2103
313	SQ00015151	N02	2288
314	SQ00015151	N03	2667
315	SQ00015151	N04	2681
316	SQ00015151	N05	2861
317	SQ00015151	N06	3036
318	SQ00015151	N07	2360
319	SQ00015151	N08	2396
320	SQ00015151	N09	2349
321	SQ00015151	N10	2259
322	SQ00015151	N11	2468
323	SQ00015151	N12	2372
324	SQ00015151	N13	2184
325	SQ00015151	N14	2838
326	SQ00015151	N15	3116
327	SQ00015151	N16	2734
328	SQ00015151	N17	2681
329	SQ00015151	N18	2701
330	SQ00015151	N19	2910
331	SQ00015151	N20	2951
332	SQ00015151	N21	2834
333	SQ00015151	N22	2361
334	SQ00015151	N23	2894
335	SQ00015151	N24	2217
336	SQ00015151	O01	55
337	SQ00015151	O02	69
338	SQ00015151	O03	105
339	SQ00015151	O04	112
340	SQ00015151	O05	74
341	SQ00015151	O06	96
342	SQ00015151	O07	2749
343	SQ00015151	O08	2736
344	SQ00015151	O09	2870
345	SQ00015151	O10	2731
346	SQ00015151	O11	2702
347	SQ00015151	O12	2598
348	SQ00015151	O13	1309
349	SQ00015151	O14	2590
350	SQ00015151	O15	2764
351	SQ00015151	O16	2753
352	SQ00015151	O17	2990
353	SQ00015151	O18	2687
354	SQ00015151	O19	1852
355	SQ00015151	O20	2784
356	SQ00015151	O21	2589
357	SQ00015151	O22	2787
358	SQ00015151	O23	2382
359	SQ00015151	O24	2093
360	SQ00015151	P01	1574
361	SQ00015151	P02	2552
362	SQ00015151	P03	2242
363	SQ00015151	P04	1950
364	SQ00015151	P05	2583
365	SQ00015151	P06	2614
366	SQ00015151	P07	2634
367	SQ00015151	P08	2478
368	SQ00015151	P09	2492
369	SQ00015151	P10	2346
370	SQ00015151	P11	2918
371	SQ00015151	P12	2304
372	SQ00015151	P13	2702
373	SQ00015151	P14	2455
374	SQ00015151	P15	2530
375	SQ00015151	P16	2264
376	SQ00015151	P17	2543
377	SQ00015151	P18	2286
378	SQ00015151	P19	947
379	SQ00015151	P20	1161
380	SQ00015151	P21	1959
381	SQ00015151	P22	2050
382	SQ00015151	P23	2339
383	SQ00015151	P24	1963
