Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015160,A01,1804
SQ00015160,A02,1918
SQ00015160,A03,1483
SQ00015160,A04,1654
SQ00015160,A05,1584
SQ00015160,A06,1957
SQ00015160,A07,1515
SQ00015160,A08,1935
SQ00015160,A09,1445
SQ00015160,A10,1926
SQ00015160,A11,1592
SQ00015160,A12,1956
SQ00015160,A13,1813
SQ00015160,A14,1658
SQ00015160,A15,2072
SQ00015160,A16,1398
SQ00015160,A17,1666
SQ00015160,A18,1739
SQ00015160,A19,1605
SQ00015160,A20,1875
SQ00015160,A21,2067
SQ00015160,A22,1917
SQ00015160,A23,1887
SQ00015160,A24,1443
SQ00015160,B01,1550
SQ00015160,B02,2281
SQ00015160,B03,2031
SQ00015160,B04,2086
SQ00015160,B05,2271
SQ00015160,B06,2200
SQ00015160,B07,1961
SQ00015160,B08,2275
SQ00015160,B09,2083
SQ00015160,B10,2117
SQ00015160,B11,1814
SQ00015160,B12,2535
SQ00015160,B13,2218
SQ00015160,B14,2509
SQ00015160,B15,2365
SQ00015160,B16,2261
SQ00015160,B17,2274
SQ00015160,B18,2099
SQ00015160,B19,2411
SQ00015160,B20,2387
SQ00015160,B21,2119
SQ00015160,B22,2007
SQ00015160,B23,2292
SQ00015160,B24,1865
SQ00015160,C01,1897
SQ00015160,C02,2457
SQ00015160,C03,2693
SQ00015160,C04,2647
SQ00015160,C05,2501
SQ00015160,C06,2478
SQ00015160,C07,2655
SQ00015160,C08,2763
SQ00015160,C09,2775
SQ00015160,C10,2739
SQ00015160,C11,2662
SQ00015160,C12,2713
SQ00015160,C13,2887
SQ00015160,C14,2896
SQ00015160,C15,2747
SQ00015160,C16,2816
SQ00015160,C17,2670
SQ00015160,C18,2633
SQ00015160,C19,68
SQ00015160,C20,43
SQ00015160,C21,75
SQ00015160,C22,63
SQ00015160,C23,34
SQ00015160,C24,40
SQ00015160,D01,1600
SQ00015160,D02,2143
SQ00015160,D03,2561
SQ00015160,D04,3188
SQ00015160,D05,2832
SQ00015160,D06,2965
SQ00015160,D07,1112
SQ00015160,D08,2537
SQ00015160,D09,2624
SQ00015160,D10,2739
SQ00015160,D11,2725
SQ00015160,D12,2630
SQ00015160,D13,2290
SQ00015160,D14,2707
SQ00015160,D15,2744
SQ00015160,D16,2682
SQ00015160,D17,2574
SQ00015160,D18,2620
SQ00015160,D19,381
SQ00015160,D20,1778
SQ00015160,D21,2691
SQ00015160,D22,2778
SQ00015160,D23,2671
SQ00015160,D24,2041
SQ00015160,E01,1878
SQ00015160,E02,2364
SQ00015160,E03,2999
SQ00015160,E04,3016
SQ00015160,E05,3104
SQ00015160,E06,3146
SQ00015160,E07,3203
SQ00015160,E08,2934
SQ00015160,E09,3233
SQ00015160,E10,2756
SQ00015160,E11,3177
SQ00015160,E12,2941
SQ00015160,E13,309
SQ00015160,E14,400
SQ00015160,E15,699
SQ00015160,E16,793
SQ00015160,E17,1922
SQ00015160,E18,3041
SQ00015160,E19,3368
SQ00015160,E20,3182
SQ00015160,E21,3173
SQ00015160,E22,2860
SQ00015160,E23,2639
SQ00015160,E24,2148
SQ00015160,F01,1656
SQ00015160,F02,2252
SQ00015160,F03,2553
SQ00015160,F04,2801
SQ00015160,F05,2670
SQ00015160,F06,2690
SQ00015160,F07,2972
SQ00015160,F08,3008
SQ00015160,F09,3158
SQ00015160,F10,3170
SQ00015160,F11,2951
SQ00015160,F12,3017
SQ00015160,F13,1696
SQ00015160,F14,3053
SQ00015160,F15,2707
SQ00015160,F16,2936
SQ00015160,F17,3037
SQ00015160,F18,2972
SQ00015160,F19,2741
SQ00015160,F20,3044
SQ00015160,F21,3175
SQ00015160,F22,2894
SQ00015160,F23,2584
SQ00015160,F24,2421
SQ00015160,G01,1980
SQ00015160,G02,2281
SQ00015160,G03,2498
SQ00015160,G04,2897
SQ00015160,G05,3025
SQ00015160,G06,3053
SQ00015160,G07,2946
SQ00015160,G08,3125
SQ00015160,G09,3402
SQ00015160,G10,3233
SQ00015160,G11,2993
SQ00015160,G12,2953
SQ00015160,G13,95
SQ00015160,G14,93
SQ00015160,G15,89
SQ00015160,G16,81
SQ00015160,G17,80
SQ00015160,G18,80
SQ00015160,G19,2557
SQ00015160,G20,2741
SQ00015160,G21,2726
SQ00015160,G22,2969
SQ00015160,G23,2662
SQ00015160,G24,2133
SQ00015160,H01,2163
SQ00015160,H02,2268
SQ00015160,H03,2930
SQ00015160,H04,2832
SQ00015160,H05,3122
SQ00015160,H06,3031
SQ00015160,H07,2952
SQ00015160,H08,2905
SQ00015160,H09,2835
SQ00015160,H10,3061
SQ00015160,H11,3174
SQ00015160,H12,2957
SQ00015160,H13,88
SQ00015160,H14,87
SQ00015160,H15,91
SQ00015160,H16,1069
SQ00015160,H17,2119
SQ00015160,H18,2520
SQ00015160,H19,2577
SQ00015160,H20,2543
SQ00015160,H21,2788
SQ00015160,H22,3120
SQ00015160,H23,2885
SQ00015160,H24,2365
SQ00015160,I01,1765
SQ00015160,I02,2390
SQ00015160,I03,2913
SQ00015160,I04,3130
SQ00015160,I05,2957
SQ00015160,I06,3073
SQ00015160,I07,2492
SQ00015160,I08,2801
SQ00015160,I09,2819
SQ00015160,I10,3009
SQ00015160,I11,2826
