	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015160	A01	1804
1	SQ00015160	A02	1918
2	SQ00015160	A03	1483
3	SQ00015160	A04	1654
4	SQ00015160	A05	1584
5	SQ00015160	A06	1957
6	SQ00015160	A07	1515
7	SQ00015160	A08	1935
8	SQ00015160	A09	1445
9	SQ00015160	A10	1926
10	SQ00015160	A11	1592
11	SQ00015160	A12	1956
12	SQ00015160	A13	1813
13	SQ00015160	A14	1658
14	SQ00015160	A15	2072
15	SQ00015160	A16	1398
16	SQ00015160	A17	1666
17	SQ00015160	A18	1739
18	SQ00015160	A19	1605
19	SQ00015160	A20	1875
20	SQ00015160	A21	2067
21	SQ00015160	A22	1917
22	SQ00015160	A23	1887
23	SQ00015160	A24	1443
24	SQ00015160	B01	1550
25	SQ00015160	B02	2281
26	SQ00015160	B03	2031
27	SQ00015160	B04	2086
28	SQ00015160	B05	2271
29	SQ00015160	B06	2200
30	SQ00015160	B07	1961
31	SQ00015160	B08	2275
32	SQ00015160	B09	2083
33	SQ00015160	B10	2117
34	SQ00015160	B11	1814
35	SQ00015160	B12	2535
36	SQ00015160	B13	2218
37	SQ00015160	B14	2509
38	SQ00015160	B15	2365
39	SQ00015160	B16	2261
40	SQ00015160	B17	2274
41	SQ00015160	B18	2099
42	SQ00015160	B19	2411
43	SQ00015160	B20	2387
44	SQ00015160	B21	2119
45	SQ00015160	B22	2007
46	SQ00015160	B23	2292
47	SQ00015160	B24	1865
48	SQ00015160	C01	1897
49	SQ00015160	C02	2457
50	SQ00015160	C03	2693
51	SQ00015160	C04	2647
52	SQ00015160	C05	2501
53	SQ00015160	C06	2478
54	SQ00015160	C07	2655
55	SQ00015160	C08	2763
56	SQ00015160	C09	2775
57	SQ00015160	C10	2739
58	SQ00015160	C11	2662
59	SQ00015160	C12	2713
60	SQ00015160	C13	2887
61	SQ00015160	C14	2896
62	SQ00015160	C15	2747
63	SQ00015160	C16	2816
64	SQ00015160	C17	2670
65	SQ00015160	C18	2633
66	SQ00015160	C19	68
67	SQ00015160	C20	43
68	SQ00015160	C21	75
69	SQ00015160	C22	63
70	SQ00015160	C23	34
71	SQ00015160	C24	40
72	SQ00015160	D01	1600
73	SQ00015160	D02	2143
74	SQ00015160	D03	2561
75	SQ00015160	D04	3188
76	SQ00015160	D05	2832
77	SQ00015160	D06	2965
78	SQ00015160	D07	1112
79	SQ00015160	D08	2537
80	SQ00015160	D09	2624
81	SQ00015160	D10	2739
82	SQ00015160	D11	2725
83	SQ00015160	D12	2630
84	SQ00015160	D13	2290
85	SQ00015160	D14	2707
86	SQ00015160	D15	2744
87	SQ00015160	D16	2682
88	SQ00015160	D17	2574
89	SQ00015160	D18	2620
90	SQ00015160	D19	381
91	SQ00015160	D20	1778
92	SQ00015160	D21	2691
93	SQ00015160	D22	2778
94	SQ00015160	D23	2671
95	SQ00015160	D24	2041
96	SQ00015160	E01	1878
97	SQ00015160	E02	2364
98	SQ00015160	E03	2999
99	SQ00015160	E04	3016
100	SQ00015160	E05	3104
101	SQ00015160	E06	3146
102	SQ00015160	E07	3203
103	SQ00015160	E08	2934
104	SQ00015160	E09	3233
105	SQ00015160	E10	2756
106	SQ00015160	E11	3177
107	SQ00015160	E12	2941
108	SQ00015160	E13	309
109	SQ00015160	E14	400
110	SQ00015160	E15	699
111	SQ00015160	E16	793
112	SQ00015160	E17	1922
113	SQ00015160	E18	3041
114	SQ00015160	E19	3368
115	SQ00015160	E20	3182
116	SQ00015160	E21	3173
117	SQ00015160	E22	2860
118	SQ00015160	E23	2639
119	SQ00015160	E24	2148
120	SQ00015160	F01	1656
121	SQ00015160	F02	2252
122	SQ00015160	F03	2553
123	SQ00015160	F04	2801
124	SQ00015160	F05	2670
125	SQ00015160	F06	2690
126	SQ00015160	F07	2972
127	SQ00015160	F08	3008
128	SQ00015160	F09	3158
129	SQ00015160	F10	3170
130	SQ00015160	F11	2951
131	SQ00015160	F12	3017
132	SQ00015160	F13	1696
133	SQ00015160	F14	3053
134	SQ00015160	F15	2707
135	SQ00015160	F16	2936
136	SQ00015160	F17	3037
137	SQ00015160	F18	2972
138	SQ00015160	F19	2741
139	SQ00015160	F20	3044
140	SQ00015160	F21	3175
141	SQ00015160	F22	2894
142	SQ00015160	F23	2584
143	SQ00015160	F24	2421
144	SQ00015160	G01	1980
145	SQ00015160	G02	2281
146	SQ00015160	G03	2498
147	SQ00015160	G04	2897
148	SQ00015160	G05	3025
149	SQ00015160	G06	3053
150	SQ00015160	G07	2946
151	SQ00015160	G08	3125
152	SQ00015160	G09	3402
153	SQ00015160	G10	3233
154	SQ00015160	G11	2993
155	SQ00015160	G12	2953
156	SQ00015160	G13	95
157	SQ00015160	G14	93
158	SQ00015160	G15	89
159	SQ00015160	G16	81
160	SQ00015160	G17	80
161	SQ00015160	G18	80
162	SQ00015160	G19	2557
163	SQ00015160	G20	2741
164	SQ00015160	G21	2726
165	SQ00015160	G22	2969
166	SQ00015160	G23	2662
167	SQ00015160	G24	2133
168	SQ00015160	H01	2163
169	SQ00015160	H02	2268
170	SQ00015160	H03	2930
171	SQ00015160	H04	2832
172	SQ00015160	H05	3122
173	SQ00015160	H06	3031
174	SQ00015160	H07	2952
175	SQ00015160	H08	2905
176	SQ00015160	H09	2835
177	SQ00015160	H10	3061
178	SQ00015160	H11	3174
179	SQ00015160	H12	2957
180	SQ00015160	H13	88
181	SQ00015160	H14	87
182	SQ00015160	H15	91
183	SQ00015160	H16	1069
184	SQ00015160	H17	2119
185	SQ00015160	H18	2520
186	SQ00015160	H19	2577
187	SQ00015160	H20	2543
188	SQ00015160	H21	2788
189	SQ00015160	H22	3120
190	SQ00015160	H23	2885
191	SQ00015160	H24	2365
192	SQ00015160	I01	1765
193	SQ00015160	I02	2390
194	SQ00015160	I03	2913
195	SQ00015160	I04	3130
196	SQ00015160	I05	2957
197	SQ00015160	I06	3073
198	SQ00015160	I07	2492
199	SQ00015160	I08	2801
200	SQ00015160	I09	2819
201	SQ00015160	I10	3009
202	SQ00015160	I11	2826
203	SQ00015160	I12	2935
204	SQ00015160	I13	2891
205	SQ00015160	I14	2694
206	SQ00015160	I15	3165
207	SQ00015160	I16	2690
208	SQ00015160	I17	2853
209	SQ00015160	I18	2647
210	SQ00015160	I19	225
211	SQ00015160	I20	222
212	SQ00015160	I21	271
213	SQ00015160	I22	228
214	SQ00015160	I23	235
215	SQ00015160	I24	918
216	SQ00015160	J01	1835
217	SQ00015160	J02	2547
218	SQ00015160	J03	2571
219	SQ00015160	J04	2812
220	SQ00015160	J05	2719
221	SQ00015160	J06	2927
222	SQ00015160	J07	261
223	SQ00015160	J08	2663
224	SQ00015160	J09	2858
225	SQ00015160	J10	2983
226	SQ00015160	J11	2838
227	SQ00015160	J12	2936
228	SQ00015160	J13	2913
229	SQ00015160	J14	2877
230	SQ00015160	J15	2676
231	SQ00015160	J16	2807
232	SQ00015160	J17	2819
233	SQ00015160	J18	2907
234	SQ00015160	J19	1173
235	SQ00015160	J20	1746
236	SQ00015160	J21	2257
237	SQ00015160	J22	2720
238	SQ00015160	J23	3151
239	SQ00015160	J24	2449
240	SQ00015160	K01	2221
241	SQ00015160	K02	2687
242	SQ00015160	K03	2441
243	SQ00015160	K04	2649
244	SQ00015160	K05	2799
245	SQ00015160	K06	3036
246	SQ00015160	K07	55
247	SQ00015160	K08	46
248	SQ00015160	K09	51
249	SQ00015160	K10	57
250	SQ00015160	K11	47
251	SQ00015160	K12	60
252	SQ00015160	K13	2862
253	SQ00015160	K14	2700
254	SQ00015160	K15	2641
255	SQ00015160	K16	2417
256	SQ00015160	K17	2773
257	SQ00015160	K18	2903
258	SQ00015160	K19	583
259	SQ00015160	K20	581
260	SQ00015160	K21	2487
261	SQ00015160	K22	2297
262	SQ00015160	K23	2454
263	SQ00015160	K24	2033
264	SQ00015160	L01	1810
265	SQ00015160	L02	2669
266	SQ00015160	L03	2318
267	SQ00015160	L04	2999
268	SQ00015160	L05	3025
269	SQ00015160	L06	2944
270	SQ00015160	L07	2093
271	SQ00015160	L08	2461
272	SQ00015160	L09	2852
273	SQ00015160	L10	2768
274	SQ00015160	L11	2796
275	SQ00015160	L12	3136
276	SQ00015160	L13	2930
277	SQ00015160	L14	3068
278	SQ00015160	L15	2680
279	SQ00015160	L16	2564
280	SQ00015160	L17	2739
281	SQ00015160	L18	2902
282	SQ00015160	L19	1383
283	SQ00015160	L20	2559
284	SQ00015160	L21	2797
285	SQ00015160	L22	2631
286	SQ00015160	L23	2520
287	SQ00015160	L24	2010
288	SQ00015160	M01	1948
289	SQ00015160	M02	2189
290	SQ00015160	M03	2578
291	SQ00015160	M04	2640
292	SQ00015160	M05	2610
293	SQ00015160	M06	2641
294	SQ00015160	M07	2370
295	SQ00015160	M08	2596
296	SQ00015160	M09	2950
297	SQ00015160	M10	2984
298	SQ00015160	M11	2416
299	SQ00015160	M12	2732
300	SQ00015160	M13	2909
301	SQ00015160	M14	2940
302	SQ00015160	M15	2907
303	SQ00015160	M16	2736
304	SQ00015160	M17	2577
305	SQ00015160	M18	2452
306	SQ00015160	M19	209
307	SQ00015160	M20	573
308	SQ00015160	M21	1834
309	SQ00015160	M22	2753
310	SQ00015160	M23	2529
311	SQ00015160	M24	2147
312	SQ00015160	N01	1690
313	SQ00015160	N02	2346
314	SQ00015160	N03	2551
315	SQ00015160	N04	2937
316	SQ00015160	N05	2660
317	SQ00015160	N06	2774
318	SQ00015160	N07	1227
319	SQ00015160	N08	2608
320	SQ00015160	N09	2479
321	SQ00015160	N10	2695
322	SQ00015160	N11	2882
323	SQ00015160	N12	2792
324	SQ00015160	N13	2577
325	SQ00015160	N14	2596
326	SQ00015160	N15	2745
327	SQ00015160	N16	2766
328	SQ00015160	N17	2454
329	SQ00015160	N18	2629
330	SQ00015160	N19	2568
331	SQ00015160	N20	2631
332	SQ00015160	N21	2654
333	SQ00015160	N22	2516
334	SQ00015160	N23	2321
335	SQ00015160	N24	2300
336	SQ00015160	O01	39
337	SQ00015160	O02	44
338	SQ00015160	O03	35
339	SQ00015160	O04	31
340	SQ00015160	O05	44
341	SQ00015160	O06	49
342	SQ00015160	O07	2088
343	SQ00015160	O08	2576
344	SQ00015160	O09	2600
345	SQ00015160	O10	2483
346	SQ00015160	O11	2518
347	SQ00015160	O12	2453
348	SQ00015160	O13	1725
349	SQ00015160	O14	2506
350	SQ00015160	O15	2369
351	SQ00015160	O16	2287
352	SQ00015160	O17	2166
353	SQ00015160	O18	2603
354	SQ00015160	O19	2303
355	SQ00015160	O20	2690
356	SQ00015160	O21	2094
357	SQ00015160	O22	2221
358	SQ00015160	O23	2571
359	SQ00015160	O24	1934
360	SQ00015160	P01	2138
361	SQ00015160	P02	2201
362	SQ00015160	P03	1857
363	SQ00015160	P04	1896
364	SQ00015160	P05	1891
365	SQ00015160	P06	1940
366	SQ00015160	P07	1764
367	SQ00015160	P08	2090
368	SQ00015160	P09	2370
369	SQ00015160	P10	2030
370	SQ00015160	P11	2156
371	SQ00015160	P12	2078
372	SQ00015160	P13	1793
373	SQ00015160	P14	1907
374	SQ00015160	P15	2003
375	SQ00015160	P16	1864
376	SQ00015160	P17	2075
377	SQ00015160	P18	2164
378	SQ00015160	P19	1771
379	SQ00015160	P20	2149
380	SQ00015160	P21	1902
381	SQ00015160	P22	2072
382	SQ00015160	P23	2119
383	SQ00015160	P24	2249
