Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015194,A01,2369
SQ00015194,A02,2383
SQ00015194,A03,2232
SQ00015194,A04,2425
SQ00015194,A05,2278
SQ00015194,A06,2356
SQ00015194,A07,1335
SQ00015194,A08,2021
SQ00015194,A09,2180
SQ00015194,A10,2339
SQ00015194,A11,2485
SQ00015194,A12,2152
SQ00015194,A13,2265
SQ00015194,A14,2374
SQ00015194,A15,2173
SQ00015194,A16,2062
SQ00015194,A17,2158
SQ00015194,A18,2240
SQ00015194,A19,689
SQ00015194,A20,1532
SQ00015194,A21,2029
SQ00015194,A22,2104
SQ00015194,A23,1646
SQ00015194,A24,2021
SQ00015194,B01,2577
SQ00015194,B02,2341
SQ00015194,B03,2292
SQ00015194,B04,2484
SQ00015194,B05,2487
SQ00015194,B06,2426
SQ00015194,B07,2631
SQ00015194,B08,2423
SQ00015194,B09,2492
SQ00015194,B10,2389
SQ00015194,B11,2644
SQ00015194,B12,2318
SQ00015194,B13,2226
SQ00015194,B14,2642
SQ00015194,B15,2379
SQ00015194,B16,2399
SQ00015194,B17,2489
SQ00015194,B18,2323
SQ00015194,B19,2544
SQ00015194,B20,2286
SQ00015194,B21,2485
SQ00015194,B22,2533
SQ00015194,B23,2257
SQ00015194,B24,2071
SQ00015194,C01,1240
SQ00015194,C02,2368
SQ00015194,C03,2484
SQ00015194,C04,2727
SQ00015194,C05,2530
SQ00015194,C06,2342
SQ00015194,C07,2425
SQ00015194,C08,2664
SQ00015194,C09,2519
SQ00015194,C10,2530
SQ00015194,C11,2615
SQ00015194,C12,2468
SQ00015194,C13,2441
SQ00015194,C14,2313
SQ00015194,C15,2753
SQ00015194,C16,2698
SQ00015194,C17,2338
SQ00015194,C18,2387
SQ00015194,C19,86
SQ00015194,C20,93
SQ00015194,C21,80
SQ00015194,C22,75
SQ00015194,C23,101
SQ00015194,C24,85
SQ00015194,D01,2380
SQ00015194,D02,2297
SQ00015194,D03,2649
SQ00015194,D04,2349
SQ00015194,D05,2355
SQ00015194,D06,2608
SQ00015194,D07,2542
SQ00015194,D08,2375
SQ00015194,D09,2798
SQ00015194,D10,2655
SQ00015194,D11,2476
SQ00015194,D12,2636
SQ00015194,D13,24
SQ00015194,D14,510
SQ00015194,D15,562
SQ00015194,D16,971
SQ00015194,D17,1564
SQ00015194,D18,2006
SQ00015194,D19,125
SQ00015194,D20,313
SQ00015194,D21,1127
SQ00015194,D22,2216
SQ00015194,D23,2370
SQ00015194,D24,2680
SQ00015194,E01,468
SQ00015194,E02,2099
SQ00015194,E03,2244
SQ00015194,E04,2482
SQ00015194,E05,2479
SQ00015194,E06,2689
SQ00015194,E07,2908
SQ00015194,E08,2686
SQ00015194,E09,2657
SQ00015194,E10,2657
SQ00015194,E11,2519
SQ00015194,E12,2344
SQ00015194,E13,2686
SQ00015194,E14,2498
SQ00015194,E15,2401
SQ00015194,E16,2771
SQ00015194,E17,2605
SQ00015194,E18,2619
SQ00015194,E19,716
SQ00015194,E20,788
SQ00015194,E21,1454
SQ00015194,E22,2552
SQ00015194,E23,2809
SQ00015194,E24,2331
SQ00015194,F01,1551
SQ00015194,F02,2298
SQ00015194,F03,2049
SQ00015194,F04,2344
SQ00015194,F05,2679
SQ00015194,F06,2753
SQ00015194,F07,2704
SQ00015194,F08,2795
SQ00015194,F09,2644
SQ00015194,F10,2430
SQ00015194,F11,2619
SQ00015194,F12,2705
SQ00015194,F13,2284
SQ00015194,F14,2751
SQ00015194,F15,2719
SQ00015194,F16,2812
SQ00015194,F17,2741
SQ00015194,F18,2636
SQ00015194,F19,2202
SQ00015194,F20,2755
SQ00015194,F21,3098
SQ00015194,F22,2996
SQ00015194,F23,2590
SQ00015194,F24,2849
SQ00015194,G01,1478
SQ00015194,G02,2044
SQ00015194,G03,2082
SQ00015194,G04,2250
SQ00015194,G05,2119
SQ00015194,G06,2145
SQ00015194,G07,1016
SQ00015194,G08,1634
SQ00015194,G09,2555
SQ00015194,G10,2621
SQ00015194,G11,2562
SQ00015194,G12,2756
SQ00015194,G13,74
SQ00015194,G14,97
SQ00015194,G15,100
SQ00015194,G16,103
SQ00015194,G17,69
SQ00015194,G18,64
SQ00015194,G19,2529
SQ00015194,G20,2481
SQ00015194,G21,2631
SQ00015194,G22,2697
SQ00015194,G23,2741
SQ00015194,G24,2204
SQ00015194,H01,1370
SQ00015194,H02,1539
SQ00015194,H03,1584
SQ00015194,H04,1521
SQ00015194,H05,1476
SQ00015194,H06,1614
SQ00015194,H07,2438
SQ00015194,H08,2827
SQ00015194,H09,2759
SQ00015194,H10,2821
SQ00015194,H11,2932
SQ00015194,H12,2584
SQ00015194,H13,206
SQ00015194,H14,417
SQ00015194,H15,874
SQ00015194,H16,2560
SQ00015194,H17,2595
SQ00015194,H18,2366
SQ00015194,H19,364
SQ00015194,H20,422
SQ00015194,H21,1776
SQ00015194,H22,2304
SQ00015194,H23,2647
SQ00015194,H24,2299
SQ00015194,I01,306
SQ00015194,I02,511
SQ00015194,I03,521
SQ00015194,I04,1974
SQ00015194,I05,2269
SQ00015194,I06,2910
SQ00015194,I07,1519
SQ00015194,I08,1828
SQ00015194,I09,2151
SQ00015194,I10,2471
SQ00015194,I11,2698
SQ00015194,I12,2634
SQ00015194,I13,826
SQ00015194,I14,2352
SQ00015194,I15,2114
SQ00015194,I16,2377
SQ00015194,I17,2728
SQ00015194,I18,2328
SQ00015194,I19,1967
SQ00015194,I20,2467
SQ00015194,I21,2340
SQ00015194,I22,2318
SQ00015194,I23,2440
SQ00015194,I24,2171
SQ00015194,J01,333
SQ00015194,J02,351
SQ00015194,J03,367
SQ00015194,J04,369
SQ00015194,J05,383
SQ00015194,J06,1542
SQ00015194,J07,2533
SQ00015194,J08,2629
SQ00015194,J09,2536
SQ00015194,J10,2629
SQ00015194,J11,2649
SQ00015194,J12,2516
SQ00015194,J13,2661
SQ00015194,J14,2438
SQ00015194,J15,2519
SQ00015194,J16,2577
SQ00015194,J17,2394
SQ00015194,J18,2290
SQ00015194,J19,2351
SQ00015194,J20,2278
SQ00015194,J21,2429
SQ00015194,J22,2596
SQ00015194,J23,2430
SQ00015194,J24,1768
SQ00015194,K01,194
SQ00015194,K02,2609
SQ00015194,K03,2883
SQ00015194,K04,2944
SQ00015194,K05,2696
SQ00015194,K06,2930
SQ00015194,K07,41
SQ00015194,K08,41
SQ00015194,K09,27
SQ00015194,K10,38
SQ00015194,K11,30
SQ00015194,K12,50
SQ00015194,K13,2667
SQ00015194,K14,2582
SQ00015194,K15,2442
SQ00015194,K16,2522
SQ00015194,K17,2371
SQ00015194,K18,2280
SQ00015194,K19,2195
SQ00015194,K20,2530
SQ00015194,K21,2650
SQ00015194,K22,2412
SQ00015194,K23,2532
SQ00015194,K24,2628
SQ00015194,L01,2317
SQ00015194,L02,2462
SQ00015194,L03,2503
SQ00015194,L04,2572
SQ00015194,L05,2617
SQ00015194,L06,2781
SQ00015194,L07,2693
SQ00015194,L08,2265
SQ00015194,L09,3083
SQ00015194,L10,2942
SQ00015194,L11,2652
SQ00015194,L12,2581
SQ00015194,L13,1207
SQ00015194,L14,2079
SQ00015194,L15,2412
SQ00015194,L16,2738
SQ00015194,L17,2762
SQ00015194,L18,2382
SQ00015194,L19,382
SQ00015194,L20,2578
SQ00015194,L21,2774
SQ00015194,L22,2510
SQ00015194,L23,2808
SQ00015194,L24,2259
SQ00015194,M01,2191
SQ00015194,M02,2661
SQ00015194,M03,2879
SQ00015194,M04,2423
SQ00015194,M05,2277
SQ00015194,M06,2635
SQ00015194,M07,2555
SQ00015194,M08,2336
SQ00015194,M09,2769
SQ00015194,M10,2793
SQ00015194,M11,2831
SQ00015194,M12,2456
SQ00015194,M13,2651
SQ00015194,M14,2328
SQ00015194,M15,2757
SQ00015194,M16,2603
SQ00015194,M17,2633
SQ00015194,M18,2544
SQ00015194,M19,2395
SQ00015194,M20,2718
SQ00015194,M21,2401
SQ00015194,M22,2568
SQ00015194,M23,2506
SQ00015194,M24,2346
SQ00015194,N01,1970
SQ00015194,N02,2495
SQ00015194,N03,2303
SQ00015194,N04,2701
SQ00015194,N05,2741
SQ00015194,N06,2721
SQ00015194,N07,2766
SQ00015194,N08,2761
SQ00015194,N09,2597
SQ00015194,N10,2384
SQ00015194,N11,2575
SQ00015194,N12,2855
SQ00015194,N13,341
SQ00015194,N14,357
SQ00015194,N15,396
SQ00015194,N16,343
SQ00015194,N17,388
SQ00015194,N18,294
SQ00015194,N19,2537
SQ00015194,N20,1991
SQ00015194,N21,2781
SQ00015194,N22,2507
SQ00015194,N23,2318
SQ00015194,N24,2537
SQ00015194,O01,65
SQ00015194,O02,78
SQ00015194,O03,48
SQ00015194,O04,63
SQ00015194,O05,49
SQ00015194,O06,71
SQ00015194,O07,2625
SQ00015194,O08,2505
SQ00015194,O09,2579
SQ00015194,O10,2378
SQ00015194,O11,2450
SQ00015194,O12,2500
SQ00015194,O13,2275
SQ00015194,O14,2417
SQ00015194,O15,2489
SQ00015194,O16,2190
SQ00015194,O17,2995
SQ00015194,O18,2557
SQ00015194,O19,2070
SQ00015194,O20,2414
SQ00015194,O21,2575
SQ00015194,O22,2710
SQ00015194,O23,2183
SQ00015194,O24,1989
SQ00015194,P01,55
SQ00015194,P02,55
SQ00015194,P03,74
SQ00015194,P04,86
SQ00015194,P05,191
SQ00015194,P06,581
SQ00015194,P07,1936
SQ00015194,P08,1947
SQ00015194,P09,2032
SQ00015194,P10,1822
SQ00015194,P11,2054
SQ00015194,P12,1812
