	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015172	A01	1953
1	SQ00015172	A02	1679
2	SQ00015172	A03	1815
3	SQ00015172	A04	1726
4	SQ00015172	A05	2265
5	SQ00015172	A06	1990
6	SQ00015172	A07	1765
7	SQ00015172	A08	1776
8	SQ00015172	A09	1744
9	SQ00015172	A10	1807
10	SQ00015172	A11	1517
11	SQ00015172	A12	1900
12	SQ00015172	A13	1828
13	SQ00015172	A14	1754
14	SQ00015172	A15	1779
15	SQ00015172	A16	1917
16	SQ00015172	A17	1772
17	SQ00015172	A18	1709
18	SQ00015172	A19	662
19	SQ00015172	A20	807
20	SQ00015172	A21	877
21	SQ00015172	A22	1148
22	SQ00015172	A23	1013
23	SQ00015172	A24	1130
24	SQ00015172	B01	1597
25	SQ00015172	B02	1671
26	SQ00015172	B03	1867
27	SQ00015172	B04	2084
28	SQ00015172	B05	1709
29	SQ00015172	B06	1880
30	SQ00015172	B07	1709
31	SQ00015172	B08	2014
32	SQ00015172	B09	2098
33	SQ00015172	B10	2317
34	SQ00015172	B11	2227
35	SQ00015172	B12	1965
36	SQ00015172	B13	427
37	SQ00015172	B14	1668
38	SQ00015172	B15	2112
39	SQ00015172	B16	2262
40	SQ00015172	B17	2360
41	SQ00015172	B18	2341
42	SQ00015172	B19	1478
43	SQ00015172	B20	1696
44	SQ00015172	B21	1934
45	SQ00015172	B22	2189
46	SQ00015172	B23	2038
47	SQ00015172	B24	2028
48	SQ00015172	C01	1702
49	SQ00015172	C02	1981
50	SQ00015172	C03	2401
51	SQ00015172	C04	2656
52	SQ00015172	C05	2503
53	SQ00015172	C06	2700
54	SQ00015172	C07	1963
55	SQ00015172	C08	2550
56	SQ00015172	C09	2214
57	SQ00015172	C10	2203
58	SQ00015172	C11	2423
59	SQ00015172	C12	2630
60	SQ00015172	C13	279
61	SQ00015172	C14	469
62	SQ00015172	C15	868
63	SQ00015172	C16	1952
64	SQ00015172	C17	2403
65	SQ00015172	C18	2124
66	SQ00015172	C19	47
67	SQ00015172	C20	40
68	SQ00015172	C21	57
69	SQ00015172	C22	46
70	SQ00015172	C23	45
71	SQ00015172	C24	43
72	SQ00015172	D01	578
73	SQ00015172	D02	1489
74	SQ00015172	D03	2248
75	SQ00015172	D04	2425
76	SQ00015172	D05	2345
77	SQ00015172	D06	2545
78	SQ00015172	D07	2616
79	SQ00015172	D08	2564
80	SQ00015172	D09	2749
81	SQ00015172	D10	2462
82	SQ00015172	D11	2233
83	SQ00015172	D12	2609
84	SQ00015172	D13	2509
85	SQ00015172	D14	2759
86	SQ00015172	D15	2555
87	SQ00015172	D16	2663
88	SQ00015172	D17	2543
89	SQ00015172	D18	2473
90	SQ00015172	D19	2260
91	SQ00015172	D20	2492
92	SQ00015172	D21	2735
93	SQ00015172	D22	2427
94	SQ00015172	D23	2436
95	SQ00015172	D24	2607
96	SQ00015172	E01	1988
97	SQ00015172	E02	2294
98	SQ00015172	E03	2586
99	SQ00015172	E04	2609
100	SQ00015172	E05	2910
101	SQ00015172	E06	2963
102	SQ00015172	E07	1875
103	SQ00015172	E08	2470
104	SQ00015172	E09	2691
105	SQ00015172	E10	2583
106	SQ00015172	E11	2658
107	SQ00015172	E12	2783
108	SQ00015172	E13	304
109	SQ00015172	E14	278
110	SQ00015172	E15	280
111	SQ00015172	E16	275
112	SQ00015172	E17	274
113	SQ00015172	E18	357
114	SQ00015172	E19	2726
115	SQ00015172	E20	2502
116	SQ00015172	E21	2871
117	SQ00015172	E22	2476
118	SQ00015172	E23	2565
119	SQ00015172	E24	1957
120	SQ00015172	F01	1852
121	SQ00015172	F02	2749
122	SQ00015172	F03	2831
123	SQ00015172	F04	2907
124	SQ00015172	F05	2834
125	SQ00015172	F06	2935
126	SQ00015172	F07	2845
127	SQ00015172	F08	3063
128	SQ00015172	F09	2597
129	SQ00015172	F10	2737
130	SQ00015172	F11	2767
131	SQ00015172	F12	2529
132	SQ00015172	F13	682
133	SQ00015172	F14	395
134	SQ00015172	F15	2740
135	SQ00015172	F16	2867
136	SQ00015172	F17	2538
137	SQ00015172	F18	82
138	SQ00015172	F19	246
139	SQ00015172	F20	308
140	SQ00015172	F21	1298
141	SQ00015172	F22	2144
142	SQ00015172	F23	2152
143	SQ00015172	F24	2326
144	SQ00015172	G01	1849
145	SQ00015172	G02	1976
146	SQ00015172	G03	2512
147	SQ00015172	G04	2652
148	SQ00015172	G05	2618
149	SQ00015172	G06	2819
150	SQ00015172	G07	2488
151	SQ00015172	G08	2757
152	SQ00015172	G09	2655
