Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015158,A01,1678
SQ00015158,A02,1737
SQ00015158,A03,1760
SQ00015158,A04,1829
SQ00015158,A05,1970
SQ00015158,A06,1793
SQ00015158,A07,1936
SQ00015158,A08,1915
SQ00015158,A09,1903
SQ00015158,A10,2333
SQ00015158,A11,1912
SQ00015158,A12,1946
SQ00015158,A13,1855
SQ00015158,A14,2466
SQ00015158,A15,1858
SQ00015158,A16,2056
SQ00015158,A17,2162
SQ00015158,A18,2169
SQ00015158,A19,2003
SQ00015158,A20,1823
SQ00015158,A21,1862
SQ00015158,A22,2041
SQ00015158,A23,1616
SQ00015158,A24,1884
SQ00015158,B01,1707
SQ00015158,B02,2327
SQ00015158,B03,2461
SQ00015158,B04,1989
SQ00015158,B05,2200
SQ00015158,B06,2327
SQ00015158,B07,2212
SQ00015158,B08,2203
SQ00015158,B09,2640
SQ00015158,B10,2398
SQ00015158,B11,2168
SQ00015158,B12,2443
SQ00015158,B13,2087
SQ00015158,B14,2361
SQ00015158,B15,2714
SQ00015158,B16,2473
SQ00015158,B17,2330
SQ00015158,B18,2446
SQ00015158,B19,2312
SQ00015158,B20,2309
SQ00015158,B21,2465
SQ00015158,B22,2134
SQ00015158,B23,2197
SQ00015158,B24,1821
SQ00015158,C01,2108
SQ00015158,C02,2591
SQ00015158,C03,2521
SQ00015158,C04,2194
SQ00015158,C05,3003
SQ00015158,C06,2923
SQ00015158,C07,2764
SQ00015158,C08,2819
SQ00015158,C09,2669
SQ00015158,C10,2835
SQ00015158,C11,2439
SQ00015158,C12,2674
SQ00015158,C13,2579
SQ00015158,C14,2790
SQ00015158,C15,2864
SQ00015158,C16,2692
SQ00015158,C17,2689
SQ00015158,C18,2767
SQ00015158,C19,46
SQ00015158,C20,44
SQ00015158,C21,67
SQ00015158,C22,49
SQ00015158,C23,55
SQ00015158,C24,53
SQ00015158,D01,1929
SQ00015158,D02,2471
SQ00015158,D03,2551
SQ00015158,D04,2895
SQ00015158,D05,2766
SQ00015158,D06,2828
SQ00015158,D07,1197
SQ00015158,D08,2819
SQ00015158,D09,2828
SQ00015158,D10,2728
SQ00015158,D11,2883
SQ00015158,D12,3400
SQ00015158,D13,2275
SQ00015158,D14,2753
SQ00015158,D15,3102
SQ00015158,D16,2840
SQ00015158,D17,2876
SQ00015158,D18,2937
SQ00015158,D19,195
SQ00015158,D20,2109
SQ00015158,D21,2735
SQ00015158,D22,2621
SQ00015158,D23,2416
SQ00015158,D24,2369
SQ00015158,E01,2150
SQ00015158,E02,2487
SQ00015158,E03,2999
SQ00015158,E04,2965
SQ00015158,E05,2647
SQ00015158,E06,2775
SQ00015158,E07,2901
SQ00015158,E08,2913
SQ00015158,E09,2900
SQ00015158,E10,3311
SQ00015158,E11,3177
SQ00015158,E12,2892
SQ00015158,E13,266
SQ00015158,E14,527
SQ00015158,E15,789
SQ00015158,E16,833
SQ00015158,E17,1943
SQ00015158,E18,2334
SQ00015158,E19,3009
SQ00015158,E20,3074
SQ00015158,E21,3248
SQ00015158,E22,3038
SQ00015158,E23,2862
SQ00015158,E24,2199
SQ00015158,F01,2088
