Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015203,A01,1914
SQ00015203,A02,1932
SQ00015203,A03,2202
SQ00015203,A04,2505
SQ00015203,A05,2323
SQ00015203,A06,2073
SQ00015203,A07,689
SQ00015203,A08,1001
SQ00015203,A09,1698
SQ00015203,A10,1762
SQ00015203,A11,2097
SQ00015203,A12,2076
SQ00015203,A13,1854
SQ00015203,A14,1769
SQ00015203,A15,1814
SQ00015203,A16,2007
SQ00015203,A17,2079
SQ00015203,A18,2036
SQ00015203,A19,1544
SQ00015203,A20,1920
SQ00015203,A21,2308
SQ00015203,A22,2194
SQ00015203,A23,1885
SQ00015203,A24,1907
SQ00015203,B01,2161
SQ00015203,B02,2375
SQ00015203,B03,2263
SQ00015203,B04,2280
SQ00015203,B05,2174
SQ00015203,B06,2351
SQ00015203,B07,2575
SQ00015203,B08,2319
SQ00015203,B09,2100
SQ00015203,B10,2197
SQ00015203,B11,2383
SQ00015203,B12,2215
SQ00015203,B13,2237
SQ00015203,B14,2400
SQ00015203,B15,2463
SQ00015203,B16,2356
SQ00015203,B17,2465
SQ00015203,B18,2477
SQ00015203,B19,1855
SQ00015203,B20,1884
SQ00015203,B21,2177
SQ00015203,B22,2235
SQ00015203,B23,2162
SQ00015203,B24,1995
SQ00015203,C01,2196
SQ00015203,C02,2370
SQ00015203,C03,2505
SQ00015203,C04,2381
SQ00015203,C05,2040
SQ00015203,C06,2558
SQ00015203,C07,2263
SQ00015203,C08,2363
SQ00015203,C09,2252
SQ00015203,C10,2292
SQ00015203,C11,2533
SQ00015203,C12,2145
SQ00015203,C13,2381
SQ00015203,C14,2214
SQ00015203,C15,2309
SQ00015203,C16,2447
SQ00015203,C17,2389
SQ00015203,C18,2564
SQ00015203,C19,78
SQ00015203,C20,101
SQ00015203,C21,70
SQ00015203,C22,79
SQ00015203,C23,78
SQ00015203,C24,92
SQ00015203,D01,2211
SQ00015203,D02,2361
SQ00015203,D03,2465
SQ00015203,D04,2547
SQ00015203,D05,2313
SQ00015203,D06,2533
SQ00015203,D07,2154
SQ00015203,D08,2393
SQ00015203,D09,2108
SQ00015203,D10,2331
SQ00015203,D11,2197
SQ00015203,D12,2570
SQ00015203,D13,2412
SQ00015203,D14,2221
SQ00015203,D15,1994
SQ00015203,D16,2374
SQ00015203,D17,2335
SQ00015203,D18,2306
SQ00015203,D19,2683
SQ00015203,D20,2628
SQ00015203,D21,2530
SQ00015203,D22,2270
SQ00015203,D23,2582
SQ00015203,D24,2079
SQ00015203,E01,2803
SQ00015203,E02,2600
SQ00015203,E03,2490
SQ00015203,E04,2751
SQ00015203,E05,2437
SQ00015203,E06,2201
SQ00015203,E07,2712
SQ00015203,E08,2329
SQ00015203,E09,2277
SQ00015203,E10,2454
SQ00015203,E11,2548
SQ00015203,E12,2702
SQ00015203,E13,2484
SQ00015203,E14,2572
SQ00015203,E15,2509
SQ00015203,E16,2785
SQ00015203,E17,2606
SQ00015203,E18,2516
SQ00015203,E19,2367
SQ00015203,E20,2639
SQ00015203,E21,2628
SQ00015203,E22,2691
SQ00015203,E23,2550
SQ00015203,E24,2024
SQ00015203,F01,3000
SQ00015203,F02,2568
SQ00015203,F03,2619
SQ00015203,F04,2513
SQ00015203,F05,2440
SQ00015203,F06,2299
SQ00015203,F07,2377
SQ00015203,F08,2618
SQ00015203,F09,2848
SQ00015203,F10,2331
SQ00015203,F11,2150
SQ00015203,F12,2699
SQ00015203,F13,2364
SQ00015203,F14,2443
SQ00015203,F15,2340
SQ00015203,F16,2380
SQ00015203,F17,2356
SQ00015203,F18,2468
SQ00015203,F19,2568
SQ00015203,F20,2911
SQ00015203,F21,2685
SQ00015203,F22,2433
SQ00015203,F23,2378
SQ00015203,F24,2388
SQ00015203,G01,2228
SQ00015203,G02,2176
SQ00015203,G03,2416
SQ00015203,G04,2764
SQ00015203,G05,2533
SQ00015203,G06,2387
SQ00015203,G07,2258
SQ00015203,G08,2479
SQ00015203,G09,2531
SQ00015203,G10,2363
SQ00015203,G11,2676
SQ00015203,G12,2521
SQ00015203,G13,83
SQ00015203,G14,88
SQ00015203,G15,78
SQ00015203,G16,96
SQ00015203,G17,57
SQ00015203,G18,74
SQ00015203,G19,1878
SQ00015203,G20,2251
SQ00015203,G21,2392
SQ00015203,G22,2605
SQ00015203,G23,2177
SQ00015203,G24,2273
SQ00015203,H01,2435
SQ00015203,H02,2366
SQ00015203,H03,2689
SQ00015203,H04,2375
SQ00015203,H05,2790
SQ00015203,H06,2466
SQ00015203,H07,2121
SQ00015203,H08,2343
SQ00015203,H09,2280
SQ00015203,H10,2321
SQ00015203,H11,2697
SQ00015203,H12,2456
SQ00015203,H13,1642
SQ00015203,H14,2063
SQ00015203,H15,1831
SQ00015203,H16,2391
SQ00015203,H17,2270
SQ00015203,H18,2594
SQ00015203,H19,2434
SQ00015203,H20,2594
SQ00015203,H21,2331
SQ00015203,H22,2660
SQ00015203,H23,2586
SQ00015203,H24,2311
SQ00015203,I01,2297
SQ00015203,I02,2669
SQ00015203,I03,2713
SQ00015203,I04,2557
SQ00015203,I05,2307
SQ00015203,I06,2527
SQ00015203,I07,231
SQ00015203,I08,91
SQ00015203,I09,319
SQ00015203,I10,564
SQ00015203,I11,898
SQ00015203,I12,1383
SQ00015203,I13,1944
SQ00015203,I14,2394
SQ00015203,I15,2399
SQ00015203,I16,2470
SQ00015203,I17,2348
SQ00015203,I18,2509
SQ00015203,I19,2341
SQ00015203,I20,2293
SQ00015203,I21,2293
SQ00015203,I22,2678
SQ00015203,I23,2416
SQ00015203,I24,1772
SQ00015203,J01,2602
SQ00015203,J02,2686
SQ00015203,J03,2493
SQ00015203,J04,2533
SQ00015203,J05,637
SQ00015203,J06,2632
SQ00015203,J07,2270
SQ00015203,J08,2248
SQ00015203,J09,2279
SQ00015203,J10,2173
SQ00015203,J11,2427
SQ00015203,J12,2627
SQ00015203,J13,2721
SQ00015203,J14,2179
SQ00015203,J15,2445
SQ00015203,J16,2381
SQ00015203,J17,2146
SQ00015203,J18,2601
SQ00015203,J19,279
SQ00015203,J20,1217
SQ00015203,J21,2078
SQ00015203,J22,2264
SQ00015203,J23,2203
SQ00015203,J24,2090
SQ00015203,K01,2265
SQ00015203,K02,2361
SQ00015203,K03,2428
SQ00015203,K04,2668
SQ00015203,K05,2180
SQ00015203,K06,2461
SQ00015203,K07,31
SQ00015203,K08,53
SQ00015203,K09,51
SQ00015203,K10,41
SQ00015203,K11,48
SQ00015203,K12,44
SQ00015203,K13,2583
SQ00015203,K14,2623
SQ00015203,K15,2629
SQ00015203,K16,2899
SQ00015203,K17,2215
SQ00015203,K18,2446
SQ00015203,K19,421
SQ00015203,K20,1025
SQ00015203,K21,1381
SQ00015203,K22,2267
SQ00015203,K23,2446
SQ00015203,K24,2434
SQ00015203,L01,1475
SQ00015203,L02,2328
SQ00015203,L03,2324
SQ00015203,L04,2522
SQ00015203,L05,2001
SQ00015203,L06,2357
SQ00015203,L07,2527
SQ00015203,L08,2326
SQ00015203,L09,2869
SQ00015203,L10,2718
SQ00015203,L11,2435
SQ00015203,L12,2477
SQ00015203,L13,301
SQ00015203,L14,766
SQ00015203,L15,585
SQ00015203,L16,668
SQ00015203,L17,753
SQ00015203,L18,1127
SQ00015203,L19,2723
SQ00015203,L20,2282
SQ00015203,L21,2353
SQ00015203,L22,2432
SQ00015203,L23,2288
SQ00015203,L24,2589
SQ00015203,M01,2301
SQ00015203,M02,2527
SQ00015203,M03,2304
SQ00015203,M04,2213
SQ00015203,M05,2039
SQ00015203,M06,2442
SQ00015203,M07,1790
SQ00015203,M08,2084
SQ00015203,M09,2321
SQ00015203,M10,2229
SQ00015203,M11,2340
SQ00015203,M12,2572
SQ00015203,M13,2198
SQ00015203,M14,2399
SQ00015203,M15,2751
SQ00015203,M16,2284
SQ00015203,M17,2368
SQ00015203,M18,2413
SQ00015203,M19,1020
SQ00015203,M20,1057
SQ00015203,M21,918
SQ00015203,M22,1152
SQ00015203,M23,1238
SQ00015203,M24,1145
SQ00015203,N01,2147
SQ00015203,N02,2588
SQ00015203,N03,2278
SQ00015203,N04,2572
SQ00015203,N05,2402
SQ00015203,N06,2213
SQ00015203,N07,1630
SQ00015203,N08,2191
SQ00015203,N09,2216
SQ00015203,N10,1678
SQ00015203,N11,1884
SQ00015203,N12,1999
SQ00015203,N13,1630
SQ00015203,N14,2078
SQ00015203,N15,2334
SQ00015203,N16,1964
SQ00015203,N17,2430
SQ00015203,N18,2094
SQ00015203,N19,2600
SQ00015203,N20,2503
SQ00015203,N21,2539
SQ00015203,N22,2029
SQ00015203,N23,2482
SQ00015203,N24,2235
SQ00015203,O01,67
SQ00015203,O02,82
SQ00015203,O03,67
SQ00015203,O04,83
SQ00015203,O05,67
SQ00015203,O06,85
SQ00015203,O07,1949
