Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015097,A01,2273
SQ00015097,A02,2221
SQ00015097,A03,2683
SQ00015097,A04,2336
SQ00015097,A05,2562
SQ00015097,A06,2305
SQ00015097,A07,2818
SQ00015097,A08,2493
SQ00015097,A09,2220
SQ00015097,A10,2417
SQ00015097,A11,2509
SQ00015097,A12,2580
SQ00015097,A13,2168
SQ00015097,A14,2360
SQ00015097,A15,2247
SQ00015097,A16,1878
SQ00015097,A17,2389
SQ00015097,A18,2230
SQ00015097,A19,2306
SQ00015097,A20,2455
SQ00015097,A21,1992
SQ00015097,A22,2525
SQ00015097,A23,2284
SQ00015097,A24,2174
SQ00015097,B01,2604
SQ00015097,B02,2607
SQ00015097,B03,2414
SQ00015097,B04,2227
SQ00015097,B05,2389
SQ00015097,B06,2637
SQ00015097,B07,2602
SQ00015097,B08,2593
SQ00015097,B09,2683
SQ00015097,B10,2666
SQ00015097,B11,2931
SQ00015097,B12,2742
SQ00015097,B13,2511
SQ00015097,B14,2761
SQ00015097,B15,2656
SQ00015097,B16,2638
SQ00015097,B17,2333
SQ00015097,B18,2756
SQ00015097,B19,2226
SQ00015097,B20,2206
SQ00015097,B21,2421
SQ00015097,B22,2601
SQ00015097,B23,2146
SQ00015097,B24,2483
SQ00015097,C01,2579
SQ00015097,C02,2359
SQ00015097,C03,2966
SQ00015097,C04,2774
SQ00015097,C05,2870
SQ00015097,C06,2758
SQ00015097,C07,2173
SQ00015097,C08,2949
SQ00015097,C09,2938
SQ00015097,C10,3092
SQ00015097,C11,3077
SQ00015097,C12,2795
SQ00015097,C13,3251
SQ00015097,C14,2894
SQ00015097,C15,2815
SQ00015097,C16,2694
SQ00015097,C17,2458
SQ00015097,C18,3023
SQ00015097,C19,121
SQ00015097,C20,106
SQ00015097,C21,155
SQ00015097,C22,123
SQ00015097,C23,123
SQ00015097,C24,109
SQ00015097,D01,2199
SQ00015097,D02,2416
SQ00015097,D03,2462
SQ00015097,D04,3125
SQ00015097,D05,2906
SQ00015097,D06,2987
SQ00015097,D07,1468
SQ00015097,D08,2997
SQ00015097,D09,2882
SQ00015097,D10,2835
SQ00015097,D11,3051
SQ00015097,D12,3128
SQ00015097,D13,3337
SQ00015097,D14,2954
SQ00015097,D15,2886
SQ00015097,D16,2734
SQ00015097,D17,3084
SQ00015097,D18,2511
SQ00015097,D19,2433
SQ00015097,D20,2397
SQ00015097,D21,3036
SQ00015097,D22,2797
SQ00015097,D23,2764
SQ00015097,D24,2702
SQ00015097,E01,2564
SQ00015097,E02,2462
SQ00015097,E03,2781
SQ00015097,E04,3264
SQ00015097,E05,3012
SQ00015097,E06,3062
SQ00015097,E07,3118
SQ00015097,E08,3487
SQ00015097,E09,3286
SQ00015097,E10,3199
SQ00015097,E11,3056
SQ00015097,E12,3036
SQ00015097,E13,2921
SQ00015097,E14,3316
SQ00015097,E15,3113
SQ00015097,E16,3241
SQ00015097,E17,3000
SQ00015097,E18,3320
SQ00015097,E19,2405
SQ00015097,E20,2689
SQ00015097,E21,3018
SQ00015097,E22,2959
SQ00015097,E23,2957
SQ00015097,E24,2625
SQ00015097,F01,1177
SQ00015097,F02,1912
SQ00015097,F03,1984
SQ00015097,F04,3064
SQ00015097,F05,2963
SQ00015097,F06,3261
SQ00015097,F07,3436
SQ00015097,F08,3253
SQ00015097,F09,3133
SQ00015097,F10,3423
SQ00015097,F11,3156
SQ00015097,F12,3209
SQ00015097,F13,1538
SQ00015097,F14,2237
SQ00015097,F15,2531
SQ00015097,F16,2472
SQ00015097,F17,2457
SQ00015097,F18,2746
SQ00015097,F19,2135
SQ00015097,F20,3324
SQ00015097,F21,3103
SQ00015097,F22,2855
SQ00015097,F23,3031
SQ00015097,F24,2467
SQ00015097,G01,2527
SQ00015097,G02,2750
SQ00015097,G03,2904
SQ00015097,G04,3265
SQ00015097,G05,3519
SQ00015097,G06,3154
SQ00015097,G07,2860
SQ00015097,G08,3338
SQ00015097,G09,3352
SQ00015097,G10,3169
SQ00015097,G11,3055
SQ00015097,G12,2830
SQ00015097,G13,123
SQ00015097,G14,95
SQ00015097,G15,100
SQ00015097,G16,121
SQ00015097,G17,111
SQ00015097,G18,100
SQ00015097,G19,2683
SQ00015097,G20,2787
SQ00015097,G21,3018
SQ00015097,G22,2923
SQ00015097,G23,2464
SQ00015097,G24,3014
SQ00015097,H01,1936
SQ00015097,H02,2867
SQ00015097,H03,2388
SQ00015097,H04,3207
SQ00015097,H05,3007
SQ00015097,H06,2945
SQ00015097,H07,2957
SQ00015097,H08,3053
SQ00015097,H09,2906
SQ00015097,H10,2895
SQ00015097,H11,3111
SQ00015097,H12,3135
SQ00015097,H13,2891
SQ00015097,H14,3248
SQ00015097,H15,3064
SQ00015097,H16,2701
SQ00015097,H17,2791
SQ00015097,H18,2811
SQ00015097,H19,1139
SQ00015097,H20,2783
SQ00015097,H21,2776
SQ00015097,H22,2681
SQ00015097,H23,2894
SQ00015097,H24,2535
SQ00015097,I01,2454
SQ00015097,I02,2814
SQ00015097,I03,2649
SQ00015097,I04,3271
SQ00015097,I05,3164
SQ00015097,I06,3102
SQ00015097,I07,3260
SQ00015097,I08,3012
SQ00015097,I09,3310
SQ00015097,I10,2815
SQ00015097,I11,3321
SQ00015097,I12,2724
SQ00015097,I13,2835
SQ00015097,I14,3087
SQ00015097,I15,3119
SQ00015097,I16,2691
SQ00015097,I17,3026
SQ00015097,I18,2885
SQ00015097,I19,1171
SQ00015097,I20,2494
