Metadata_Plate,Metadata_Well,cell_count
BR00092734,A01,1256
BR00092734,A02,640
BR00092734,A03,801
BR00092734,A04,639
BR00092734,A05,801
BR00092734,A06,838
BR00092734,A07,812
BR00092734,A08,842
BR00092734,A09,887
BR00092734,A10,761
BR00092734,A11,716
BR00092734,A12,976
BR00092734,A13,674
BR00092734,A14,879
BR00092734,A15,869
BR00092734,A16,1024
BR00092734,A17,811
BR00092734,A18,959
BR00092734,A19,864
BR00092734,A20,1123
BR00092734,A21,975
BR00092734,A22,778
BR00092734,A23,844
BR00092734,A24,902
BR00092734,B01,717
BR00092734,B02,801
BR00092734,B03,774
BR00092734,B04,653
BR00092734,B05,871
BR00092734,B06,857
BR00092734,B07,665
BR00092734,B08,896
BR00092734,B09,757
BR00092734,B10,854
BR00092734,B11,812
BR00092734,B12,913
BR00092734,B13,911
BR00092734,B14,894
BR00092734,B15,786
BR00092734,B16,890
BR00092734,B17,986
BR00092734,B18,987
BR00092734,B19,647
BR00092734,B20,947
BR00092734,B21,1001
BR00092734,B22,1044
BR00092734,B23,1019
BR00092734,B24,981
BR00092734,C01,454
BR00092734,C02,1025
BR00092734,C03,935
BR00092734,C04,990
BR00092734,C05,871
BR00092734,C06,944
BR00092734,C07,168
BR00092734,C08,843
BR00092734,C09,988
BR00092734,C10,594
BR00092734,C11,895
BR00092734,C12,942
BR00092734,C13,751
BR00092734,C14,1056
BR00092734,C15,891
BR00092734,C16,100
BR00092734,C17,244
BR00092734,C18,1073
BR00092734,C19,914
BR00092734,C20,1099
BR00092734,C21,1113
BR00092734,C22,1034
BR00092734,C23,1019
BR00092734,C24,1129
BR00092734,D01,708
BR00092734,D02,839
BR00092734,D03,1052
BR00092734,D04,535
BR00092734,D05,1144
BR00092734,D06,1115
BR00092734,D07,894
BR00092734,D08,1171
BR00092734,D09,1152
BR00092734,D10,1121
BR00092734,D11,1096
BR00092734,D12,1072
BR00092734,D13,1126
BR00092734,D14,1046
BR00092734,D15,1158
BR00092734,D16,1150
BR00092734,D17,1046
BR00092734,D18,1108
BR00092734,D19,1164
BR00092734,D20,1156
BR00092734,D21,1126
BR00092734,D22,30
BR00092734,D23,553
BR00092734,D24,605
BR00092734,E01,699
BR00092734,E02,801
BR00092734,E03,916
BR00092734,E04,1142
BR00092734,E05,1316
BR00092734,E06,1357
BR00092734,E07,561
BR00092734,E08,634
BR00092734,E09,810
BR00092734,E10,1339
