	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015223	A01	1180
1	SQ00015223	A02	1483
2	SQ00015223	A03	1268
3	SQ00015223	A04	1190
4	SQ00015223	A05	1137
5	SQ00015223	A06	1209
6	SQ00015223	A07	1232
7	SQ00015223	A08	1458
8	SQ00015223	A09	1302
9	SQ00015223	A10	1171
10	SQ00015223	A11	1269
11	SQ00015223	A12	1195
12	SQ00015223	A13	134
13	SQ00015223	A14	161
14	SQ00015223	A15	188
15	SQ00015223	A16	793
16	SQ00015223	A17	945
17	SQ00015223	A18	1318
18	SQ00015223	A19	127
19	SQ00015223	A20	182
20	SQ00015223	A21	164
21	SQ00015223	A22	199
22	SQ00015223	A23	232
23	SQ00015223	A24	658
24	SQ00015223	B01	1212
25	SQ00015223	B02	1353
26	SQ00015223	B03	1462
27	SQ00015223	B04	1563
28	SQ00015223	B05	1479
29	SQ00015223	B06	1604
30	SQ00015223	B07	974
31	SQ00015223	B08	1140
32	SQ00015223	B09	1334
33	SQ00015223	B10	1282
34	SQ00015223	B11	1326
35	SQ00015223	B12	1411
36	SQ00015223	B13	1264
37	SQ00015223	B14	1099
38	SQ00015223	B15	1295
39	SQ00015223	B16	1441
40	SQ00015223	B17	1198
41	SQ00015223	B18	1366
42	SQ00015223	B19	1429
43	SQ00015223	B20	1436
44	SQ00015223	B21	1544
45	SQ00015223	B22	1444
46	SQ00015223	B23	1410
47	SQ00015223	B24	880
48	SQ00015223	C01	1191
49	SQ00015223	C02	1576
50	SQ00015223	C03	1407
51	SQ00015223	C04	1694
52	SQ00015223	C05	1495
53	SQ00015223	C06	1604
54	SQ00015223	C07	1731
55	SQ00015223	C08	1595
56	SQ00015223	C09	1531
57	SQ00015223	C10	1637
58	SQ00015223	C11	1782
59	SQ00015223	C12	1426
60	SQ00015223	C13	999
61	SQ00015223	C14	1348
62	SQ00015223	C15	1643
63	SQ00015223	C16	1699
64	SQ00015223	C17	2027
65	SQ00015223	C18	1579
66	SQ00015223	C19	72
67	SQ00015223	C20	71
68	SQ00015223	C21	60
69	SQ00015223	C22	68
70	SQ00015223	C23	39
71	SQ00015223	C24	80
72	SQ00015223	D01	1535
73	SQ00015223	D02	1667
74	SQ00015223	D03	1957
75	SQ00015223	D04	1863
76	SQ00015223	D05	2092
77	SQ00015223	D06	1929
78	SQ00015223	D07	1727
79	SQ00015223	D08	1836
80	SQ00015223	D09	1936
81	SQ00015223	D10	1926
82	SQ00015223	D11	1706
83	SQ00015223	D12	1736
84	SQ00015223	D13	1927
85	SQ00015223	D14	1733
86	SQ00015223	D15	1764
87	SQ00015223	D16	1819
88	SQ00015223	D17	1694
89	SQ00015223	D18	1729
90	SQ00015223	D19	1871
91	SQ00015223	D20	1606
92	SQ00015223	D21	1669
93	SQ00015223	D22	1684
94	SQ00015223	D23	1386
95	SQ00015223	D24	1125
96	SQ00015223	E01	1464
97	SQ00015223	E02	1610
98	SQ00015223	E03	1728
99	SQ00015223	E04	1968
100	SQ00015223	E05	1812
101	SQ00015223	E06	1865
102	SQ00015223	E07	1634
103	SQ00015223	E08	2042
104	SQ00015223	E09	1971
105	SQ00015223	E10	2029
106	SQ00015223	E11	2050
107	SQ00015223	E12	1751
108	SQ00015223	E13	1912
109	SQ00015223	E14	1921
110	SQ00015223	E15	1602
111	SQ00015223	E16	2111
112	SQ00015223	E17	1732
113	SQ00015223	E18	2209
114	SQ00015223	E19	1865
