	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00014813	A01	2059
1	SQ00014813	A02	2395
2	SQ00014813	A03	2665
3	SQ00014813	A04	2600
4	SQ00014813	A05	2361
5	SQ00014813	A06	2579
6	SQ00014813	A07	2649
7	SQ00014813	A08	2892
8	SQ00014813	A09	2905
9	SQ00014813	A10	2598
10	SQ00014813	A11	2664
11	SQ00014813	A12	2841
12	SQ00014813	A13	550
13	SQ00014813	A14	1854
14	SQ00014813	A15	2362
15	SQ00014813	A16	2252
16	SQ00014813	A17	2452
17	SQ00014813	A18	2896
18	SQ00014813	A19	744
19	SQ00014813	A20	1541
20	SQ00014813	A21	1915
21	SQ00014813	A22	2237
22	SQ00014813	A23	2271
23	SQ00014813	A24	2499
24	SQ00014813	B01	2143
25	SQ00014813	B02	2327
26	SQ00014813	B03	2726
27	SQ00014813	B04	2601
28	SQ00014813	B05	2546
29	SQ00014813	B06	2723
30	SQ00014813	B07	2439
31	SQ00014813	B08	2551
32	SQ00014813	B09	2769
33	SQ00014813	B10	2658
34	SQ00014813	B11	2716
35	SQ00014813	B12	2785
36	SQ00014813	B13	1726
37	SQ00014813	B14	2256
38	SQ00014813	B15	2899
39	SQ00014813	B16	2742
40	SQ00014813	B17	2415
41	SQ00014813	B18	2728
42	SQ00014813	B19	1660
43	SQ00014813	B20	1981
44	SQ00014813	B21	1968
45	SQ00014813	B22	2233
46	SQ00014813	B23	2625
47	SQ00014813	B24	2618
48	SQ00014813	C01	2227
49	SQ00014813	C02	2702
50	SQ00014813	C03	2785
51	SQ00014813	C04	2826
52	SQ00014813	C05	2732
53	SQ00014813	C06	2972
54	SQ00014813	C07	470
55	SQ00014813	C08	557
56	SQ00014813	C09	410
57	SQ00014813	C10	371
58	SQ00014813	C11	460
59	SQ00014813	C12	447
60	SQ00014813	C13	289
61	SQ00014813	C14	393
62	SQ00014813	C15	434
63	SQ00014813	C16	401
64	SQ00014813	C17	444
65	SQ00014813	C18	420
66	SQ00014813	C19	129
67	SQ00014813	C20	131
68	SQ00014813	C21	118
69	SQ00014813	C22	119
70	SQ00014813	C23	130
71	SQ00014813	C24	107
72	SQ00014813	D01	2505
73	SQ00014813	D02	2670
74	SQ00014813	D03	2835
75	SQ00014813	D04	2755
76	SQ00014813	D05	2851
77	SQ00014813	D06	2647
78	SQ00014813	D07	2572
79	SQ00014813	D08	2876
80	SQ00014813	D09	2612
81	SQ00014813	D10	2542
82	SQ00014813	D11	2869
83	SQ00014813	D12	2812
84	SQ00014813	D13	769
85	SQ00014813	D14	1425
86	SQ00014813	D15	1268
87	SQ00014813	D16	1342
88	SQ00014813	D17	1101
89	SQ00014813	D18	1061
90	SQ00014813	D19	2929
91	SQ00014813	D20	2617
92	SQ00014813	D21	2580
93	SQ00014813	D22	2503
94	SQ00014813	D23	2774
95	SQ00014813	D24	2652
96	SQ00014813	E01	316
97	SQ00014813	E02	404
98	SQ00014813	E03	555
99	SQ00014813	E04	629
100	SQ00014813	E05	978
101	SQ00014813	E06	1879
102	SQ00014813	E07	2885
103	SQ00014813	E08	2923
104	SQ00014813	E09	3113
105	SQ00014813	E10	3052
106	SQ00014813	E11	2896
107	SQ00014813	E12	2682
108	SQ00014813	E13	2642
109	SQ00014813	E14	2627
110	SQ00014813	E15	2731
111	SQ00014813	E16	2946
112	SQ00014813	E17	2572
113	SQ00014813	E18	2815
114	SQ00014813	E19	2704
115	SQ00014813	E20	2990
116	SQ00014813	E21	2481
117	SQ00014813	E22	2827
118	SQ00014813	E23	2862
119	SQ00014813	E24	2379
120	SQ00014813	F01	2054
121	SQ00014813	F02	2354
122	SQ00014813	F03	2712
123	SQ00014813	F04	2964
124	SQ00014813	F05	2764
125	SQ00014813	F06	2839
126	SQ00014813	F07	2786
127	SQ00014813	F08	3132
128	SQ00014813	F09	2845
129	SQ00014813	F10	2922
130	SQ00014813	F11	2714
131	SQ00014813	F12	2629
132	SQ00014813	F13	2416
133	SQ00014813	F14	2855
134	SQ00014813	F15	2848
135	SQ00014813	F16	2710
136	SQ00014813	F17	2691
137	SQ00014813	F18	2847
138	SQ00014813	F19	1692
139	SQ00014813	F20	2461
140	SQ00014813	F21	2973
141	SQ00014813	F22	2722
142	SQ00014813	F23	2964
143	SQ00014813	F24	2880
144	SQ00014813	G01	862
145	SQ00014813	G02	1403
146	SQ00014813	G03	1605
147	SQ00014813	G04	2230
148	SQ00014813	G05	2563
149	SQ00014813	G06	2804
150	SQ00014813	G07	2793
151	SQ00014813	G08	2996
152	SQ00014813	G09	2724
153	SQ00014813	G10	2580
154	SQ00014813	G11	2730
155	SQ00014813	G12	2839
156	SQ00014813	G13	92
157	SQ00014813	G14	77
158	SQ00014813	G15	94
159	SQ00014813	G16	87
160	SQ00014813	G17	85
161	SQ00014813	G18	80
162	SQ00014813	G19	2780
163	SQ00014813	G20	2577
164	SQ00014813	G21	2716
165	SQ00014813	G22	2873
166	SQ00014813	G23	2998
167	SQ00014813	G24	2644
168	SQ00014813	H01	654
169	SQ00014813	H02	732
170	SQ00014813	H03	1001
171	SQ00014813	H04	919
172	SQ00014813	H05	1074
173	SQ00014813	H06	1107
174	SQ00014813	H07	480
175	SQ00014813	H08	2162
176	SQ00014813	H09	2330
177	SQ00014813	H10	2624
178	SQ00014813	H11	2924
179	SQ00014813	H12	2631
180	SQ00014813	H13	2581
181	SQ00014813	H14	2621
182	SQ00014813	H15	2502
183	SQ00014813	H16	2625
184	SQ00014813	H17	2751
185	SQ00014813	H18	2514
186	SQ00014813	H19	2517
187	SQ00014813	H20	2600
188	SQ00014813	H21	2580
189	SQ00014813	H22	2762
190	SQ00014813	H23	2675
191	SQ00014813	H24	2777
192	SQ00014813	I01	223
193	SQ00014813	I02	340
194	SQ00014813	I03	417
195	SQ00014813	I04	1140
196	SQ00014813	I05	2874
197	SQ00014813	I06	2990
198	SQ00014813	I07	1905
199	SQ00014813	I08	2326
200	SQ00014813	I09	2133
201	SQ00014813	I10	2634
202	SQ00014813	I11	2741
203	SQ00014813	I12	2574
204	SQ00014813	I13	2867
205	SQ00014813	I14	2735
206	SQ00014813	I15	2814
207	SQ00014813	I16	2627
208	SQ00014813	I17	2392
209	SQ00014813	I18	2436
210	SQ00014813	I19	1984
211	SQ00014813	I20	2804
212	SQ00014813	I21	2757
213	SQ00014813	I22	2991
214	SQ00014813	I23	2797
215	SQ00014813	I24	2499
216	SQ00014813	J01	2044
217	SQ00014813	J02	2207
218	SQ00014813	J03	2185
219	SQ00014813	J04	2959
220	SQ00014813	J05	2739
221	SQ00014813	J06	2966
222	SQ00014813	J07	2555
223	SQ00014813	J08	2607
224	SQ00014813	J09	2593
225	SQ00014813	J10	2935
226	SQ00014813	J11	2702
227	SQ00014813	J12	2774
228	SQ00014813	J13	3216
229	SQ00014813	J14	2501
230	SQ00014813	J15	2495
231	SQ00014813	J16	2414
232	SQ00014813	J17	2550
233	SQ00014813	J18	2464
234	SQ00014813	J19	2488
235	SQ00014813	J20	2245
236	SQ00014813	J21	2472
237	SQ00014813	J22	2893
238	SQ00014813	J23	3023
239	SQ00014813	J24	2769
240	SQ00014813	K01	1816
241	SQ00014813	K02	2299
242	SQ00014813	K03	2602
243	SQ00014813	K04	2698
244	SQ00014813	K05	2864
245	SQ00014813	K06	2877
246	SQ00014813	K07	83
247	SQ00014813	K08	70
248	SQ00014813	K09	61
249	SQ00014813	K10	51
250	SQ00014813	K11	54
251	SQ00014813	K12	74
252	SQ00014813	K13	2671
253	SQ00014813	K14	2401
254	SQ00014813	K15	2763
255	SQ00014813	K16	2754
256	SQ00014813	K17	2465
257	SQ00014813	K18	2796
258	SQ00014813	K19	356
259	SQ00014813	K20	374
260	SQ00014813	K21	417
261	SQ00014813	K22	1204
262	SQ00014813	K23	1680
263	SQ00014813	K24	2123
264	SQ00014813	L01	1570
265	SQ00014813	L02	2139
266	SQ00014813	L03	2585
267	SQ00014813	L04	2622
268	SQ00014813	L05	2587
269	SQ00014813	L06	2823
270	SQ00014813	L07	2647
271	SQ00014813	L08	2674
272	SQ00014813	L09	2486
273	SQ00014813	L10	2495
274	SQ00014813	L11	2655
275	SQ00014813	L12	2775
276	SQ00014813	L13	2782
277	SQ00014813	L14	2468
278	SQ00014813	L15	2631
279	SQ00014813	L16	2640
280	SQ00014813	L17	2545
281	SQ00014813	L18	2582
282	SQ00014813	L19	90
283	SQ00014813	L20	503
284	SQ00014813	L21	1240
285	SQ00014813	L22	2738
286	SQ00014813	L23	2747
287	SQ00014813	L24	2544
288	SQ00014813	M01	1322
289	SQ00014813	M02	2211
290	SQ00014813	M03	2461
291	SQ00014813	M04	2435
292	SQ00014813	M05	2895
293	SQ00014813	M06	2578
294	SQ00014813	M07	1060
295	SQ00014813	M08	2590
296	SQ00014813	M09	2658
297	SQ00014813	M10	2656
298	SQ00014813	M11	2415
299	SQ00014813	M12	2632
