plate_map_name	cell_line	time_point	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent	volume_ul	amount_mg
ASG003_MCF7_6H	MCF7	6H	K02	BRD-K88560311-011-07-1	0.405964876	0.963464852917688	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	K03	BRD-K88560311-011-07-1	0.040596488	0.0963464862410774	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	K04	BRD-K92723993-001-07-5	4.936027	10	DMSO	12	0.059
ASG003_MCF7_6H	MCF7	6H	K05	BRD-K92723993-001-07-5	0.4936027	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	K06	BRD-K92723993-001-07-5	0.04936027	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	K07	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K08	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K09	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K10	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K11	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K12	BRD-K88510285-001-23-6	3.863	10.0536908210297	DMSO	12	0.046
ASG003_MCF7_6H	MCF7	6H	K13	BRD-K49049886-001-08-7	2.85689	10	DMSO	12	0.034
ASG003_MCF7_6H	MCF7	6H	K14	BRD-K49049886-001-08-7	0.285689	1	DMSO	12	0.003
ASG003_MCF7_6H	MCF7	6H	K15	BRD-K49049886-001-08-7	0.0285689	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	K16	BRD-K51313569-001-06-0	4.475328	10	DMSO	12	0.054
ASG003_MCF7_6H	MCF7	6H	K17	BRD-K51313569-001-06-0	0.4475328	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	K18	BRD-K51313569-001-06-0	0.04475328	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	K19	BRD-K63750851-001-18-1	3.203371	10	DMSO	12	0.038
ASG003_MCF7_6H	MCF7	6H	K20	BRD-K63750851-001-18-1	0.3203371	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	K21	BRD-K63750851-001-18-1	0.03203371	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	K22	BRD-K20285085-074-03-7	6.28629	10	DMSO	12	0.075
ASG003_MCF7_6H	MCF7	6H	K23	BRD-K20285085-074-03-7	0.628629	1	DMSO	12	0.008
ASG003_MCF7_6H	MCF7	6H	K24	BRD-K20285085-074-03-7	0.0628629	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L01	BRD-K56301217-001-10-8	8.13427	10	DMSO	12	0.098
ASG003_MCF7_6H	MCF7	6H	L02	BRD-K56301217-001-10-8	0.813427	1	DMSO	12	0.01
ASG003_MCF7_6H	MCF7	6H	L03	BRD-K56301217-001-10-8	0.0813427	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L04	BRD-K77908580-001-05-4	3.764085	10	DMSO	12	0.045
ASG003_MCF7_6H	MCF7	6H	L05	BRD-K77908580-001-05-4	0.3764085	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	L06	BRD-K77908580-001-05-4	0.037640849999999997	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	L07	BRD-K07691486-001-07-2	3.544493	10	DMSO	12	0.043
ASG003_MCF7_6H	MCF7	6H	L08	BRD-K07691486-001-07-2	0.3544493	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	L09	BRD-K07691486-001-07-2	0.03544493	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	L10	BRD-K69932463-001-10-6	4.655447	10	DMSO	12	0.056
ASG003_MCF7_6H	MCF7	6H	L11	BRD-K69932463-001-10-6	0.4655447	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	L12	BRD-K69932463-001-10-6	0.04655447	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L13	BRD-A03506276-001-01-5	5.036358	10	DMSO	12	0.06
ASG003_MCF7_6H	MCF7	6H	L14	BRD-A03506276-001-01-5	0.5036358	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	L15	BRD-A03506276-001-01-5	0.05036358	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L16	BRD-A12230535-001-10-9	5.8149	10	DMSO	12	0.07
ASG003_MCF7_6H	MCF7	6H	L17	BRD-A12230535-001-10-9	0.58149	1	DMSO	12	0.007
ASG003_MCF7_6H	MCF7	6H	L18	BRD-A12230535-001-10-9	0.058149	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L19	BRD-K62858456-300-01-4	5.41457	10	DMSO	12	0.065
ASG003_MCF7_6H	MCF7	6H	L20	BRD-K62858456-300-01-4	0.541457	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	L21	BRD-K62858456-300-01-4	0.0541457	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	L22	BRD-K11636097-001-01-5	3.94356	10	DMSO	12	0.047
ASG003_MCF7_6H	MCF7	6H	L23	BRD-K11636097-001-01-5	0.394356	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	L24	BRD-K11636097-001-01-5	0.0394356	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M01	BRD-A84481105-003-18-0	4.07035	10	DMSO	12	0.049
ASG003_MCF7_6H	MCF7	6H	M02	BRD-A84481105-003-18-0	0.407035	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	M03	BRD-A84481105-003-18-0	0.0407035	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M04	BRD-K95309561-001-24-7	2.663343	10	DMSO	12	0.032
ASG003_MCF7_6H	MCF7	6H	M05	BRD-K95309561-001-24-7	0.2663343	1	DMSO	12	0.003
ASG003_MCF7_6H	MCF7	6H	M06	BRD-K95309561-001-24-7	0.02663343	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M07	BRD-K91623615-001-05-0	3.655683421	9.84271673083654	DMSO	12	0.044
ASG003_MCF7_6H	MCF7	6H	M08	BRD-K91623615-001-05-0	0.365568342	0.98427167281441	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	M09	BRD-K91623615-001-05-0	0.036556834	0.0984271667429525	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M10	BRD-A11990600-001-03-4	3.21158	10	DMSO	12	0.039
ASG003_MCF7_6H	MCF7	6H	M11	BRD-A11990600-001-03-4	0.321158	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	M12	BRD-A11990600-001-03-4	0.0321158	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M13	BRD-K41859756-001-09-2	4.655394402	9.99995790277728	DMSO	12	0.056
ASG003_MCF7_6H	MCF7	6H	M14	BRD-K41859756-001-09-2	0.46553944	0.999995789848121	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	M15	BRD-K41859756-001-09-2	0.046553944	0.0999995789848121	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	M16	BRD-A74980173-001-06-9	3.753941	10	DMSO	12	0.045
ASG003_MCF7_6H	MCF7	6H	M17	BRD-A74980173-001-06-9	0.3753941	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	M18	BRD-A74980173-001-06-9	0.03753941	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	M19	BRD-K66175015-001-01-7	4.85938	10	DMSO	12	0.058
ASG003_MCF7_6H	MCF7	6H	M20	BRD-K66175015-001-01-7	0.485938	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	M21	BRD-K66175015-001-01-7	0.0485938	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	M22	BRD-K24681473-004-01-4	4.44302	10	DMSO	12	0.053
ASG003_MCF7_6H	MCF7	6H	M23	BRD-K24681473-004-01-4	0.444302	1	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	M24	BRD-K24681473-004-01-4	0.0444302	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N01	BRD-K49328571-001-03-6	4.88006	10	DMSO	12	0.059
ASG003_MCF7_6H	MCF7	6H	N02	BRD-K49328571-001-03-6	0.488006	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	N03	BRD-K49328571-001-03-6	0.0488006	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N04	BRD-A48237631-001-04-8	3.343272	10	DMSO	12	0.04
ASG003_MCF7_6H	MCF7	6H	N05	BRD-A48237631-001-04-8	0.3343272	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	N06	BRD-A48237631-001-04-8	0.03343272	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	N07	BRD-K28360340-001-08-3	5.294018927	9.22786849375718	DMSO	12	0.064
ASG003_MCF7_6H	MCF7	6H	N08	BRD-K28360340-001-08-3	0.529401893	0.92278684989864	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	N09	BRD-K28360340-001-08-3	0.052940189	0.0922786844669417	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N10	BRD-K33226500-001-01-0	6.137895	10	DMSO	12	0.074
ASG003_MCF7_6H	MCF7	6H	N11	BRD-K33226500-001-01-0	0.6137895	1	DMSO	12	0.007
ASG003_MCF7_6H	MCF7	6H	N12	BRD-K33226500-001-01-0	0.06137895	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N13	BRD-K00615600-001-13-7	3.186852306	9.94684358323946	DMSO	12	0.038
ASG003_MCF7_6H	MCF7	6H	N14	BRD-K00615600-001-13-7	0.318685231	0.994684359572431	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	N15	BRD-K00615600-001-13-7	0.031868523	0.0994684356451219	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	N16	BRD-K12343256-001-17-0	6.153948	10	DMSO	12	0.074
ASG003_MCF7_6H	MCF7	6H	N17	BRD-K12343256-001-17-0	0.6153948	1	DMSO	12	0.007
ASG003_MCF7_6H	MCF7	6H	N18	BRD-K12343256-001-17-0	0.06153948	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N19	BRD-K49865102-001-09-2	4.82193	10	DMSO	12	0.058
ASG003_MCF7_6H	MCF7	6H	N20	BRD-K49865102-001-09-2	0.482193	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	N21	BRD-K49865102-001-09-2	0.0482193	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	N22	BRD-K77625799-001-07-7	4.75354	10	DMSO	12	0.057
ASG003_MCF7_6H	MCF7	6H	N23	BRD-K77625799-001-07-7	0.475354	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	N24	BRD-K77625799-001-07-7	0.0475354	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	O01	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O02	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O03	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O04	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O05	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O06	NA	NA	NA	NA	0	0
ASG003_MCF7_6H	MCF7	6H	O07	BRD-K19687926-001-05-8	5.81058	10	DMSO	12	0.07
ASG003_MCF7_6H	MCF7	6H	O08	BRD-K19687926-001-05-8	0.581058	1	DMSO	12	0.007
ASG003_MCF7_6H	MCF7	6H	O09	BRD-K19687926-001-05-8	0.0581058	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	O10	BRD-K76674262-001-03-3	5.456213	10	DMSO	12	0.065
ASG003_MCF7_6H	MCF7	6H	O11	BRD-K76674262-001-03-3	0.5456213	1	DMSO	12	0.007
ASG003_MCF7_6H	MCF7	6H	O12	BRD-K76674262-001-03-3	0.05456213	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	O13	BRD-K62200014-003-08-9	2.92549	10	DMSO	12	0.035
ASG003_MCF7_6H	MCF7	6H	O14	BRD-K62200014-003-08-9	0.292549	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	O15	BRD-K62200014-003-08-9	0.0292549	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	O16	BRD-K32828673-001-02-3	3.533686	10	DMSO	12	0.042
ASG003_MCF7_6H	MCF7	6H	O17	BRD-K32828673-001-02-3	0.3533686	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	O18	BRD-K32828673-001-02-3	0.03533686	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	O19	BRD-A37630846-001-02-2	5.275199	10	DMSO	12	0.063
ASG003_MCF7_6H	MCF7	6H	O20	BRD-A37630846-001-02-2	0.5275199	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	O21	BRD-A37630846-001-02-2	0.05275199	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	O22	BRD-K22149900-001-03-9	5.294018927	9.48519431141211	DMSO	12	0.064
ASG003_MCF7_6H	MCF7	6H	O23	BRD-K22149900-001-03-9	0.529401893	0.948519431678716	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	O24	BRD-K22149900-001-03-9	0.052940189	0.0948519426303672	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	P01	BRD-K02130563-001-07-2	3.494262	10	DMSO	12	0.042
ASG003_MCF7_6H	MCF7	6H	P02	BRD-K02130563-001-07-2	0.3494262	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	P03	BRD-K02130563-001-07-2	0.03494262	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	P04	BRD-K64800655-001-09-0	3.655683421	10.1130525307367	DMSO	12	0.044
ASG003_MCF7_6H	MCF7	6H	P05	BRD-K64800655-001-09-0	0.365568342	1.01130525279703	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	P06	BRD-K64800655-001-09-0	0.036556834	0.101130524726425	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	P07	BRD-K44844162-001-01-6	4.605315	10	DMSO	12	0.055
ASG003_MCF7_6H	MCF7	6H	P08	BRD-K44844162-001-01-6	0.4605315	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	P09	BRD-K44844162-001-01-6	0.04605315	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	P10	BRD-K78659596-001-03-9	3.61029	10	DMSO	12	0.043
ASG003_MCF7_6H	MCF7	6H	P11	BRD-K78659596-001-03-9	0.361029	1	DMSO	12	0.004
ASG003_MCF7_6H	MCF7	6H	P12	BRD-K78659596-001-03-9	0.0361029	0.1	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	P13	BRD-K44227013-001-06-4	5.325595	10	DMSO	12	0.064
ASG003_MCF7_6H	MCF7	6H	P14	BRD-K44227013-001-06-4	0.5325595	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	P15	BRD-K44227013-001-06-4	0.05325595	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	P16	BRD-A81866333-001-01-9	4.995197	10	DMSO	12	0.06
ASG003_MCF7_6H	MCF7	6H	P17	BRD-A81866333-001-01-9	0.4995197	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	P18	BRD-A81866333-001-01-9	0.04995197	0.1	DMSO	12	0.001
ASG003_MCF7_6H	MCF7	6H	P19	BRD-K89732114-001-03-4	4.074955696	10	DMSO	12	0.049
ASG003_MCF7_6H	MCF7	6H	P20	BRD-K89732114-001-03-4	0.40749557	1.00000000098161	DMSO	12	0.005
ASG003_MCF7_6H	MCF7	6H	P21	BRD-K89732114-001-03-4	0.040749557	0.100000000098161	DMSO	12	0
ASG003_MCF7_6H	MCF7	6H	P22	BRD-K71035033-001-01-4	4.98642	10	DMSO	12	0.06
ASG003_MCF7_6H	MCF7	6H	P23	BRD-K71035033-001-01-4	0.498642	1	DMSO	12	0.006
ASG003_MCF7_6H	MCF7	6H	P24	BRD-K71035033-001-01-4	0.0498642	0.1	DMSO	12	0.001
