Metadata_Plate,Metadata_Well,cell_count
BR00092665,A01,964
BR00092665,A02,882
BR00092665,A03,757
BR00092665,A04,772
BR00092665,A05,862
BR00092665,A06,920
BR00092665,A07,762
BR00092665,A08,867
BR00092665,A09,826
BR00092665,A10,949
BR00092665,A11,836
BR00092665,A12,1012
BR00092665,A13,673
BR00092665,A14,612
BR00092665,A15,620
BR00092665,A16,751
BR00092665,A17,937
BR00092665,A18,894
BR00092665,A19,1068
BR00092665,A20,1174
BR00092665,A21,1178
BR00092665,A22,1017
BR00092665,A23,1168
BR00092665,A24,1385
BR00092665,B01,828
BR00092665,B02,796
BR00092665,B03,773
BR00092665,B04,634
BR00092665,B05,622
BR00092665,B06,762
BR00092665,B07,728
BR00092665,B08,822
BR00092665,B09,747
BR00092665,B10,730
BR00092665,B11,732
BR00092665,B12,732
BR00092665,B13,771
BR00092665,B14,763
BR00092665,B15,835
BR00092665,B16,803
BR00092665,B17,793
BR00092665,B18,856
BR00092665,B19,848
BR00092665,B20,940
BR00092665,B21,944
BR00092665,B22,1017
BR00092665,B23,1101
BR00092665,B24,1185
BR00092665,C01,645
BR00092665,C02,832
BR00092665,C03,849
BR00092665,C04,777
BR00092665,C05,805
BR00092665,C06,852
BR00092665,C07,764
BR00092665,C08,971
BR00092665,C09,1001
BR00092665,C10,866
BR00092665,C11,874
BR00092665,C12,885
BR00092665,C13,915
BR00092665,C14,884
BR00092665,C15,906
BR00092665,C16,869
BR00092665,C17,1021
BR00092665,C18,925
BR00092665,C19,820
BR00092665,C20,763
BR00092665,C21,861
BR00092665,C22,848
BR00092665,C23,952
BR00092665,C24,902
BR00092665,D01,672
BR00092665,D02,829
BR00092665,D03,1029
BR00092665,D04,895
BR00092665,D05,876
BR00092665,D06,700
BR00092665,D07,1173
BR00092665,D08,1145
BR00092665,D09,1060
BR00092665,D10,853
BR00092665,D11,1033
BR00092665,D12,1156
BR00092665,D13,1176
BR00092665,D14,1138
BR00092665,D15,1167
BR00092665,D16,1080
BR00092665,D17,1045
BR00092665,D18,1046
