Metadata_Plate,Metadata_Well,cell_count
BR00092780,A01,773
BR00092780,A02,860
BR00092780,A03,883
BR00092780,A04,796
BR00092780,A05,1010
BR00092780,A06,931
BR00092780,A07,383
BR00092780,A08,427
BR00092780,A09,452
BR00092780,A10,508
BR00092780,A11,741
BR00092780,A12,944
BR00092780,A13,785
BR00092780,A14,996
BR00092780,A15,850
BR00092780,A16,853
BR00092780,A17,770
BR00092780,A18,852
BR00092780,A19,791
BR00092780,A20,994
BR00092780,A21,859
BR00092780,A22,2
BR00092780,A23,35
BR00092780,A24,32
BR00092780,B01,880
BR00092780,B02,872
BR00092780,B03,999
BR00092780,B04,1054
BR00092780,B05,1104
BR00092780,B06,873
BR00092780,B07,649
BR00092780,B08,711
BR00092780,B09,872
BR00092780,B10,432
BR00092780,B11,789
BR00092780,B12,929
BR00092780,B13,363
BR00092780,B14,517
BR00092780,B15,884
BR00092780,B16,922
BR00092780,B17,943
BR00092780,B18,983
BR00092780,B19,916
BR00092780,B20,896
BR00092780,B21,1078
BR00092780,B22,985
BR00092780,B23,906
BR00092780,B24,790
BR00092780,C01,969
BR00092780,C02,1093
BR00092780,C03,1191
BR00092780,C04,976
BR00092780,C05,1147
BR00092780,C06,1211
BR00092780,C07,757
BR00092780,C08,937
BR00092780,C09,982
BR00092780,C10,1036
BR00092780,C11,1116
BR00092780,C12,1157
BR00092780,C13,1104
BR00092780,C14,1197
BR00092780,C15,1123
BR00092780,C16,1228
BR00092780,C17,1097
BR00092780,C18,1168
BR00092780,C19,159
BR00092780,C20,160
BR00092780,C21,243
BR00092780,C22,1081
BR00092780,C23,1095
BR00092780,C24,850
BR00092780,D01,866
BR00092780,D02,990
BR00092780,D03,1213
BR00092780,D04,1320
BR00092780,D05,1239
BR00092780,D06,1346
BR00092780,D07,1557
BR00092780,D08,1226
BR00092780,D09,1254
BR00092780,D10,1287
BR00092780,D11,1446
BR00092780,D12,1330
BR00092780,D13,1270
BR00092780,D14,1153
BR00092780,D15,1386
BR00092780,D16,1218
BR00092780,D17,1347
BR00092780,D18,1289
BR00092780,D19,1463
BR00092780,D20,1170
BR00092780,D21,1231
BR00092780,D22,244
BR00092780,D23,1034
BR00092780,D24,979
BR00092780,E01,809
BR00092780,E02,925
BR00092780,E03,1220
BR00092780,E04,1032
BR00092780,E05,1066
BR00092780,E06,964
BR00092780,E07,1528
BR00092780,E08,1450
BR00092780,E09,1539
BR00092780,E10,1312
BR00092780,E11,1431
BR00092780,E12,1366
BR00092780,E13,1173
BR00092780,E14,1423
BR00092780,E15,1306
BR00092780,E16,224
BR00092780,E17,481
BR00092780,E18,1023
BR00092780,E19,1288
BR00092780,E20,1587
BR00092780,E21,1426
BR00092780,E22,1278
BR00092780,E23,994
BR00092780,E24,947
BR00092780,F01,799
BR00092780,F02,989
BR00092780,F03,1074
BR00092780,F04,243
BR00092780,F05,442
BR00092780,F06,1312
BR00092780,F07,1469
BR00092780,F08,1491
BR00092780,F09,1326
BR00092780,F10,1376
BR00092780,F11,1281
BR00092780,F12,1503
BR00092780,F13,1077
BR00092780,F14,1518
BR00092780,F15,1311
BR00092780,F16,1446
BR00092780,F17,1426
BR00092780,F18,1514
BR00092780,F19,273
BR00092780,F20,1101
BR00092780,F21,1153
BR00092780,F22,1221
BR00092780,F23,1049
BR00092780,F24,1085
BR00092780,G01,836
BR00092780,G02,939
BR00092780,G03,1192
BR00092780,G04,1329
BR00092780,G05,1527
BR00092780,G06,1411
BR00092780,G07,101
BR00092780,G08,810
BR00092780,G09,1325
BR00092780,G10,1662
BR00092780,G11,1584
BR00092780,G12,1574
BR00092780,G13,1694
BR00092780,G14,1519
BR00092780,G15,1606
BR00092780,G16,1499
BR00092780,G17,1563
BR00092780,G18,1487
BR00092780,G19,865
BR00092780,G20,1438
BR00092780,G21,1286
BR00092780,G22,334
BR00092780,G23,817
BR00092780,G24,928
BR00092780,H01,810
BR00092780,H02,981
BR00092780,H03,1145
BR00092780,H04,876
BR00092780,H05,1338
BR00092780,H06,1546
BR00092780,H07,286
BR00092780,H08,1356
BR00092780,H09,1509
BR00092780,H10,1662
BR00092780,H11,1341
BR00092780,H12,1776
BR00092780,H13,1422
BR00092780,H14,1511
BR00092780,H15,1432
BR00092780,H16,1327
BR00092780,H17,1343
BR00092780,H18,1732
BR00092780,H19,1495
BR00092780,H20,1504
BR00092780,H21,1388
BR00092780,H22,1148
BR00092780,H23,1116
BR00092780,H24,911
BR00092780,I01,633
BR00092780,I02,1095
BR00092780,I03,1071
BR00092780,I04,85
BR00092780,I05,409
BR00092780,I06,1291
BR00092780,I07,1530
BR00092780,I08,1522
BR00092780,I09,1825
BR00092780,I10,557
BR00092780,I11,613
BR00092780,I12,1390
BR00092780,I13,490
BR00092780,I14,1396
BR00092780,I15,1533
BR00092780,I16,1529
BR00092780,I17,1376
BR00092780,I18,1545
BR00092780,I19,1004
BR00092780,I20,1410
BR00092780,I21,1478
BR00092780,I22,33
BR00092780,I23,204
BR00092780,I24,316
BR00092780,J01,688
BR00092780,J02,1233
BR00092780,J03,1117
BR00092780,J04,3
BR00092780,J05,1458
BR00092780,J06,1617
BR00092780,J08,1498
BR00092780,J09,1614
BR00092780,J10,676
BR00092780,J11,1548
BR00092780,J12,1459
BR00092780,J13,107
BR00092780,J14,1362
BR00092780,J15,1541
BR00092780,J16,388
BR00092780,J17,504
BR00092780,J18,1379
BR00092780,J19,625
BR00092780,J20,1069
BR00092780,J21,1290
BR00092780,J22,1228
BR00092780,J23,1267
BR00092780,J24,943
BR00092780,K01,881
BR00092780,K02,950
BR00092780,K03,1174
BR00092780,K04,185
BR00092780,K05,473
BR00092780,K06,501
BR00092780,K07,1413
BR00092780,K08,1589
BR00092780,K09,1675
BR00092780,K10,1568
BR00092780,K11,1559
BR00092780,K12,1465
BR00092780,K13,1033
BR00092780,K14,1500
BR00092780,K15,1502
BR00092780,K16,1469
BR00092780,K17,1506
BR00092780,K18,1510
BR00092780,K19,1115
BR00092780,K20,1579
BR00092780,K21,1400
BR00092780,K22,245
BR00092780,K23,299
BR00092780,K24,277
BR00092780,L01,794
BR00092780,L02,969
BR00092780,L03,1249
BR00092780,L04,328
BR00092780,L05,1400
BR00092780,L06,1591
BR00092780,L07,1258
BR00092780,L08,1466
BR00092780,L09,1626
BR00092780,L10,505
BR00092780,L11,934
BR00092780,L12,1394
BR00092780,L13,662
BR00092780,L14,1200
BR00092780,L15,1390
BR00092780,L16,1401
BR00092780,L17,1451
BR00092780,L18,1543
BR00092780,L19,1385
BR00092780,L20,1356
BR00092780,L21,1370
BR00092780,L22,1295
BR00092780,L23,1110
BR00092780,L24,947
BR00092780,M01,451
BR00092780,M02,968
BR00092780,M03,1171
BR00092780,M04,997
BR00092780,M05,1252
BR00092780,M06,1188
BR00092780,M07,10
BR00092780,M08,1113
BR00092780,M09,1496
BR00092780,M10,81
BR00092780,M11,1103
BR00092780,M12,1379
BR00092780,M13,1347
BR00092780,M14,1355
BR00092780,M15,1184
BR00092780,M16,1090
BR00092780,M17,1125
BR00092780,M18,1159
BR00092780,M19,1332
BR00092780,M20,1191
BR00092780,M21,1062
BR00092780,M22,1072
BR00092780,M23,1020
BR00092780,M24,870
BR00092780,N01,57
BR00092780,N02,190
BR00092780,N03,365
BR00092780,N04,1083
BR00092780,N05,1128
BR00092780,N06,1084
BR00092780,N07,14
BR00092780,N08,969
BR00092780,N09,1084
BR00092780,N10,115
BR00092780,N11,261
BR00092780,N12,1202
BR00092780,N13,821
BR00092780,N14,898
BR00092780,N15,995
BR00092780,N16,830
BR00092780,N17,943
BR00092780,N18,1048
BR00092780,N19,824
BR00092780,N20,989
BR00092780,N21,1044
BR00092780,N22,641
BR00092780,N23,904
BR00092780,N24,895
BR00092780,O01,945
BR00092780,O02,852
BR00092780,O03,1084
BR00092780,O04,921
BR00092780,O05,1045
BR00092780,O06,919
BR00092780,O07,26
BR00092780,O08,38
BR00092780,O09,295
BR00092780,O10,470
BR00092780,O11,799
BR00092780,O12,794
BR00092780,O13,812
BR00092780,O14,852
BR00092780,O15,720
BR00092780,O16,801
BR00092780,O17,836
BR00092780,O18,885
BR00092780,O19,808
BR00092780,O20,904
BR00092780,O21,975
BR00092780,O22,834
BR00092780,O23,815
BR00092780,O24,845
BR00092780,P01,817
BR00092780,P02,938
BR00092780,P03,865
BR00092780,P04,856
BR00092780,P05,653
BR00092780,P06,677
BR00092780,P07,964
BR00092780,P08,845
BR00092780,P09,935
BR00092780,P10,624
BR00092780,P11,622
BR00092780,P12,745
BR00092780,P13,616
BR00092780,P14,618
BR00092780,P15,643
BR00092780,P16,7
BR00092780,P17,80
BR00092780,P18,173
BR00092780,P19,195
BR00092780,P20,752
BR00092780,P21,747
BR00092780,P22,249
BR00092780,P23,142
BR00092780,P24,355
