Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015211,A01,1917
SQ00015211,A02,2099
SQ00015211,A03,2128
SQ00015211,A04,2216
SQ00015211,A05,2319
SQ00015211,A06,2205
SQ00015211,A07,2217
SQ00015211,A08,2124
SQ00015211,A09,1919
SQ00015211,A10,2141
SQ00015211,A11,1886
SQ00015211,A12,2475
SQ00015211,A13,2146
SQ00015211,A14,2102
SQ00015211,A15,2298
SQ00015211,A16,2138
SQ00015211,A17,2342
SQ00015211,A18,2499
SQ00015211,A19,1925
SQ00015211,A20,2255
SQ00015211,A21,2456
SQ00015211,A22,2438
SQ00015211,A23,2270
SQ00015211,A24,2152
SQ00015211,B01,2299
SQ00015211,B02,2275
SQ00015211,B03,2393
SQ00015211,B04,1993
SQ00015211,B05,2241
SQ00015211,B06,2602
SQ00015211,B07,2034
SQ00015211,B08,2316
SQ00015211,B09,2477
SQ00015211,B10,2368
SQ00015211,B11,2491
SQ00015211,B12,2419
SQ00015211,B13,2422
SQ00015211,B14,2541
SQ00015211,B15,2727
SQ00015211,B16,2369
SQ00015211,B17,2195
SQ00015211,B18,2647
SQ00015211,B19,84
SQ00015211,B20,978
SQ00015211,B21,1196
SQ00015211,B22,1396
SQ00015211,B23,1867
SQ00015211,B24,2390
SQ00015211,C01,1109
SQ00015211,C02,886
SQ00015211,C03,1429
SQ00015211,C04,1596
SQ00015211,C05,2093
SQ00015211,C06,2410
SQ00015211,C07,2411
SQ00015211,C08,2410
SQ00015211,C09,2318
SQ00015211,C10,2425
SQ00015211,C11,2435
SQ00015211,C12,2383
SQ00015211,C13,2360
SQ00015211,C14,2107
SQ00015211,C15,2282
SQ00015211,C16,2200
SQ00015211,C17,2370
SQ00015211,C18,2206
SQ00015211,C19,81
SQ00015211,C20,95
SQ00015211,C21,84
SQ00015211,C22,103
SQ00015211,C23,94
SQ00015211,C24,92
SQ00015211,D01,2193
SQ00015211,D02,2554
SQ00015211,D03,2194
SQ00015211,D04,2224
SQ00015211,D05,2190
SQ00015211,D06,2562
SQ00015211,D07,2422
SQ00015211,D08,2527
SQ00015211,D09,2218
SQ00015211,D10,2736
SQ00015211,D11,2222
SQ00015211,D12,2642
SQ00015211,D13,115
SQ00015211,D14,184
SQ00015211,D15,347
SQ00015211,D16,972
SQ00015211,D17,1901
SQ00015211,D18,2106
SQ00015211,D19,1121
SQ00015211,D20,1100
SQ00015211,D21,1146
SQ00015211,D22,849
SQ00015211,D23,731
SQ00015211,D24,779
SQ00015211,E01,1234
SQ00015211,E02,2701
SQ00015211,E03,2504
SQ00015211,E04,2908
SQ00015211,E05,2594
SQ00015211,E06,2714
SQ00015211,E07,120
SQ00015211,E08,159
SQ00015211,E09,139
SQ00015211,E10,172
SQ00015211,E11,132
SQ00015211,E12,439
SQ00015211,E13,2613
SQ00015211,E14,2514
SQ00015211,E15,2638
SQ00015211,E16,2643
SQ00015211,E17,2421
SQ00015211,E18,2496
SQ00015211,E19,2353
SQ00015211,E20,2798
SQ00015211,E21,2444
SQ00015211,E22,2631
SQ00015211,E23,2222
SQ00015211,E24,2300
SQ00015211,F01,1531
SQ00015211,F02,2251
SQ00015211,F03,2126
SQ00015211,F04,2261
SQ00015211,F05,2277
SQ00015211,F06,2661
SQ00015211,F07,2679
SQ00015211,F08,2615
SQ00015211,F09,2745
SQ00015211,F10,2490
SQ00015211,F11,2887
SQ00015211,F12,2420
SQ00015211,F13,2337
SQ00015211,F14,2838
SQ00015211,F15,2446
SQ00015211,F16,2521
SQ00015211,F17,2579
SQ00015211,F18,2741
SQ00015211,F19,2648
SQ00015211,F20,2564
SQ00015211,F21,2662
SQ00015211,F22,2105
SQ00015211,F23,2494
SQ00015211,F24,2510
SQ00015211,G01,2515
SQ00015211,G02,2549
SQ00015211,G03,2486
SQ00015211,G04,2426
SQ00015211,G05,2567
SQ00015211,G06,2951
SQ00015211,G07,2700
SQ00015211,G08,2750
SQ00015211,G09,2588
SQ00015211,G10,2698
SQ00015211,G11,2795
SQ00015211,G12,2586
SQ00015211,G13,75
SQ00015211,G14,104
SQ00015211,G15,95
SQ00015211,G16,91
SQ00015211,G17,105
SQ00015211,G18,89
SQ00015211,G19,2378
SQ00015211,G20,2599
SQ00015211,G21,2767
SQ00015211,G22,2660
SQ00015211,G23,2594
SQ00015211,G24,2522
SQ00015211,H01,2241
SQ00015211,H02,2697
SQ00015211,H03,2558
SQ00015211,H04,2429
SQ00015211,H05,2698
SQ00015211,H06,2691
SQ00015211,H07,2370
SQ00015211,H08,2630
SQ00015211,H09,2740
SQ00015211,H10,2233
SQ00015211,H11,2770
SQ00015211,H12,2561
SQ00015211,H13,2820
SQ00015211,H14,2447
SQ00015211,H15,2534
SQ00015211,H16,2588
SQ00015211,H17,2559
SQ00015211,H18,2646
SQ00015211,H19,2335
SQ00015211,H20,2731
SQ00015211,H21,2622
SQ00015211,H22,2388
SQ00015211,H23,2320
SQ00015211,H24,2685
SQ00015211,I01,2608
SQ00015211,I02,2638
SQ00015211,I03,2525
SQ00015211,I04,2754
SQ00015211,I05,2508
SQ00015211,I06,2617
SQ00015211,I07,2361
SQ00015211,I08,2584
SQ00015211,I09,2451
SQ00015211,I10,2448
SQ00015211,I11,2633
SQ00015211,I12,2692
SQ00015211,I13,2187
SQ00015211,I14,2445
SQ00015211,I15,2189
SQ00015211,I16,2645
SQ00015211,I17,2521
SQ00015211,I18,2859
SQ00015211,I19,2457
SQ00015211,I20,2621
SQ00015211,I21,2473
SQ00015211,I22,2526
SQ00015211,I23,2380
SQ00015211,I24,2577
SQ00015211,J01,2460
SQ00015211,J02,2441
SQ00015211,J03,2555
SQ00015211,J04,2670
SQ00015211,J05,2569
SQ00015211,J06,2635
SQ00015211,J07,2859
SQ00015211,J08,2774
SQ00015211,J09,2685
SQ00015211,J10,2614
SQ00015211,J11,2704
SQ00015211,J12,2763
SQ00015211,J13,2282
SQ00015211,J14,2427
SQ00015211,J15,2500
SQ00015211,J16,2563
SQ00015211,J17,2701
SQ00015211,J18,2591
SQ00015211,J19,2480
SQ00015211,J20,2330
SQ00015211,J21,2592
SQ00015211,J22,2167
SQ00015211,J23,2426
SQ00015211,J24,2509
SQ00015211,K01,332
SQ00015211,K02,464
SQ00015211,K03,966
