Metadata_Plate,Metadata_Well,cell_count
BR00092728,A01,700
BR00092728,A02,920
BR00092728,A03,986
BR00092728,A04,807
BR00092728,A05,817
BR00092728,A06,807
BR00092728,A07,728
BR00092728,A08,749
BR00092728,A09,742
BR00092728,A10,911
BR00092728,A11,818
BR00092728,A12,716
BR00092728,A13,77
BR00092728,A14,92
BR00092728,A15,201
BR00092728,A16,374
BR00092728,A17,496
BR00092728,A18,599
BR00092728,A19,732
BR00092728,A20,800
BR00092728,A21,786
BR00092728,A22,86
BR00092728,A23,67
BR00092728,A24,119
BR00092728,B01,842
BR00092728,B02,1104
BR00092728,B03,876
BR00092728,B04,180
BR00092728,B05,489
BR00092728,B06,802
BR00092728,B07,289
BR00092728,B08,714
BR00092728,B09,723
BR00092728,B10,507
BR00092728,B11,637
BR00092728,B12,573
BR00092728,B13,908
BR00092728,B14,797
BR00092728,B15,871
BR00092728,B16,834
BR00092728,B17,938
BR00092728,B18,863
BR00092728,B19,947
BR00092728,B20,1031
BR00092728,B21,896
BR00092728,B22,984
BR00092728,B23,839
BR00092728,B24,1066
BR00092728,C01,581
BR00092728,C02,963
BR00092728,C03,1181
BR00092728,C04,98
BR00092728,C05,315
BR00092728,C06,686
BR00092728,C07,669
BR00092728,C08,687
BR00092728,C09,915
BR00092728,C10,1076
BR00092728,C11,995
BR00092728,C12,1029
BR00092728,C13,1049
BR00092728,C14,1018
BR00092728,C15,1009
BR00092728,C16,1147
BR00092728,C17,953
BR00092728,C18,733
BR00092728,C19,348
BR00092728,C20,300
BR00092728,C21,307
BR00092728,C22,246
BR00092728,C23,216
BR00092728,C24,207
BR00092728,D01,469
BR00092728,D02,667
BR00092728,D03,985
BR00092728,D04,378
BR00092728,D05,227
BR00092728,D06,180
BR00092728,D07,852
BR00092728,D08,963
BR00092728,D09,1033
BR00092728,D10,14
BR00092728,D11,11
BR00092728,D12,674
BR00092728,D13,1048
BR00092728,D14,1218
BR00092728,D15,1189
BR00092728,D16,630
BR00092728,D17,653
BR00092728,D18,730
BR00092728,D19,270
BR00092728,D20,1114
BR00092728,D21,1005
BR00092728,D22,898
BR00092728,D23,945
BR00092728,D24,978
BR00092728,E01,676
BR00092728,E02,918
BR00092728,E03,1029
BR00092728,E04,1061
BR00092728,E05,1014
BR00092728,E06,1099
BR00092728,E07,908
BR00092728,E08,1100
BR00092728,E09,1317
BR00092728,E10,1279
BR00092728,E11,1160
BR00092728,E12,1334
BR00092728,E13,756
BR00092728,E14,1095
BR00092728,E15,1079
BR00092728,E16,868
BR00092728,E17,1012
BR00092728,E18,910
BR00092728,E19,1165
BR00092728,E20,1059
BR00092728,E21,1138
BR00092728,E22,909
BR00092728,E23,1021
BR00092728,E24,867
BR00092728,F01,873
BR00092728,F02,1015
BR00092728,F03,981
BR00092728,F04,245
BR00092728,F05,1174
BR00092728,F06,1037
BR00092728,F07,1166
BR00092728,F08,1133
BR00092728,F09,966
BR00092728,F10,550
BR00092728,F11,952
BR00092728,F12,999
BR00092728,F13,804
BR00092728,F14,1010
BR00092728,F15,1072
BR00092728,F16,104
BR00092728,F17,105
BR00092728,F18,666
BR00092728,F19,1111
BR00092728,F20,1215
BR00092728,F21,922
BR00092728,F22,893
BR00092728,F23,986
BR00092728,F24,1025
BR00092728,G01,669
BR00092728,G02,961
BR00092728,G03,1064
BR00092728,G04,670
BR00092728,G05,1176
BR00092728,G06,1114
BR00092728,G07,1084
BR00092728,G08,669
BR00092728,G09,1092
BR00092728,G10,987
BR00092728,G11,1166
BR00092728,G12,1170
BR00092728,G13,976
BR00092728,G14,992
BR00092728,G15,1185
BR00092728,G16,995
BR00092728,G17,967
BR00092728,G18,1000
BR00092728,G19,891
BR00092728,G20,972
BR00092728,G21,780
BR00092728,G22,821
BR00092728,G23,994
BR00092728,G24,735
BR00092728,H01,767
BR00092728,H02,959
BR00092728,H03,883
BR00092728,H04,1117
BR00092728,H05,1155
BR00092728,H06,1165
BR00092728,H07,962
BR00092728,H08,1078
BR00092728,H09,1120
BR00092728,H10,1211
BR00092728,H11,1131
BR00092728,H12,1182
BR00092728,H13,1013
BR00092728,H14,1142
BR00092728,H15,1231
BR00092728,H16,1225
BR00092728,H17,1194
BR00092728,H18,1039
BR00092728,H19,292
BR00092728,H20,321
BR00092728,H21,473
BR00092728,H22,504
BR00092728,H23,783
BR00092728,H24,781
BR00092728,I01,96
BR00092728,I02,104
BR00092728,I03,180
BR00092728,I04,26
BR00092728,I05,1027
BR00092728,I06,938
BR00092728,I07,19
BR00092728,I08,11
BR00092728,I09,331
BR00092728,I10,966
BR00092728,I11,1058
BR00092728,I12,763
BR00092728,I13,1046
BR00092728,I14,1132
BR00092728,I15,1310
BR00092728,I16,66
BR00092728,I17,74
BR00092728,I18,86
BR00092728,I19,1028
BR00092728,I20,1003
BR00092728,I21,1212
BR00092728,I22,1019
BR00092728,I23,955
BR00092728,I24,802
BR00092728,J01,504
BR00092728,J02,929
BR00092728,J03,1054
BR00092728,J04,71
BR00092728,J05,114
BR00092728,J06,849
BR00092728,J07,992
BR00092728,J08,1109
BR00092728,J09,1071
BR00092728,J10,24
BR00092728,J11,228
BR00092728,J12,629
BR00092728,J13,778
BR00092728,J14,986
BR00092728,J15,1106
BR00092728,J16,1096
BR00092728,J17,983
BR00092728,J18,995
BR00092728,J19,146
BR00092728,J20,134
BR00092728,J21,404
BR00092728,J22,580
BR00092728,J23,872
BR00092728,J24,856
BR00092728,K01,196
BR00092728,K02,738
BR00092728,K03,1169
BR00092728,K04,1177
BR00092728,K05,993
BR00092728,K06,1114
BR00092728,K07,365
BR00092728,K08,227
BR00092728,K09,251
BR00092728,K10,312
BR00092728,K11,381
BR00092728,K12,303
BR00092728,K13,618
BR00092728,K14,682
BR00092728,K15,988
BR00092728,K16,669
BR00092728,K17,849
BR00092728,K18,961
BR00092728,K19,657
BR00092728,K20,977
BR00092728,K21,1180
BR00092728,K22,470
BR00092728,K23,792
BR00092728,K24,795
BR00092728,L01,126
BR00092728,L02,783
BR00092728,L03,916
BR00092728,L04,914
BR00092728,L05,1054
BR00092728,L06,1149
BR00092728,L07,680
BR00092728,L08,1052
BR00092728,L09,1111
BR00092728,L10,764
BR00092728,L11,942
BR00092728,L12,838
BR00092728,L13,533
BR00092728,L14,716
BR00092728,L15,554
BR00092728,L16,628
BR00092728,L17,1073
BR00092728,L18,988
BR00092728,L19,1034
BR00092728,L20,1135
BR00092728,L21,976
BR00092728,L22,304
BR00092728,L23,781
BR00092728,L24,708
BR00092728,M01,352
BR00092728,M02,898
BR00092728,M03,968
BR00092728,M04,807
BR00092728,M05,868
BR00092728,M06,953
BR00092728,M07,77
BR00092728,M08,83
BR00092728,M09,114
BR00092728,M10,1148
BR00092728,M11,1017
BR00092728,M12,863
BR00092728,M13,223
BR00092728,M14,504
BR00092728,M15,641
BR00092728,M16,1117
BR00092728,M17,1044
BR00092728,M18,847
BR00092728,M19,33
BR00092728,M20,734
BR00092728,M21,795
BR00092728,M22,34
BR00092728,M23,19
BR00092728,M24,151
BR00092728,N01,175
BR00092728,N02,90
BR00092728,N03,634
BR00092728,N04,478
BR00092728,N05,712
BR00092728,N06,806
BR00092728,N07,20
BR00092728,N08,677
BR00092728,N09,762
BR00092728,N10,824
BR00092728,N11,1017
BR00092728,N12,1002
BR00092728,N13,283
BR00092728,N14,1114
BR00092728,N15,889
BR00092728,N16,865
BR00092728,N17,825
BR00092728,N18,903
BR00092728,N19,683
BR00092728,N20,773
BR00092728,N21,716
BR00092728,N22,424
BR00092728,N23,536
BR00092728,N24,558
BR00092728,O01,759
BR00092728,O02,720
BR00092728,O03,1032
BR00092728,O04,760
BR00092728,O05,799
BR00092728,O06,686
BR00092728,O07,603
BR00092728,O08,760
BR00092728,O09,706
BR00092728,O10,55
BR00092728,O11,67
BR00092728,O12,68
BR00092728,O13,658
BR00092728,O14,881
BR00092728,O15,897
BR00092728,O16,63
BR00092728,O17,302
BR00092728,O18,815
BR00092728,O19,57
BR00092728,O20,68
BR00092728,O21,388
BR00092728,O22,3
BR00092728,O23,4
BR00092728,O24,301
BR00092728,P01,250
BR00092728,P02,186
BR00092728,P03,216
BR00092728,P04,76
BR00092728,P05,132
BR00092728,P06,462
BR00092728,P07,626
BR00092728,P08,595
BR00092728,P09,649
BR00092728,P10,257
BR00092728,P11,233
BR00092728,P12,317
BR00092728,P13,10
BR00092728,P14,529
BR00092728,P15,705
BR00092728,P16,593
BR00092728,P17,927
BR00092728,P18,753
BR00092728,P19,624
BR00092728,P20,725
BR00092728,P21,747
BR00092728,P22,523
BR00092728,P23,481
BR00092728,P24,757
