Metadata_Plate,Metadata_Well,cell_count
BR00092755,A01,1822
BR00092755,A02,1538
BR00092755,A03,1567
BR00092755,A04,896
BR00092755,A05,1562
BR00092755,A06,1495
BR00092755,A07,541
BR00092755,A08,443
BR00092755,A09,652
BR00092755,A10,1334
BR00092755,A11,1663
BR00092755,A12,1578
BR00092755,A13,241
BR00092755,A14,222
BR00092755,A15,516
BR00092755,A16,336
BR00092755,A17,451
BR00092755,A18,1331
BR00092755,A19,1497
BR00092755,A20,1307
BR00092755,A21,1597
BR00092755,A22,233
BR00092755,A23,575
BR00092755,A24,1135
BR00092755,B01,1653
BR00092755,B02,1545
BR00092755,B03,1482
BR00092755,B04,220
BR00092755,B05,271
BR00092755,B06,1228
BR00092755,B07,819
BR00092755,B08,1112
BR00092755,B09,1450
BR00092755,B10,496
BR00092755,B11,721
BR00092755,B12,734
BR00092755,B13,1542
BR00092755,B14,1346
BR00092755,B15,1689
BR00092755,B16,842
BR00092755,B17,1355
BR00092755,B18,1266
BR00092755,B19,1341
BR00092755,B20,1376
BR00092755,B21,1219
BR00092755,B22,1004
BR00092755,B23,1251
BR00092755,B24,1574
BR00092755,C01,535
BR00092755,C02,1400
BR00092755,C03,1509
BR00092755,C04,226
BR00092755,C05,156
BR00092755,C06,393
BR00092755,C07,340
BR00092755,C08,695
BR00092755,C09,1538
BR00092755,C10,1584
BR00092755,C11,1271
BR00092755,C12,1659
BR00092755,C13,1026
BR00092755,C14,1396
BR00092755,C15,1544
BR00092755,C16,1242
BR00092755,C17,1514
BR00092755,C18,1588
BR00092755,C19,71
BR00092755,C20,87
BR00092755,C21,86
BR00092755,C22,75
BR00092755,C23,68
BR00092755,C24,56
BR00092755,D01,369
BR00092755,D02,491
BR00092755,D03,1259
BR00092755,D04,200
BR00092755,D05,150
BR00092755,D06,329
BR00092755,D07,1032
BR00092755,D08,1722
BR00092755,D09,1690
BR00092755,D10,25
BR00092755,D11,38
BR00092755,D12,709
BR00092755,D13,1160
BR00092755,D14,1764
BR00092755,D15,1489
BR00092755,D16,426
BR00092755,D17,420
BR00092755,D18,391
BR00092755,D19,444
BR00092755,D20,968
BR00092755,D21,1328
BR00092755,D22,1339
BR00092755,D23,1273
BR00092755,D24,1308
BR00092755,E01,851
BR00092755,E02,1683
BR00092755,E03,1659
BR00092755,E04,1010
BR00092755,E05,1553
BR00092755,E06,1776
BR00092755,E07,1261
BR00092755,E08,1592
BR00092755,E09,1766
BR00092755,E10,1877
BR00092755,E11,1683
BR00092755,E12,1787
BR00092755,E13,339
BR00092755,E14,1656
BR00092755,E15,1499
BR00092755,E16,927
BR00092755,E17,1018
BR00092755,E18,1193
BR00092755,E19,1816
BR00092755,E20,1579
BR00092755,E21,1682
BR00092755,E22,912
BR00092755,E23,1509
BR00092755,E24,1351
BR00092755,F01,1274
BR00092755,F02,1792
BR00092755,F03,1615
BR00092755,F04,218
BR00092755,F05,1323
BR00092755,F06,2021
BR00092755,F07,1557
BR00092755,F08,1756
BR00092755,F09,1863
BR00092755,F10,903
BR00092755,F11,1563
BR00092755,F12,1807
BR00092755,F13,500
BR00092755,F14,1462
BR00092755,F15,1631
BR00092755,F16,53
BR00092755,F17,74
BR00092755,F18,185
BR00092755,F19,1282
BR00092755,F20,1906
BR00092755,F21,1585
BR00092755,F22,1117
BR00092755,F23,1332
BR00092755,F24,1324
BR00092755,G01,1199
BR00092755,G02,1405
BR00092755,G03,1898
BR00092755,G04,1015
BR00092755,G05,1627
BR00092755,G06,1769
BR00092755,G07,2263
BR00092755,G08,1779
BR00092755,G09,1995
BR00092755,G10,1205
BR00092755,G11,1691
BR00092755,G12,1844
BR00092755,G13,1660
BR00092755,G14,1768
BR00092755,G15,1776
BR00092755,G16,1825
BR00092755,G17,1668
BR00092755,G18,1777
BR00092755,G19,1045
BR00092755,G20,1711
BR00092755,G21,1521
BR00092755,G22,1329
BR00092755,G23,1331
BR00092755,G24,1133
BR00092755,H01,1339
BR00092755,H02,1646
BR00092755,H03,1711
BR00092755,H04,1685
BR00092755,H05,1827
BR00092755,H06,1694
BR00092755,H07,1226
BR00092755,H08,1882
BR00092755,H09,1956
BR00092755,H10,1889
BR00092755,H11,1741
BR00092755,H12,1717
BR00092755,H13,1593
BR00092755,H14,1810
BR00092755,H15,1817
BR00092755,H16,1649
BR00092755,H17,1619
BR00092755,H18,1899
BR00092755,H19,190
BR00092755,H20,180
BR00092755,H21,256
BR00092755,H22,436
BR00092755,H23,1209
BR00092755,H24,1279
BR00092755,I01,224
BR00092755,I02,230
BR00092755,I03,356
BR00092755,I04,41
