Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015155,A01,1721
SQ00015155,A02,1952
SQ00015155,A03,1856
SQ00015155,A04,2027
SQ00015155,A05,1995
SQ00015155,A06,2101
SQ00015155,A07,1600
SQ00015155,A08,2140
SQ00015155,A09,1905
SQ00015155,A10,2181
SQ00015155,A11,1878
SQ00015155,A12,1993
SQ00015155,A13,2225
SQ00015155,A14,2237
SQ00015155,A15,2189
SQ00015155,A16,1956
SQ00015155,A17,1964
SQ00015155,A18,1810
SQ00015155,A19,180
SQ00015155,A20,278
SQ00015155,A21,230
SQ00015155,A22,218
SQ00015155,A23,255
SQ00015155,A24,343
SQ00015155,B01,2151
SQ00015155,B02,2140
SQ00015155,B03,2208
SQ00015155,B04,2436
SQ00015155,B05,2327
SQ00015155,B06,2210
SQ00015155,B07,2098
SQ00015155,B08,2826
SQ00015155,B09,2768
SQ00015155,B10,2285
SQ00015155,B11,2662
SQ00015155,B12,2263
SQ00015155,B13,1276
SQ00015155,B14,2241
SQ00015155,B15,2777
SQ00015155,B16,2445
SQ00015155,B17,2244
SQ00015155,B18,2432
SQ00015155,B19,2559
SQ00015155,B20,2282
SQ00015155,B21,2472
SQ00015155,B22,2251
SQ00015155,B23,2171
SQ00015155,B24,1939
SQ00015155,C01,2324
SQ00015155,C02,2679
SQ00015155,C03,2648
SQ00015155,C04,2679
SQ00015155,C05,2602
SQ00015155,C06,2991
SQ00015155,C07,2892
SQ00015155,C08,2748
SQ00015155,C09,2695
SQ00015155,C10,2770
SQ00015155,C11,3105
SQ00015155,C12,2881
SQ00015155,C13,2822
SQ00015155,C14,2863
SQ00015155,C15,3004
SQ00015155,C16,2675
SQ00015155,C17,2446
SQ00015155,C18,2726
SQ00015155,C19,41
SQ00015155,C20,63
SQ00015155,C21,57
SQ00015155,C22,58
SQ00015155,C23,45
SQ00015155,C24,50
SQ00015155,D01,1008
SQ00015155,D02,2233
SQ00015155,D03,2309
SQ00015155,D04,2563
SQ00015155,D05,2227
SQ00015155,D06,2670
SQ00015155,D07,2937
SQ00015155,D08,3257
SQ00015155,D09,3281
SQ00015155,D10,3236
SQ00015155,D11,2871
SQ00015155,D12,3081
SQ00015155,D13,2996
SQ00015155,D14,3024
SQ00015155,D15,2701
SQ00015155,D16,2687
SQ00015155,D17,2597
SQ00015155,D18,2538
SQ00015155,D19,2831
SQ00015155,D20,2833
SQ00015155,D21,2963
SQ00015155,D22,2454
SQ00015155,D23,2305
SQ00015155,D24,2048
SQ00015155,E01,2227
SQ00015155,E02,2623
SQ00015155,E03,2646
SQ00015155,E04,3420
SQ00015155,E05,3573
SQ00015155,E06,3216
SQ00015155,E07,3321
SQ00015155,E08,2972
SQ00015155,E09,2924
SQ00015155,E10,2819
SQ00015155,E11,3268
SQ00015155,E12,3361
SQ00015155,E13,2446
SQ00015155,E14,2871
SQ00015155,E15,3269
SQ00015155,E16,3075
SQ00015155,E17,2977
SQ00015155,E18,3093
SQ00015155,E19,467
SQ00015155,E20,383
SQ00015155,E21,268
SQ00015155,E22,288
SQ00015155,E23,544
SQ00015155,E24,1761
SQ00015155,F01,2611
SQ00015155,F02,2849
SQ00015155,F03,3007
SQ00015155,F04,3538
SQ00015155,F05,2997
SQ00015155,F06,2909
SQ00015155,F07,3029
SQ00015155,F08,3418
SQ00015155,F09,2897
SQ00015155,F10,3069
SQ00015155,F11,2981
SQ00015155,F12,3058
SQ00015155,F13,817
SQ00015155,F14,3246
SQ00015155,F15,3174
SQ00015155,F16,3244
SQ00015155,F17,2688
SQ00015155,F18,2927
SQ00015155,F19,2474
SQ00015155,F20,2658
SQ00015155,F21,2998
SQ00015155,F22,2672
SQ00015155,F23,2716
SQ00015155,F24,2192
SQ00015155,G01,2716
SQ00015155,G02,2481
SQ00015155,G03,3063
SQ00015155,G04,3056
SQ00015155,G05,2875
SQ00015155,G06,3336
SQ00015155,G07,3153
SQ00015155,G08,3003
SQ00015155,G09,3160
SQ00015155,G10,2953
SQ00015155,G11,2737
SQ00015155,G12,2937
SQ00015155,G13,93
SQ00015155,G14,100
SQ00015155,G15,95
SQ00015155,G16,78
SQ00015155,G17,81
SQ00015155,G18,87
SQ00015155,G19,1179
SQ00015155,G20,3062
SQ00015155,G21,3134
SQ00015155,G22,2797
SQ00015155,G23,2300
SQ00015155,G24,2035
SQ00015155,H01,2036
SQ00015155,H02,2666
SQ00015155,H03,2720
SQ00015155,H04,3068
SQ00015155,H05,3495
SQ00015155,H06,2915
SQ00015155,H07,2962
SQ00015155,H08,3184
SQ00015155,H09,2690
SQ00015155,H10,3190
SQ00015155,H11,3095
SQ00015155,H12,2953
SQ00015155,H13,266
SQ00015155,H14,422
SQ00015155,H15,373
SQ00015155,H16,2620
SQ00015155,H17,2864
SQ00015155,H18,2670
SQ00015155,H19,2892
SQ00015155,H20,2974
SQ00015155,H21,2947
SQ00015155,H22,2791
SQ00015155,H23,2730
SQ00015155,H24,1871
SQ00015155,I01,1772
SQ00015155,I02,2338
SQ00015155,I03,2874
SQ00015155,I04,2861
SQ00015155,I05,3383
SQ00015155,I06,2627
SQ00015155,I07,2848
SQ00015155,I08,2823
SQ00015155,I09,2534
SQ00015155,I10,2762
SQ00015155,I11,2941
SQ00015155,I12,2816
SQ00015155,I13,2736
SQ00015155,I14,2704
SQ00015155,I15,2629
SQ00015155,I16,2732
SQ00015155,I17,2812
SQ00015155,I18,2654
SQ00015155,I19,315
SQ00015155,I20,223
SQ00015155,I21,310
SQ00015155,I22,989
SQ00015155,I23,2195
SQ00015155,I24,1627
SQ00015155,J01,1019
SQ00015155,J02,2168
SQ00015155,J03,2843
SQ00015155,J04,2775
SQ00015155,J05,3077
SQ00015155,J06,3112
SQ00015155,J07,519
SQ00015155,J08,1223
SQ00015155,J09,1536
SQ00015155,J10,1885
SQ00015155,J11,2234
SQ00015155,J12,2630
SQ00015155,J13,2984
SQ00015155,J14,2942
SQ00015155,J15,3016
SQ00015155,J16,3003
SQ00015155,J17,2921
SQ00015155,J18,2490
SQ00015155,J19,2301
SQ00015155,J20,2642
SQ00015155,J21,2756
SQ00015155,J22,2872
SQ00015155,J23,2456
SQ00015155,J24,1784
SQ00015155,K01,2167
SQ00015155,K02,2558
SQ00015155,K03,3053
SQ00015155,K04,2843
SQ00015155,K05,2816
SQ00015155,K06,3134
SQ00015155,K07,39
SQ00015155,K08,37
SQ00015155,K09,42
SQ00015155,K10,24
SQ00015155,K11,43
SQ00015155,K12,47
SQ00015155,K13,2697
SQ00015155,K14,2943
SQ00015155,K15,2985
SQ00015155,K16,2840
SQ00015155,K17,2411
SQ00015155,K18,2629
SQ00015155,K19,2081
SQ00015155,K20,2773
SQ00015155,K21,3077
SQ00015155,K22,2823
SQ00015155,K23,2312
SQ00015155,K24,2136
SQ00015155,L01,1683
SQ00015155,L02,2522
SQ00015155,L03,2859
SQ00015155,L04,3161
SQ00015155,L05,3151
SQ00015155,L06,3246
SQ00015155,L07,2961
SQ00015155,L08,2931
SQ00015155,L09,2948
SQ00015155,L10,3134
SQ00015155,L11,3402
SQ00015155,L12,2500
SQ00015155,L13,3400
SQ00015155,L14,2996
SQ00015155,L15,3024
SQ00015155,L16,2889
SQ00015155,L17,2625
SQ00015155,L18,2726
SQ00015155,L19,2616
SQ00015155,L20,3147
SQ00015155,L21,2921
SQ00015155,L22,2887
SQ00015155,L23,2498
SQ00015155,L24,2108
SQ00015155,M01,930
SQ00015155,M02,1838
SQ00015155,M03,2037
SQ00015155,M04,2379
SQ00015155,M05,2637
SQ00015155,M06,2238
SQ00015155,M07,3013
SQ00015155,M08,3136
SQ00015155,M09,2603
SQ00015155,M10,3297
SQ00015155,M11,2888
SQ00015155,M12,2742
SQ00015155,M13,3130
SQ00015155,M14,2983
SQ00015155,M15,3098
SQ00015155,M16,2894
SQ00015155,M17,2768
SQ00015155,M18,2840
SQ00015155,M19,2865
SQ00015155,M20,2266
SQ00015155,M21,2482
SQ00015155,M22,2258
SQ00015155,M23,2310
SQ00015155,M24,2249
SQ00015155,N01,1405
SQ00015155,N02,2167
SQ00015155,N03,2286
SQ00015155,N04,2972
SQ00015155,N05,2715
SQ00015155,N06,2770
SQ00015155,N07,2889
SQ00015155,N08,2380
SQ00015155,N09,2940
SQ00015155,N10,2454
SQ00015155,N11,2870
SQ00015155,N12,2541
SQ00015155,N13,2343
SQ00015155,N14,2509
SQ00015155,N15,2424
SQ00015155,N16,2764
SQ00015155,N17,2845
SQ00015155,N18,2460
SQ00015155,N19,2032
SQ00015155,N20,2508
SQ00015155,N21,2183
SQ00015155,N22,2621
SQ00015155,N23,1935
SQ00015155,N24,2064
SQ00015155,O01,43
SQ00015155,O02,31
SQ00015155,O03,46
SQ00015155,O04,74
SQ00015155,O05,40
SQ00015155,O06,55
SQ00015155,O07,51
SQ00015155,O08,70
SQ00015155,O09,151
SQ00015155,O10,310
SQ00015155,O11,565
SQ00015155,O12,1741
SQ00015155,O13,2017
SQ00015155,O14,2362
SQ00015155,O15,2134
SQ00015155,O16,2343
SQ00015155,O17,2249
SQ00015155,O18,2134
SQ00015155,O19,2130
SQ00015155,O20,2296
SQ00015155,O21,2139
SQ00015155,O22,2131
SQ00015155,O23,1845
SQ00015155,O24,1840
SQ00015155,P01,1627
SQ00015155,P02,1749
SQ00015155,P03,1998
SQ00015155,P04,2179
SQ00015155,P05,1945
SQ00015155,P06,2181
SQ00015155,P07,1177
SQ00015155,P08,1592
SQ00015155,P09,1676
SQ00015155,P10,1985
SQ00015155,P11,2227
SQ00015155,P12,2188
SQ00015155,P13,2017
SQ00015155,P14,1960
SQ00015155,P15,2118
SQ00015155,P16,2037
SQ00015155,P17,2078
SQ00015155,P18,1871
SQ00015155,P19,2171
SQ00015155,P20,2036
SQ00015155,P21,2183
SQ00015155,P22,1816
SQ00015155,P23,1849
SQ00015155,P24,1557
