Metadata_Plate,Metadata_Well,cell_count
BR00092681,A01,607
BR00092681,A02,800
BR00092681,A03,676
BR00092681,A04,778
BR00092681,A05,676
BR00092681,A06,627
BR00092681,A07,778
BR00092681,A08,773
BR00092681,A09,769
BR00092681,A10,727
BR00092681,A11,669
BR00092681,A12,743
BR00092681,A13,401
BR00092681,A14,455
BR00092681,A15,532
BR00092681,A16,637
BR00092681,A17,721
BR00092681,A18,558
BR00092681,A19,743
BR00092681,A20,659
BR00092681,A21,638
BR00092681,A22,394
BR00092681,A23,312
BR00092681,A24,573
BR00092681,B01,789
BR00092681,B02,771
BR00092681,B03,696
BR00092681,B04,567
BR00092681,B05,735
BR00092681,B06,666
BR00092681,B07,676
BR00092681,B08,584
BR00092681,B09,810
BR00092681,B10,829
BR00092681,B11,650
BR00092681,B12,656
BR00092681,B13,602
BR00092681,B14,572
BR00092681,B15,650
BR00092681,B16,717
BR00092681,B17,647
BR00092681,B18,659
BR00092681,B19,833
BR00092681,B20,776
BR00092681,B21,636
BR00092681,B22,640
BR00092681,B23,641
BR00092681,B24,659
BR00092681,C01,813
BR00092681,C02,801
BR00092681,C03,643
BR00092681,C04,413
BR00092681,C05,721
BR00092681,C06,626
BR00092681,C07,893
BR00092681,C08,777
BR00092681,C09,684
BR00092681,C10,806
BR00092681,C11,725
BR00092681,C12,698
BR00092681,C13,830
BR00092681,C14,655
BR00092681,C15,816
BR00092681,C16,712
BR00092681,C17,742
BR00092681,C18,668
BR00092681,C19,619
BR00092681,C20,585
BR00092681,C21,614
BR00092681,C22,575
BR00092681,C23,546
BR00092681,C24,575
BR00092681,D01,718
BR00092681,D02,623
BR00092681,D03,779
BR00092681,D04,1122
BR00092681,D05,710
BR00092681,D06,647
BR00092681,D07,749
BR00092681,D08,764
BR00092681,D09,741
BR00092681,D10,85
BR00092681,D11,151
BR00092681,D12,681
BR00092681,D13,754
BR00092681,D14,675
BR00092681,D15,843
BR00092681,D16,717
BR00092681,D17,684
BR00092681,D18,738
BR00092681,D19,785
BR00092681,D20,808
BR00092681,D21,865
BR00092681,D22,632
BR00092681,D23,814
BR00092681,D24,809
BR00092681,E01,617
BR00092681,E02,730
BR00092681,E03,806
BR00092681,E04,712
BR00092681,E05,692
BR00092681,E06,736
BR00092681,E07,768
BR00092681,E08,735
BR00092681,E09,826
BR00092681,E10,744
BR00092681,E11,878
BR00092681,E12,647
BR00092681,E13,831
BR00092681,E14,801
BR00092681,E15,819
BR00092681,E16,872
BR00092681,E17,828
BR00092681,E18,715
BR00092681,E19,674
BR00092681,E20,813
BR00092681,E21,682
BR00092681,E22,792
BR00092681,E23,647
BR00092681,E24,780
BR00092681,F01,795
BR00092681,F02,739
BR00092681,F03,629
BR00092681,F04,671
BR00092681,F05,989
BR00092681,F06,683
BR00092681,F07,603
BR00092681,F08,682
BR00092681,F09,679
BR00092681,F10,989
BR00092681,F11,671
BR00092681,F12,588
BR00092681,F13,842
BR00092681,F14,797
BR00092681,F15,927
BR00092681,F16,392
BR00092681,F17,465
BR00092681,F18,635
BR00092681,F19,884
BR00092681,F20,634
BR00092681,F21,641
BR00092681,F22,549
BR00092681,F23,522
BR00092681,F24,538
BR00092681,G01,638
BR00092681,G02,657
BR00092681,G03,696
BR00092681,G04,475
BR00092681,G05,780
BR00092681,G06,695
BR00092681,G07,711
BR00092681,G08,682
BR00092681,G09,595
BR00092681,G10,611
BR00092681,G11,625
BR00092681,G12,623
BR00092681,G13,621
BR00092681,G14,595
BR00092681,G15,691
BR00092681,G16,591
BR00092681,G17,816
BR00092681,G18,655
BR00092681,G19,630
BR00092681,G20,643
BR00092681,G21,709
BR00092681,G22,743
BR00092681,G23,529
BR00092681,G24,645
BR00092681,H01,579
BR00092681,H02,705
BR00092681,H03,605
BR00092681,H04,698
BR00092681,H05,574
BR00092681,H06,729
BR00092681,H07,626
BR00092681,H08,616
BR00092681,H09,675
BR00092681,H10,626
BR00092681,H11,703
BR00092681,H12,600
BR00092681,H13,598
BR00092681,H14,670
BR00092681,H15,677
BR00092681,H16,790
BR00092681,H17,492
BR00092681,H18,555
BR00092681,H19,571
BR00092681,H20,704
BR00092681,H21,783
BR00092681,H22,459
BR00092681,H23,622
BR00092681,H24,548
BR00092681,I01,451
BR00092681,I02,535
BR00092681,I03,656
BR00092681,I04,42
BR00092681,I05,770
BR00092681,I06,551
BR00092681,I07,213
BR00092681,I08,202
BR00092681,I09,596
BR00092681,I10,624
BR00092681,I11,719
BR00092681,I12,486
BR00092681,I13,747
BR00092681,I14,898
BR00092681,I15,914
BR00092681,I16,328
BR00092681,I17,401
BR00092681,I18,376
BR00092681,I19,699
BR00092681,I20,892
BR00092681,I21,793
BR00092681,I22,732
BR00092681,I23,648
BR00092681,I24,552
BR00092681,J01,722
BR00092681,J02,616
BR00092681,J03,761
BR00092681,J04,272
BR00092681,J05,274
BR00092681,J06,619
BR00092681,J07,1017
BR00092681,J08,847
BR00092681,J09,745
BR00092681,J10,272
BR00092681,J11,593
BR00092681,J12,728
BR00092681,J13,927
BR00092681,J14,949
BR00092681,J15,627
BR00092681,J16,724
BR00092681,J17,644
BR00092681,J18,844
BR00092681,J19,487
BR00092681,J20,530
BR00092681,J21,588
BR00092681,J22,686
BR00092681,J23,666
BR00092681,J24,566
BR00092681,K01,507
BR00092681,K02,551
BR00092681,K03,776
BR00092681,K04,902
BR00092681,K05,785
BR00092681,K06,732
BR00092681,K07,655
BR00092681,K08,761
BR00092681,K09,550
BR00092681,K10,626
BR00092681,K11,799
BR00092681,K12,645
BR00092681,K13,979
BR00092681,K14,641
BR00092681,K15,686
BR00092681,K16,955
BR00092681,K17,766
BR00092681,K18,760
BR00092681,K19,584
BR00092681,K20,665
BR00092681,K21,672
BR00092681,K22,431
BR00092681,K23,458
BR00092681,K24,679
BR00092681,L01,553
BR00092681,L02,667
BR00092681,L03,644
BR00092681,L04,605
BR00092681,L05,634
BR00092681,L06,762
BR00092681,L07,646
BR00092681,L08,734
BR00092681,L09,772
BR00092681,L10,888
BR00092681,L11,873
BR00092681,L12,868
BR00092681,L13,854
BR00092681,L14,853
BR00092681,L15,929
BR00092681,L16,727
BR00092681,L17,706
BR00092681,L18,688
BR00092681,L19,772
BR00092681,L20,702
BR00092681,L21,647
BR00092681,L22,423
BR00092681,L23,554
BR00092681,L24,624
BR00092681,M01,495
BR00092681,M02,618
BR00092681,M03,546
BR00092681,M04,574
BR00092681,M05,541
BR00092681,M06,465
BR00092681,M07,418
BR00092681,M08,450
BR00092681,M09,458
BR00092681,M10,633
BR00092681,M11,658
BR00092681,M12,566
BR00092681,M13,880
BR00092681,M14,696
BR00092681,M15,837
BR00092681,M16,585
BR00092681,M17,738
BR00092681,M18,526
BR00092681,M19,219
BR00092681,M20,581
BR00092681,M21,652
BR00092681,M22,652
BR00092681,M23,699
BR00092681,M24,649
BR00092681,N01,233
BR00092681,N02,111
BR00092681,N03,411
BR00092681,N04,783
BR00092681,N05,562
BR00092681,N06,567
BR00092681,N07,451
BR00092681,N08,698
BR00092681,N09,594
BR00092681,N10,531
BR00092681,N11,461
BR00092681,N12,604
BR00092681,N13,582
BR00092681,N14,654
BR00092681,N15,543
BR00092681,N16,794
BR00092681,N17,775
BR00092681,N18,604
BR00092681,N19,605
BR00092681,N20,555
BR00092681,N21,661
BR00092681,N22,152
BR00092681,N23,308
BR00092681,N24,543
BR00092681,O01,486
BR00092681,O02,544
BR00092681,O03,571
BR00092681,O04,479
BR00092681,O05,485
BR00092681,O06,575
BR00092681,O07,818
BR00092681,O08,598
BR00092681,O09,456
BR00092681,O10,210
BR00092681,O11,280
BR00092681,O12,348
BR00092681,O13,525
BR00092681,O14,540
BR00092681,O15,571
BR00092681,O16,381
BR00092681,O17,486
BR00092681,O18,706
BR00092681,O19,449
BR00092681,O20,442
BR00092681,O21,676
BR00092681,O22,4
BR00092681,O23,63
BR00092681,O24,561
BR00092681,P01,671
BR00092681,P02,618
BR00092681,P03,536
BR00092681,P04,315
BR00092681,P05,359
BR00092681,P06,450
BR00092681,P07,461
BR00092681,P08,604
BR00092681,P09,566
BR00092681,P10,556
BR00092681,P11,473
BR00092681,P12,606
BR00092681,P13,167
BR00092681,P14,740
BR00092681,P15,630
BR00092681,P16,584
BR00092681,P17,478
BR00092681,P18,527
BR00092681,P19,560
BR00092681,P20,577
BR00092681,P21,560
BR00092681,P22,705
BR00092681,P23,567
BR00092681,P24,556
