	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015132	A01	2362
1	SQ00015132	A02	2226
2	SQ00015132	A03	2033
3	SQ00015132	A04	2128
4	SQ00015132	A05	2200
5	SQ00015132	A06	1861
6	SQ00015132	A07	248
7	SQ00015132	A08	113
8	SQ00015132	A09	193
9	SQ00015132	A10	352
10	SQ00015132	A11	442
11	SQ00015132	A12	481
12	SQ00015132	A13	312
13	SQ00015132	A14	436
14	SQ00015132	A15	1192
15	SQ00015132	A16	1637
16	SQ00015132	A17	2257
17	SQ00015132	A18	1992
18	SQ00015132	A19	1583
19	SQ00015132	A20	1476
20	SQ00015132	A21	1277
21	SQ00015132	A22	1119
22	SQ00015132	A23	1582
23	SQ00015132	A24	1350
24	SQ00015132	B01	2152
25	SQ00015132	B02	2523
26	SQ00015132	B03	2540
27	SQ00015132	B04	2399
28	SQ00015132	B05	2465
29	SQ00015132	B06	2394
30	SQ00015132	B07	2272
31	SQ00015132	B08	2547
32	SQ00015132	B09	2118
33	SQ00015132	B10	2293
34	SQ00015132	B11	2309
35	SQ00015132	B12	2170
36	SQ00015132	B13	1908
37	SQ00015132	B14	1666
38	SQ00015132	B15	1837
39	SQ00015132	B16	1840
40	SQ00015132	B17	1832
41	SQ00015132	B18	1986
42	SQ00015132	B19	2439
43	SQ00015132	B20	2337
44	SQ00015132	B21	2099
45	SQ00015132	B22	2103
46	SQ00015132	B23	2123
47	SQ00015132	B24	2091
48	SQ00015132	C01	423
49	SQ00015132	C02	563
50	SQ00015132	C03	437
51	SQ00015132	C04	526
52	SQ00015132	C05	499
53	SQ00015132	C06	472
54	SQ00015132	C07	2168
55	SQ00015132	C08	2548
56	SQ00015132	C09	2189
57	SQ00015132	C10	2461
58	SQ00015132	C11	2714
59	SQ00015132	C12	2281
60	SQ00015132	C13	610
61	SQ00015132	C14	584
62	SQ00015132	C15	1336
63	SQ00015132	C16	2411
64	SQ00015132	C17	2410
65	SQ00015132	C18	2378
66	SQ00015132	C19	74
67	SQ00015132	C20	87
68	SQ00015132	C21	82
69	SQ00015132	C22	103
70	SQ00015132	C23	77
71	SQ00015132	C24	68
72	SQ00015132	D01	2212
73	SQ00015132	D02	2372
74	SQ00015132	D03	2569
75	SQ00015132	D04	2454
76	SQ00015132	D05	2397
77	SQ00015132	D06	2566
78	SQ00015132	D07	2228
79	SQ00015132	D08	2303
80	SQ00015132	D09	2468
81	SQ00015132	D10	2296
82	SQ00015132	D11	2210
83	SQ00015132	D12	2211
84	SQ00015132	D13	2598
85	SQ00015132	D14	2731
86	SQ00015132	D15	2625
87	SQ00015132	D16	2733
88	SQ00015132	D17	2552
89	SQ00015132	D18	2743
90	SQ00015132	D19	2334
91	SQ00015132	D20	2209
92	SQ00015132	D21	2454
93	SQ00015132	D22	2187
94	SQ00015132	D23	2376
95	SQ00015132	D24	2361
96	SQ00015132	E01	2517
97	SQ00015132	E02	2801
98	SQ00015132	E03	2549
99	SQ00015132	E04	2616
100	SQ00015132	E05	2403
101	SQ00015132	E06	2423
102	SQ00015132	E07	2400
103	SQ00015132	E08	2627
104	SQ00015132	E09	2489
105	SQ00015132	E10	2598
106	SQ00015132	E11	2421
107	SQ00015132	E12	2287
108	SQ00015132	E13	2082
109	SQ00015132	E14	2346
110	SQ00015132	E15	2667
111	SQ00015132	E16	2809
112	SQ00015132	E17	2468
113	SQ00015132	E18	2277
114	SQ00015132	E19	2388
115	SQ00015132	E20	2558
116	SQ00015132	E21	2409
117	SQ00015132	E22	2444
118	SQ00015132	E23	2547
119	SQ00015132	E24	2195
120	SQ00015132	F01	2547
121	SQ00015132	F02	2785
122	SQ00015132	F03	2669
123	SQ00015132	F04	2124
124	SQ00015132	F05	2427
125	SQ00015132	F06	2388
126	SQ00015132	F07	2362
127	SQ00015132	F08	2462
128	SQ00015132	F09	2462
129	SQ00015132	F10	2725
130	SQ00015132	F11	2204
131	SQ00015132	F12	2346
132	SQ00015132	F13	2462
133	SQ00015132	F14	2582
134	SQ00015132	F15	2561
135	SQ00015132	F16	2448
136	SQ00015132	F17	2471
137	SQ00015132	F18	918
138	SQ00015132	F19	985
139	SQ00015132	F20	903
140	SQ00015132	F21	919
141	SQ00015132	F22	1008
142	SQ00015132	F23	881
143	SQ00015132	F24	1103
144	SQ00015132	G01	2210
145	SQ00015132	G02	2836
146	SQ00015132	G03	2278
147	SQ00015132	G04	2855
148	SQ00015132	G05	2511
149	SQ00015132	G06	2599
150	SQ00015132	G07	2513
151	SQ00015132	G08	2092
152	SQ00015132	G09	2445
153	SQ00015132	G10	2653
154	SQ00015132	G11	2534
155	SQ00015132	G12	2206
156	SQ00015132	G13	80
157	SQ00015132	G14	89
158	SQ00015132	G15	84
159	SQ00015132	G16	86
160	SQ00015132	G17	59
161	SQ00015132	G18	86
162	SQ00015132	G19	2300
163	SQ00015132	G20	2456
164	SQ00015132	G21	2179
165	SQ00015132	G22	2103
166	SQ00015132	G23	2450
167	SQ00015132	G24	2300
168	SQ00015132	H01	813
169	SQ00015132	H02	1487
170	SQ00015132	H03	1720
171	SQ00015132	H04	2226
172	SQ00015132	H05	2199
173	SQ00015132	H06	2108
174	SQ00015132	H07	2491
175	SQ00015132	H08	1892
176	SQ00015132	H09	2243
177	SQ00015132	H10	2164
178	SQ00015132	H11	2447
179	SQ00015132	H12	2457
180	SQ00015132	H13	109
181	SQ00015132	H14	107
182	SQ00015132	H15	125
183	SQ00015132	H16	148
184	SQ00015132	H17	198
185	SQ00015132	H18	296
186	SQ00015132	H19	2596
187	SQ00015132	H20	2749
188	SQ00015132	H21	2220
189	SQ00015132	H22	2227
190	SQ00015132	H23	1992
191	SQ00015132	H24	2126
192	SQ00015132	I01	2612
193	SQ00015132	I02	2491
194	SQ00015132	I03	2508
195	SQ00015132	I04	2335
196	SQ00015132	I05	2412
197	SQ00015132	I06	2418
198	SQ00015132	I07	2437
199	SQ00015132	I08	2673
200	SQ00015132	I09	2577
201	SQ00015132	I10	2800
202	SQ00015132	I11	2448
203	SQ00015132	I12	2406
204	SQ00015132	I13	605
205	SQ00015132	I14	2030
206	SQ00015132	I15	2433
207	SQ00015132	I16	2102
208	SQ00015132	I17	1984
209	SQ00015132	I18	2156
210	SQ00015132	I19	2265
211	SQ00015132	I20	2160
212	SQ00015132	I21	2331
213	SQ00015132	I22	2023
214	SQ00015132	I23	2122
215	SQ00015132	I24	2513
216	SQ00015132	J01	2612
217	SQ00015132	J02	2642
218	SQ00015132	J03	2745
219	SQ00015132	J04	2607
220	SQ00015132	J05	2154
221	SQ00015132	J06	2576
222	SQ00015132	J07	502
223	SQ00015132	J08	620
224	SQ00015132	J09	885
225	SQ00015132	J10	2304
226	SQ00015132	J11	2311
227	SQ00015132	J12	2399
228	SQ00015132	J13	2168
229	SQ00015132	J14	2189
230	SQ00015132	J15	2531
231	SQ00015132	J16	2554
232	SQ00015132	J17	1982
233	SQ00015132	J18	2362
234	SQ00015132	J19	2299
235	SQ00015132	J20	2441
236	SQ00015132	J21	2379
237	SQ00015132	J22	2350
238	SQ00015132	J23	2486
239	SQ00015132	J24	2411
240	SQ00015132	K01	2303
241	SQ00015132	K02	2037
242	SQ00015132	K03	2741
243	SQ00015132	K04	2503
244	SQ00015132	K05	2500
245	SQ00015132	K06	2422
246	SQ00015132	K07	31
247	SQ00015132	K08	27
248	SQ00015132	K09	22
249	SQ00015132	K10	42
250	SQ00015132	K11	30
251	SQ00015132	K12	24
252	SQ00015132	K13	2227
253	SQ00015132	K14	2323
254	SQ00015132	K15	2172
255	SQ00015132	K16	2375
256	SQ00015132	K17	2277
257	SQ00015132	K18	2109
258	SQ00015132	K19	2283
259	SQ00015132	K20	2358
260	SQ00015132	K21	2147
261	SQ00015132	K22	2007
262	SQ00015132	K23	2081
263	SQ00015132	K24	2479
264	SQ00015132	L01	2366
265	SQ00015132	L02	2472
266	SQ00015132	L03	2590
267	SQ00015132	L04	2511
268	SQ00015132	L05	2201
269	SQ00015132	L06	2491
270	SQ00015132	L07	2364
271	SQ00015132	L08	2228
272	SQ00015132	L09	2269
273	SQ00015132	L10	2512
274	SQ00015132	L11	2256
275	SQ00015132	L12	2509
276	SQ00015132	L13	2351
277	SQ00015132	L14	2721
278	SQ00015132	L15	2271
279	SQ00015132	L16	1912
280	SQ00015132	L17	2421
281	SQ00015132	L18	2296
282	SQ00015132	L19	2383
283	SQ00015132	L20	2514
284	SQ00015132	L21	2336
285	SQ00015132	L22	2420
286	SQ00015132	L23	2343
287	SQ00015132	L24	2394
288	SQ00015132	M01	2646
289	SQ00015132	M02	2353
290	SQ00015132	M03	2495
291	SQ00015132	M04	2054
292	SQ00015132	M05	2468
293	SQ00015132	M06	1958
294	SQ00015132	M07	2028
295	SQ00015132	M08	1949
296	SQ00015132	M09	2414
297	SQ00015132	M10	2356
298	SQ00015132	M11	2291
299	SQ00015132	M12	2050
300	SQ00015132	M13	2122
301	SQ00015132	M14	2088
302	SQ00015132	M15	2327
303	SQ00015132	M16	2324
304	SQ00015132	M17	1994
305	SQ00015132	M18	2455
306	SQ00015132	M19	2090
307	SQ00015132	M20	1877
308	SQ00015132	M21	1720
309	SQ00015132	M22	1765
310	SQ00015132	M23	1907
311	SQ00015132	M24	2110
312	SQ00015132	N01	2637
313	SQ00015132	N02	2601
314	SQ00015132	N03	2530
315	SQ00015132	N04	2471
316	SQ00015132	N05	2030
317	SQ00015132	N06	2429
318	SQ00015132	N07	473
319	SQ00015132	N08	1603
320	SQ00015132	N09	2505
321	SQ00015132	N10	2542
322	SQ00015132	N11	2238
323	SQ00015132	N12	2186
324	SQ00015132	N13	2187
325	SQ00015132	N14	2382
326	SQ00015132	N15	2024
327	SQ00015132	N16	1872
328	SQ00015132	N17	2407
329	SQ00015132	N18	2167
330	SQ00015132	N19	2178
331	SQ00015132	N20	2318
332	SQ00015132	N21	2138
333	SQ00015132	N22	2068
334	SQ00015132	N23	2364
335	SQ00015132	N24	2274
336	SQ00015132	O01	79
337	SQ00015132	O02	62
338	SQ00015132	O03	67
339	SQ00015132	O04	69
340	SQ00015132	O05	70
341	SQ00015132	O06	53
342	SQ00015132	O07	2324
343	SQ00015132	O08	2194
344	SQ00015132	O09	2238
345	SQ00015132	O10	2263
346	SQ00015132	O11	2075
347	SQ00015132	O12	1914
