	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015162	A01	1672
1	SQ00015162	A02	2118
2	SQ00015162	A03	1971
3	SQ00015162	A04	2351
4	SQ00015162	A05	2152
5	SQ00015162	A06	2389
6	SQ00015162	A07	452
7	SQ00015162	A08	505
8	SQ00015162	A09	587
9	SQ00015162	A10	681
10	SQ00015162	A11	1646
11	SQ00015162	A12	2371
12	SQ00015162	A13	1628
13	SQ00015162	A14	2089
14	SQ00015162	A15	2326
15	SQ00015162	A16	2746
16	SQ00015162	A17	2270
17	SQ00015162	A18	2482
18	SQ00015162	A19	1722
19	SQ00015162	A20	2150
20	SQ00015162	A21	2410
21	SQ00015162	A22	2203
22	SQ00015162	A23	1816
23	SQ00015162	A24	2175
24	SQ00015162	B01	1850
25	SQ00015162	B02	2017
26	SQ00015162	B03	2495
27	SQ00015162	B04	2371
28	SQ00015162	B05	2257
29	SQ00015162	B06	2638
30	SQ00015162	B07	2965
31	SQ00015162	B08	2537
32	SQ00015162	B09	2607
33	SQ00015162	B10	2277
34	SQ00015162	B11	2838
35	SQ00015162	B12	2380
36	SQ00015162	B13	2887
37	SQ00015162	B14	2580
38	SQ00015162	B15	2875
39	SQ00015162	B16	2765
40	SQ00015162	B17	2467
41	SQ00015162	B18	2796
42	SQ00015162	B19	2588
43	SQ00015162	B20	2454
44	SQ00015162	B21	2610
45	SQ00015162	B22	2383
46	SQ00015162	B23	1886
47	SQ00015162	B24	1821
48	SQ00015162	C01	1616
49	SQ00015162	C02	2002
50	SQ00015162	C03	2184
51	SQ00015162	C04	2505
52	SQ00015162	C05	2917
53	SQ00015162	C06	2645
54	SQ00015162	C07	2348
55	SQ00015162	C08	2539
56	SQ00015162	C09	2682
57	SQ00015162	C10	2638
58	SQ00015162	C11	2735
59	SQ00015162	C12	2850
60	SQ00015162	C13	330
61	SQ00015162	C14	652
62	SQ00015162	C15	2484
63	SQ00015162	C16	2280
64	SQ00015162	C17	2610
65	SQ00015162	C18	3115
66	SQ00015162	C19	72
67	SQ00015162	C20	71
68	SQ00015162	C21	52
69	SQ00015162	C22	55
70	SQ00015162	C23	50
71	SQ00015162	C24	53
72	SQ00015162	D01	1551
73	SQ00015162	D02	2422
74	SQ00015162	D03	2457
75	SQ00015162	D04	2928
76	SQ00015162	D05	2737
77	SQ00015162	D06	2483
78	SQ00015162	D07	949
79	SQ00015162	D08	2504
80	SQ00015162	D09	2728
81	SQ00015162	D10	2557
82	SQ00015162	D11	2440
83	SQ00015162	D12	2717
84	SQ00015162	D13	2475
85	SQ00015162	D14	2627
86	SQ00015162	D15	2644
87	SQ00015162	D16	3082
88	SQ00015162	D17	3035
89	SQ00015162	D18	2598
90	SQ00015162	D19	3102
91	SQ00015162	D20	2594
92	SQ00015162	D21	2736
93	SQ00015162	D22	2643
94	SQ00015162	D23	2556
95	SQ00015162	D24	2117
96	SQ00015162	E01	202
97	SQ00015162	E02	1141
98	SQ00015162	E03	1928
99	SQ00015162	E04	2375
100	SQ00015162	E05	2439
101	SQ00015162	E06	2506
102	SQ00015162	E07	2898
103	SQ00015162	E08	2578
104	SQ00015162	E09	2658
105	SQ00015162	E10	2799
106	SQ00015162	E11	3152
107	SQ00015162	E12	2632
108	SQ00015162	E13	2251
109	SQ00015162	E14	2431
110	SQ00015162	E15	2899
111	SQ00015162	E16	2777
112	SQ00015162	E17	2732
113	SQ00015162	E18	2581
114	SQ00015162	E19	1293
115	SQ00015162	E20	1850
116	SQ00015162	E21	1804
117	SQ00015162	E22	1455
118	SQ00015162	E23	1489
119	SQ00015162	E24	1176
120	SQ00015162	F01	1505
121	SQ00015162	F02	2219
122	SQ00015162	F03	2578
123	SQ00015162	F04	2956
124	SQ00015162	F05	2774
125	SQ00015162	F06	2633
126	SQ00015162	F07	2660
127	SQ00015162	F08	2345
128	SQ00015162	F09	2566
129	SQ00015162	F10	2783
130	SQ00015162	F11	2666
131	SQ00015162	F12	2954
132	SQ00015162	F13	2396
133	SQ00015162	F14	2729
134	SQ00015162	F15	2970
135	SQ00015162	F16	2669
136	SQ00015162	F17	2537
137	SQ00015162	F18	2854
138	SQ00015162	F19	2452
139	SQ00015162	F20	2653
140	SQ00015162	F21	2758
141	SQ00015162	F22	1458
142	SQ00015162	F23	2480
143	SQ00015162	F24	2316
144	SQ00015162	G01	1823
145	SQ00015162	G02	2373
146	SQ00015162	G03	3013
147	SQ00015162	G04	2981
148	SQ00015162	G05	2529
149	SQ00015162	G06	2972
150	SQ00015162	G07	2209
151	SQ00015162	G08	2777
152	SQ00015162	G09	2603
153	SQ00015162	G10	2558
154	SQ00015162	G11	2588
155	SQ00015162	G12	2410
156	SQ00015162	G13	72
157	SQ00015162	G14	78
158	SQ00015162	G15	86
159	SQ00015162	G16	66
160	SQ00015162	G17	68
161	SQ00015162	G18	80
162	SQ00015162	G19	70
163	SQ00015162	G20	219
164	SQ00015162	G21	326
165	SQ00015162	G22	385
166	SQ00015162	G23	431
167	SQ00015162	G24	452
168	SQ00015162	H01	648
169	SQ00015162	H02	2019
170	SQ00015162	H03	2333
171	SQ00015162	H04	2986
172	SQ00015162	H05	2827
173	SQ00015162	H06	2998
174	SQ00015162	H07	575
175	SQ00015162	H08	1078
176	SQ00015162	H09	1422
177	SQ00015162	H10	2673
178	SQ00015162	H11	2657
179	SQ00015162	H12	2430
180	SQ00015162	H13	2583
181	SQ00015162	H14	2940
182	SQ00015162	H15	2572
183	SQ00015162	H16	2196
184	SQ00015162	H17	3206
185	SQ00015162	H18	2601
186	SQ00015162	H19	2265
187	SQ00015162	H20	2512
188	SQ00015162	H21	2628
189	SQ00015162	H22	2643
190	SQ00015162	H23	2602
191	SQ00015162	H24	1696
192	SQ00015162	I01	1347
193	SQ00015162	I02	2162
194	SQ00015162	I03	2470
195	SQ00015162	I04	2714
196	SQ00015162	I05	3217
197	SQ00015162	I06	2429
198	SQ00015162	I07	2313
199	SQ00015162	I08	2890
200	SQ00015162	I09	2768
201	SQ00015162	I10	2347
202	SQ00015162	I11	2841
203	SQ00015162	I12	2868
204	SQ00015162	I13	3133
205	SQ00015162	I14	3052
206	SQ00015162	I15	2475
207	SQ00015162	I16	2357
208	SQ00015162	I17	2564
209	SQ00015162	I18	2297
210	SQ00015162	I19	1365
211	SQ00015162	I20	2233
212	SQ00015162	I21	2362
213	SQ00015162	I22	2565
214	SQ00015162	I23	2294
215	SQ00015162	I24	1902
216	SQ00015162	J01	1726
217	SQ00015162	J02	2174
218	SQ00015162	J03	2447
219	SQ00015162	J04	2941
220	SQ00015162	J05	3026
221	SQ00015162	J06	2737
222	SQ00015162	J07	1886
223	SQ00015162	J08	2783
224	SQ00015162	J09	2502
225	SQ00015162	J10	2527
226	SQ00015162	J11	2632
227	SQ00015162	J12	2785
228	SQ00015162	J13	2794
229	SQ00015162	J14	2633
230	SQ00015162	J15	2668
231	SQ00015162	J16	2946
232	SQ00015162	J17	3128
233	SQ00015162	J18	2570
234	SQ00015162	J19	2348
235	SQ00015162	J20	2800
236	SQ00015162	J21	2835
237	SQ00015162	J22	2745
238	SQ00015162	J23	2388
239	SQ00015162	J24	1841
240	SQ00015162	K01	1659
241	SQ00015162	K02	2058
242	SQ00015162	K03	2289
243	SQ00015162	K04	3200
244	SQ00015162	K05	2819
245	SQ00015162	K06	2794
246	SQ00015162	K07	28
247	SQ00015162	K08	42
248	SQ00015162	K09	45
249	SQ00015162	K10	30
250	SQ00015162	K11	28
251	SQ00015162	K12	30
252	SQ00015162	K13	2866
253	SQ00015162	K14	2809
254	SQ00015162	K15	2614
255	SQ00015162	K16	2733
256	SQ00015162	K17	2656
257	SQ00015162	K18	2462
258	SQ00015162	K19	2363
259	SQ00015162	K20	2797
260	SQ00015162	K21	2879
261	SQ00015162	K22	2486
262	SQ00015162	K23	2467
263	SQ00015162	K24	1948
264	SQ00015162	L01	1706
265	SQ00015162	L02	1989
266	SQ00015162	L03	2413
267	SQ00015162	L04	2851
268	SQ00015162	L05	2897
269	SQ00015162	L06	2711
270	SQ00015162	L07	2411
271	SQ00015162	L08	2773
272	SQ00015162	L09	2340
273	SQ00015162	L10	2765
274	SQ00015162	L11	2721
275	SQ00015162	L12	2185
276	SQ00015162	L13	2701
277	SQ00015162	L14	2599
278	SQ00015162	L15	2722
279	SQ00015162	L16	2624
280	SQ00015162	L17	2592
281	SQ00015162	L18	2752
282	SQ00015162	L19	1679
283	SQ00015162	L20	2595
284	SQ00015162	L21	2647
285	SQ00015162	L22	2629
286	SQ00015162	L23	2484
287	SQ00015162	L24	1995
288	SQ00015162	M01	1988
289	SQ00015162	M02	2171
290	SQ00015162	M03	2712
291	SQ00015162	M04	2809
292	SQ00015162	M05	2631
293	SQ00015162	M06	2574
294	SQ00015162	M07	2198
295	SQ00015162	M08	2542
296	SQ00015162	M09	2617
297	SQ00015162	M10	2413
298	SQ00015162	M11	2616
299	SQ00015162	M12	2882
300	SQ00015162	M13	3193
301	SQ00015162	M14	2692
302	SQ00015162	M15	2556
303	SQ00015162	M16	2885
304	SQ00015162	M17	2664
305	SQ00015162	M18	2523
306	SQ00015162	M19	2431
307	SQ00015162	M20	2614
308	SQ00015162	M21	2628
309	SQ00015162	M22	2412
310	SQ00015162	M23	2443
311	SQ00015162	M24	1768
312	SQ00015162	N01	1326
313	SQ00015162	N02	1679
314	SQ00015162	N03	2001
315	SQ00015162	N04	2401
316	SQ00015162	N05	2104
317	SQ00015162	N06	2682
318	SQ00015162	N07	1958
319	SQ00015162	N08	2634
320	SQ00015162	N09	2500
321	SQ00015162	N10	2526
322	SQ00015162	N11	2423
323	SQ00015162	N12	2551
324	SQ00015162	N13	2822
325	SQ00015162	N14	2043
326	SQ00015162	N15	2629
327	SQ00015162	N16	2333
328	SQ00015162	N17	2504
329	SQ00015162	N18	1995
330	SQ00015162	N19	1645
331	SQ00015162	N20	2548
332	SQ00015162	N21	2512
333	SQ00015162	N22	2235
334	SQ00015162	N23	2419
335	SQ00015162	N24	2040
336	SQ00015162	O01	28
337	SQ00015162	O02	39
338	SQ00015162	O03	30
339	SQ00015162	O04	31
340	SQ00015162	O05	25
341	SQ00015162	O06	26
342	SQ00015162	O07	1999
343	SQ00015162	O08	2050
344	SQ00015162	O09	2279
345	SQ00015162	O10	2147
346	SQ00015162	O11	1907
347	SQ00015162	O12	2107
348	SQ00015162	O13	1669
349	SQ00015162	O14	1771
350	SQ00015162	O15	1690
351	SQ00015162	O16	1501
352	SQ00015162	O17	1650
353	SQ00015162	O18	1893
354	SQ00015162	O19	1922
355	SQ00015162	O20	1994
356	SQ00015162	O21	1872
357	SQ00015162	O22	1838
358	SQ00015162	O23	1828
359	SQ00015162	O24	1857
360	SQ00015162	P01	1484
361	SQ00015162	P02	1603
362	SQ00015162	P03	1765
363	SQ00015162	P04	1733
364	SQ00015162	P05	1638
365	SQ00015162	P06	1782
366	SQ00015162	P07	238
367	SQ00015162	P08	1271
368	SQ00015162	P09	1404
369	SQ00015162	P10	1663
370	SQ00015162	P11	1739
371	SQ00015162	P12	1456
372	SQ00015162	P13	1153
373	SQ00015162	P14	1523
374	SQ00015162	P15	1595
375	SQ00015162	P16	1811
376	SQ00015162	P17	1467
377	SQ00015162	P18	1403
378	SQ00015162	P19	1449
379	SQ00015162	P20	1760
380	SQ00015162	P21	1900
381	SQ00015162	P22	1720
382	SQ00015162	P23	1171
383	SQ00015162	P24	1545
