Metadata_Plate,Metadata_Well,cell_count
BR00092744,A01,900
BR00092744,A02,709
BR00092744,A03,932
BR00092744,A04,949
BR00092744,A05,1205
BR00092744,A06,913
BR00092744,A07,747
BR00092744,A08,833
BR00092744,A09,913
BR00092744,A10,961
BR00092744,A11,1226
BR00092744,A12,1073
BR00092744,A13,407
BR00092744,A14,380
BR00092744,A15,747
BR00092744,A16,581
BR00092744,A17,653
BR00092744,A18,1007
BR00092744,A19,1245
BR00092744,A20,1117
BR00092744,A21,1209
BR00092744,A22,605
BR00092744,A23,692
BR00092744,A24,1255
BR00092744,B01,911
BR00092744,B02,829
BR00092744,B03,906
BR00092744,B04,549
BR00092744,B05,621
BR00092744,B06,1077
BR00092744,B07,979
BR00092744,B08,1095
BR00092744,B09,1101
BR00092744,B10,1004
BR00092744,B11,1043
BR00092744,B12,1099
BR00092744,B13,1165
BR00092744,B14,1155
BR00092744,B15,994
BR00092744,B16,1006
BR00092744,B17,982
BR00092744,B18,1172
BR00092744,B19,1151
BR00092744,B20,1205
BR00092744,B21,1071
BR00092744,B22,1344
BR00092744,B23,1032
BR00092744,B24,1342
BR00092744,C01,771
BR00092744,C02,836
BR00092744,C03,1031
BR00092744,C04,37
BR00092744,C05,642
BR00092744,C06,720
BR00092744,C07,739
BR00092744,C08,1081
BR00092744,C09,1292
BR00092744,C10,1321
BR00092744,C11,1376
BR00092744,C12,1327
BR00092744,C13,1067
BR00092744,C14,1111
BR00092744,C15,1190
BR00092744,C16,1062
BR00092744,C17,1303
BR00092744,C18,1175
BR00092744,C19,207
BR00092744,C20,186
BR00092744,C21,180
BR00092744,C22,173
BR00092744,C23,167
BR00092744,C24,199
BR00092744,D01,570
BR00092744,D02,838
BR00092744,D03,1098
BR00092744,D04,526
BR00092744,D05,592
BR00092744,D06,460
BR00092744,D07,921
BR00092744,D08,1178
BR00092744,D09,1201
BR00092744,D10,240
BR00092744,D11,624
BR00092744,D12,1300
BR00092744,D13,1126
BR00092744,D14,1160
BR00092744,D15,1182
BR00092744,D16,795
BR00092744,D17,904
BR00092744,D18,952
BR00092744,D19,892
BR00092744,D20,1086
BR00092744,D21,1143
BR00092744,D22,1096
BR00092744,D23,1145
BR00092744,D24,1116
BR00092744,E01,810
BR00092744,E02,898
BR00092744,E03,1161
BR00092744,E04,1359
BR00092744,E05,1489
BR00092744,E06,1383
BR00092744,E07,1254
BR00092744,E08,1243
BR00092744,E09,1365
BR00092744,E10,1393
BR00092744,E11,1287
BR00092744,E12,1263
BR00092744,E13,838
BR00092744,E14,1208
BR00092744,E15,1219
BR00092744,E16,1110
BR00092744,E17,1178
BR00092744,E18,1091
BR00092744,E19,1347
BR00092744,E20,1207
BR00092744,E21,1304
BR00092744,E22,1013
BR00092744,E23,1155
BR00092744,E24,1198
BR00092744,F01,731
BR00092744,F02,1088
BR00092744,F03,1236
BR00092744,F04,776
BR00092744,F05,1271
BR00092744,F06,1406
BR00092744,F07,1336
BR00092744,F08,1370
BR00092744,F09,1441
BR00092744,F10,878
BR00092744,F11,1063
BR00092744,F12,1361
BR00092744,F13,1003
BR00092744,F14,1217
BR00092744,F15,1151
BR00092744,F16,41
BR00092744,F17,578
BR00092744,F18,731
BR00092744,F19,1040
BR00092744,F20,1358
BR00092744,F21,1365
BR00092744,F22,1142
BR00092744,F23,1108
BR00092744,F24,1151
BR00092744,G01,775
BR00092744,G02,962
BR00092744,G03,1221
BR00092744,G04,627
BR00092744,G05,1626
BR00092744,G06,1575
BR00092744,G07,1418
BR00092744,G08,1417
BR00092744,G09,1370
BR00092744,G10,1313
BR00092744,G11,1214
BR00092744,G12,1288
BR00092744,G13,1298
BR00092744,G14,1429
BR00092744,G15,1323
BR00092744,G16,1402
BR00092744,G17,1280
BR00092744,G18,1386
BR00092744,G19,1323
BR00092744,G20,1485
BR00092744,G21,1404
BR00092744,G22,1214
BR00092744,G23,1201
BR00092744,G24,1114
BR00092744,H01,914
BR00092744,H02,975
BR00092744,H03,1347
BR00092744,H04,1475
BR00092744,H05,1465
BR00092744,H06,1578
BR00092744,H07,1459
BR00092744,H08,1335
BR00092744,H09,1498
BR00092744,H10,1472
BR00092744,H11,1385
BR00092744,H12,1366
BR00092744,H13,1368
BR00092744,H14,1333
BR00092744,H15,1448
BR00092744,H16,1303
BR00092744,H17,1381
BR00092744,H18,1432
BR00092744,H19,867
BR00092744,H20,853
BR00092744,H21,871
BR00092744,H22,822
BR00092744,H23,987
BR00092744,H24,1082
BR00092744,I01,288
BR00092744,I02,353
BR00092744,I03,575
BR00092744,I04,130
BR00092744,I05,1461
BR00092744,I06,1344
BR00092744,I07,667
BR00092744,I08,546
BR00092744,I09,1333
BR00092744,I10,1329
BR00092744,I11,1411
BR00092744,I12,1282
BR00092744,I13,1221
BR00092744,I14,1419
BR00092744,I15,1471
BR00092744,I16,499
BR00092744,I17,680
BR00092744,I18,784
BR00092744,I19,1403
BR00092744,I20,1421
BR00092744,I21,1392
BR00092744,I22,1262
BR00092744,I23,1192
BR00092744,I24,1059
BR00092744,J01,719
BR00092744,J02,986
BR00092744,J03,1390
BR00092744,J04,807
BR00092744,J05,744
BR00092744,J06,1190
BR00092744,J07,1403
BR00092744,J08,1579
BR00092744,J09,1502
BR00092744,J10,75
BR00092744,J11,638
BR00092744,J12,865
BR00092744,J13,1024
BR00092744,J14,1397
BR00092744,J15,1427
BR00092744,J16,1405
BR00092744,J17,1482
BR00092744,J18,1413
BR00092744,J19,739
BR00092744,J20,747
BR00092744,J21,958
BR00092744,J22,1284
BR00092744,J23,1194
BR00092744,J24,1122
BR00092744,K01,547
BR00092744,K02,857
BR00092744,K03,1276
BR00092744,K04,1355
BR00092744,K05,1534
BR00092744,K06,1476
BR00092744,K07,223
BR00092744,K08,194
BR00092744,K09,176
BR00092744,K10,206
BR00092744,K11,203
BR00092744,K12,143
BR00092744,K13,1387
BR00092744,K14,1429
BR00092744,K15,1514
BR00092744,K16,1098
BR00092744,K17,1335
BR00092744,K18,1330
BR00092744,K19,1113
BR00092744,K20,1366
BR00092744,K21,1365
BR00092744,K22,941
BR00092744,K23,1090
BR00092744,K24,916
BR00092744,L01,345
BR00092744,L02,793
BR00092744,L03,1220
BR00092744,L04,904
BR00092744,L05,1280
BR00092744,L06,1547
BR00092744,L07,1164
BR00092744,L08,1478
BR00092744,L09,1283
BR00092744,L10,979
BR00092744,L11,926
BR00092744,L12,1117
BR00092744,L13,938
BR00092744,L14,901
BR00092744,L15,1089
BR00092744,L16,753
BR00092744,L17,1404
BR00092744,L18,1375
BR00092744,L19,1329
BR00092744,L20,1492
BR00092744,L21,1357
BR00092744,L22,579
BR00092744,L23,966
BR00092744,L24,1283
BR00092744,M01,232
BR00092744,M02,915
BR00092744,M03,1052
BR00092744,M04,1319
BR00092744,M05,1443
BR00092744,M06,1261
BR00092744,M07,592
BR00092744,M08,445
BR00092744,M09,419
BR00092744,M10,1341
BR00092744,M11,1384
BR00092744,M12,1288
BR00092744,M13,811
BR00092744,M14,871
BR00092744,M15,852
BR00092744,M16,1368
BR00092744,M17,1409
BR00092744,M18,1460
BR00092744,M19,618
BR00092744,M20,1223
BR00092744,M21,1176
BR00092744,M22,316
BR00092744,M23,304
BR00092744,M24,488
BR00092744,N01,690
BR00092744,N02,889
BR00092744,N03,1101
BR00092744,N04,770
BR00092744,N05,832
BR00092744,N06,1056
BR00092744,N07,506
BR00092744,N08,941
BR00092744,N09,808
BR00092744,N10,1192
BR00092744,N11,1193
BR00092744,N12,1160
BR00092744,N13,612
BR00092744,N14,1071
BR00092744,N15,1075
BR00092744,N16,1265
BR00092744,N17,1178
BR00092744,N18,1162
BR00092744,N19,1115
BR00092744,N20,1183
BR00092744,N21,1037
BR00092744,N22,576
BR00092744,N23,830
BR00092744,N24,1072
BR00092744,O01,707
BR00092744,O02,736
BR00092744,O03,852
BR00092744,O04,942
BR00092744,O05,991
BR00092744,O06,1029
BR00092744,O07,754
BR00092744,O08,973
BR00092744,O09,963
BR00092744,O10,485
BR00092744,O11,522
BR00092744,O12,426
BR00092744,O13,765
BR00092744,O14,410
BR00092744,O15,1096
BR00092744,O16,477
BR00092744,O17,991
BR00092744,O18,1044
BR00092744,O19,33
BR00092744,O20,453
BR00092744,O21,591
BR00092744,O22,101
BR00092744,O23,16
BR00092744,O24,674
BR00092744,P01,381
BR00092744,P02,365
BR00092744,P03,370
BR00092744,P04,475
BR00092744,P05,467
BR00092744,P06,459
BR00092744,P07,720
BR00092744,P08,703
BR00092744,P09,799
BR00092744,P10,197
BR00092744,P11,207
BR00092744,P12,253
BR00092744,P13,46
BR00092744,P14,520
BR00092744,P15,723
BR00092744,P16,855
BR00092744,P17,881
BR00092744,P18,791
BR00092744,P19,593
BR00092744,P20,835
BR00092744,P21,907
BR00092744,P22,824
BR00092744,P23,506
BR00092744,P24,522
