Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015147,A01,2612
SQ00015147,A02,2524
SQ00015147,A03,2239
SQ00015147,A04,2264
SQ00015147,A05,3035
SQ00015147,A06,3066
SQ00015147,A07,3010
SQ00015147,A08,2725
SQ00015147,A09,2711
SQ00015147,A10,2693
SQ00015147,A11,3102
SQ00015147,A12,3026
SQ00015147,A13,630
SQ00015147,A14,706
SQ00015147,A15,1352
SQ00015147,A16,2262
SQ00015147,A17,2390
SQ00015147,A18,2326
SQ00015147,A19,2772
SQ00015147,A20,2647
SQ00015147,A21,2591
SQ00015147,A22,2826
SQ00015147,A23,2373
SQ00015147,A24,2476
SQ00015147,B01,2114
SQ00015147,B02,2377
SQ00015147,B03,2584
SQ00015147,B04,2773
SQ00015147,B05,2976
SQ00015147,B06,2915
SQ00015147,B07,3050
SQ00015147,B08,3179
SQ00015147,B09,2858
SQ00015147,B10,3047
SQ00015147,B11,3089
SQ00015147,B12,2787
SQ00015147,B13,2704
SQ00015147,B14,2619
SQ00015147,B15,2575
SQ00015147,B16,2569
SQ00015147,B17,3020
SQ00015147,B18,2888
SQ00015147,B19,2142
SQ00015147,B20,2290
SQ00015147,B21,2285
SQ00015147,B22,2272
SQ00015147,B23,2333
SQ00015147,B24,1979
SQ00015147,C01,2018
SQ00015147,C02,2415
SQ00015147,C03,2786
SQ00015147,C04,2899
SQ00015147,C05,2942
SQ00015147,C06,3300
SQ00015147,C07,823
SQ00015147,C08,919
SQ00015147,C09,1031
SQ00015147,C10,2065
SQ00015147,C11,2232
SQ00015147,C12,2608
SQ00015147,C13,3153
SQ00015147,C14,3149
SQ00015147,C15,3173
SQ00015147,C16,3204
SQ00015147,C17,2989
SQ00015147,C18,2954
SQ00015147,C19,145
SQ00015147,C20,188
SQ00015147,C21,179
SQ00015147,C22,150
SQ00015147,C23,146
SQ00015147,C24,118
SQ00015147,D01,2268
SQ00015147,D02,3007
SQ00015147,D03,2893
SQ00015147,D04,3214
SQ00015147,D05,3357
SQ00015147,D06,3446
SQ00015147,D07,3219
SQ00015147,D08,3205
SQ00015147,D09,3290
SQ00015147,D10,2984
SQ00015147,D11,3165
SQ00015147,D12,3192
SQ00015147,D13,2441
SQ00015147,D14,3284
SQ00015147,D15,3088
SQ00015147,D16,3144
SQ00015147,D17,3149
SQ00015147,D18,3080
SQ00015147,D19,2430
SQ00015147,D20,3043
SQ00015147,D21,2756
SQ00015147,D22,2689
SQ00015147,D23,2885
SQ00015147,D24,2905
SQ00015147,E01,2740
SQ00015147,E02,2799
SQ00015147,E03,3269
SQ00015147,E04,3347
SQ00015147,E05,3112
SQ00015147,E06,3066
SQ00015147,E07,1993
SQ00015147,E08,3150
SQ00015147,E09,3238
SQ00015147,E10,3472
SQ00015147,E11,3377
SQ00015147,E12,2856
SQ00015147,E13,3391
SQ00015147,E14,3123
SQ00015147,E15,3140
SQ00015147,E16,3138
SQ00015147,E17,3058
SQ00015147,E18,3030
SQ00015147,E19,2799
SQ00015147,E20,3034
SQ00015147,E21,2927
SQ00015147,E22,3302
SQ00015147,E23,2912
SQ00015147,E24,2661
SQ00015147,F01,1674
SQ00015147,F02,2870
SQ00015147,F03,2901
SQ00015147,F04,3225
SQ00015147,F05,3456
SQ00015147,F06,3244
SQ00015147,F07,3108
SQ00015147,F08,3202
SQ00015147,F09,3245
SQ00015147,F10,2903
SQ00015147,F11,3029
SQ00015147,F12,3062
SQ00015147,F13,2549
SQ00015147,F14,2667
SQ00015147,F15,2724
SQ00015147,F16,3043
SQ00015147,F17,3409
SQ00015147,F18,2739
SQ00015147,F19,3205
SQ00015147,F20,2930
SQ00015147,F21,3628
SQ00015147,F22,3354
SQ00015147,F23,3158
SQ00015147,F24,2839
SQ00015147,G01,2091
SQ00015147,G02,2513
SQ00015147,G03,3243
SQ00015147,G04,3536
SQ00015147,G05,3338
SQ00015147,G06,3196
SQ00015147,G07,3152
SQ00015147,G08,3175
SQ00015147,G09,3485
SQ00015147,G10,3426
SQ00015147,G11,3355
SQ00015147,G12,3231
SQ00015147,G13,146
SQ00015147,G14,126
SQ00015147,G15,150
SQ00015147,G16,143
SQ00015147,G17,139
SQ00015147,G18,108
SQ00015147,G19,2892
SQ00015147,G20,2806
SQ00015147,G21,3143
SQ00015147,G22,3330
SQ00015147,G23,2763
SQ00015147,G24,2906
SQ00015147,H01,1979
SQ00015147,H02,2637
SQ00015147,H03,2903
SQ00015147,H04,3103
SQ00015147,H05,3237
SQ00015147,H06,3128
SQ00015147,H07,2365
SQ00015147,H08,3290
SQ00015147,H09,3371
SQ00015147,H10,3057
SQ00015147,H11,3364
SQ00015147,H12,3204
SQ00015147,H13,2457
SQ00015147,H14,2934
SQ00015147,H15,2723
SQ00015147,H16,2770
SQ00015147,H17,3104
SQ00015147,H18,2927
SQ00015147,H19,3087
SQ00015147,H20,2990
SQ00015147,H21,3382
SQ00015147,H22,3133
SQ00015147,H23,2791
SQ00015147,H24,2879
SQ00015147,I01,1760
SQ00015147,I02,2118
SQ00015147,I03,2700
SQ00015147,I04,3507
SQ00015147,I05,3201
SQ00015147,I06,2778
SQ00015147,I07,3093
SQ00015147,I08,3190
SQ00015147,I09,3437
SQ00015147,I10,3288
SQ00015147,I11,3341
SQ00015147,I12,3065
SQ00015147,I13,2977
SQ00015147,I14,2688
SQ00015147,I15,3339
SQ00015147,I16,2949
SQ00015147,I17,2597
SQ00015147,I18,2768
SQ00015147,I19,277
SQ00015147,I20,297
SQ00015147,I21,280
SQ00015147,I22,290
SQ00015147,I23,329
SQ00015147,I24,349
SQ00015147,J01,1845
SQ00015147,J02,2159
SQ00015147,J03,2812
SQ00015147,J04,3013
SQ00015147,J05,2978
SQ00015147,J06,3121
SQ00015147,J07,443
SQ00015147,J08,329
SQ00015147,J09,849
SQ00015147,J10,1170
SQ00015147,J11,1431
SQ00015147,J12,2788
SQ00015147,J13,3032
SQ00015147,J14,2582
SQ00015147,J15,2972
SQ00015147,J16,2701
SQ00015147,J17,3167
SQ00015147,J18,2784
SQ00015147,J19,649
SQ00015147,J20,804
SQ00015147,J21,1127
SQ00015147,J22,1973
SQ00015147,J23,2584
SQ00015147,J24,2398
SQ00015147,K01,1632
SQ00015147,K02,2268
SQ00015147,K03,2688
SQ00015147,K04,3407
SQ00015147,K05,3250
SQ00015147,K06,2902
SQ00015147,K07,94
SQ00015147,K08,108
SQ00015147,K09,72
SQ00015147,K10,124
SQ00015147,K11,62
SQ00015147,K12,116
SQ00015147,K13,2763
SQ00015147,K14,2826
SQ00015147,K15,3187
SQ00015147,K16,3112
SQ00015147,K17,2900
SQ00015147,K18,2438
SQ00015147,K19,2230
SQ00015147,K20,3438
SQ00015147,K21,3078
SQ00015147,K22,3081
SQ00015147,K23,3102
SQ00015147,K24,2605
SQ00015147,L01,2034
SQ00015147,L02,2241
SQ00015147,L03,2987
SQ00015147,L04,3110
SQ00015147,L05,2989
SQ00015147,L06,3297
SQ00015147,L07,2844
SQ00015147,L08,3000
SQ00015147,L09,2855
SQ00015147,L10,3295
SQ00015147,L11,2809
SQ00015147,L12,3159
SQ00015147,L13,2695
SQ00015147,L14,2925
SQ00015147,L15,2676
SQ00015147,L16,3067
SQ00015147,L17,2687
SQ00015147,L18,3236
SQ00015147,L19,2342
SQ00015147,L20,2629
SQ00015147,L21,2995
SQ00015147,L22,3305
SQ00015147,L23,2609
SQ00015147,L24,2794
SQ00015147,M01,639
SQ00015147,M02,2003
SQ00015147,M03,2562
SQ00015147,M04,2765
SQ00015147,M05,2948
SQ00015147,M06,2992
SQ00015147,M07,3040
